trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,male,lápiz,19,2,Target_Stimuli/male/lapiz.mp3,1771053843821,0.000,898.000,898.000,0.000,6007.800,1771053843821,1771053849828.8,1500,52,52_trial1_male_lapiz.wav,898.000,1628.333,730.333,ok,-40.000,false,
2,1,female,reloj,3,1,Target_Stimuli/female/reloj.mp3,1771053851357,0.400,965.275,964.875,0.100,6026.900,1771053851357.1,1771053857383.9,1500,52,52_trial2_female_reloj.wav,965.175,,,no_speech_detected,-10.754,true,No onset above threshold after playback end
3,1,male,pez,24,2,Target_Stimuli/male/pez.mp3,1771053858898,0.000,596.000,596.000,0.000,6024.000,1771053858898,1771053864922,1500,52,52_trial3_male_pez.wav,596.000,2392.542,1796.542,ok,-40.000,false,
4,1,male,tiza,10,1,Target_Stimuli/male/tiza.mp3,1771053866447,0.100,797.100,797.000,0.100,6014.600,1771053866447.1,1771053872461.6,1500,52,52_trial4_male_tiza.wav,797.000,1769.896,972.896,ok,-40.000,false,
5,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1771053873980,0.100,993.100,993.000,0.100,6014.900,1771053873980.1,1771053879994.9,1500,52,52_trial5_male_cuaderno.wav,993.000,,,no_speech_detected,-12.851,true,No onset above threshold after playback end
6,1,female,elote,12,1,Target_Stimuli/female/elote.mp3,1771053881515,0.300,923.175,922.875,0.000,6013.500,1771053881515,1771053887528.5,1500,52,52_trial6_female_elote.wav,923.175,,,no_speech_detected,-9.794,true,No onset above threshold after playback end
7,1,male,hongos,13,2,Target_Stimuli/male/hongos.mp3,1771053889047,0.200,958.200,958.000,0.100,6024.500,1771053889047.1,1771053895071.5,1500,52,52_trial7_male_hongos.wav,958.100,2555.521,1597.421,ok,-40.000,false,
8,1,female,caballo,11,1,Target_Stimuli/female/caballo.mp3,1771053896588,0.100,879.975,879.875,0.000,6021.800,1771053896588,1771053902609.8,1500,52,52_trial8_female_caballo.wav,879.975,3724.958,2844.983,ok,-40.000,false,
9,1,female,lechuga,18,2,Target_Stimuli/female/lechuga.mp3,1771053904134,0.000,1062.875,1062.875,0.000,6020.100,1771053904134,1771053910154.1,1500,52,52_trial9_female_lechuga.wav,1062.875,1574.188,511.313,ok,-40.000,false,
10,1,male,grapadora,7,1,Target_Stimuli/male/grapadora.mp3,1771053911667,0.100,1216.100,1216.000,0.100,6021.300,1771053911667.1,1771053917688.3,1500,52,52_trial10_male_grapadora.wav,1216.000,3425.167,2209.167,ok,-40.000,false,
11,1,female,basurero,23,2,Target_Stimuli/female/basurero.mp3,1771053919211,0.200,1192.075,1191.875,0.100,6022.800,1771053919211.1,1771053925233.8,1500,52,52_trial11_female_basurero.wav,1191.975,1933.396,741.421,ok,-40.000,false,
12,1,male,sandía,5,1,Target_Stimuli/male/sandia.mp3,1771053926749,0.100,1946.058,1945.958,0.100,6025.600,1771053926749.1,1771053932774.6,1500,52,52_trial12_male_sandia.wav,1945.958,2056.313,110.354,ok,-40.000,false,
13,1,male,loro,17,2,Target_Stimuli/male/loro.mp3,1771053934298,0.200,870.200,870.000,0.000,6019.400,1771053934298,1771053940317.4,1500,52,52_trial13_male_loro.wav,870.200,2897.667,2027.467,ok,-40.000,false,
14,1,female,fresas,9,1,Target_Stimuli/female/fresas.mp3,1771053941847,0.000,1001.875,1001.875,0.000,6008.600,1771053941847,1771053947855.6,1500,52,52_trial14_female_fresas.wav,1001.875,2270.438,1268.563,ok,-40.000,false,
15,1,female,cebolla,14,2,Target_Stimuli/female/cebolla.mp3,1771053949378,0.100,880.975,880.875,0.100,6027.200,1771053949378.1,1771053955405.2,1500,52,52_trial15_female_cebolla.wav,880.875,,,no_speech_detected,-12.998,true,No onset above threshold after playback end
16,1,male,manzana,1,1,Target_Stimuli/male/manzana.mp3,1771053956934,0.100,1164.100,1164.000,0.100,6009.400,1771053956934.1,1771053962943.4,1500,52,52_trial16_male_manzana.wav,1164.000,3232.750,2068.750,ok,-40.000,false,
17,1,female,conejo,20,2,Target_Stimuli/female/conejo.mp3,1771053964463,0.400,945.275,944.875,0.000,6021.400,1771053964463,1771053970484.4,1500,52,52_trial17_female_conejo.wav,945.275,2797.354,1852.079,ok,-40.000,false,
18,1,male,oso,2,1,Target_Stimuli/male/oso.mp3,1771053972004,0.300,806.300,806.000,0.100,6021.700,1771053972004.1,1771053978025.7,1500,52,52_trial18_male_oso.wav,806.200,1535.833,729.633,ok,-40.000,false,
19,1,male,ardilla,16,2,Target_Stimuli/male/ardilla.mp3,1771053979552,0.300,1000.300,1000.000,0.100,6015.800,1771053979552.1,1771053985567.8,1500,52,52_trial19_male_ardilla.wav,1000.200,3231.833,2231.633,ok,-40.000,false,
20,1,female,cinta,8,1,Target_Stimuli/female/cinta.mp3,1771053987095,0.100,809.975,809.875,0.100,6017.100,1771053987095.1,1771053993112.1,1500,52,52_trial20_female_cinta.wav,809.875,2809.750,1999.875,ok,-40.000,false,
21,1,female,gato,21,2,Target_Stimuli/female/gato.mp3,1771053994637,0.000,855.875,855.875,0.000,6023.400,1771053994637,1771054000660.4,1500,52,52_trial21_female_gato.wav,855.875,,,no_speech_detected,-16.746,true,No onset above threshold after playback end
22,1,female,tijeras,4,1,Target_Stimuli/female/tijeras.mp3,1771054002178,0.100,1007.975,1007.875,0.000,6017.200,1771054002178,1771054008195.2,1500,52,52_trial22_female_tijeras.wav,1007.975,2971.292,1963.317,ok,-40.000,false,
23,1,female,naranja,22,2,Target_Stimuli/female/naranja.mp3,1771054009713,0.200,1121.075,1120.875,0.200,6021.400,1771054009713.2,1771054015734.4,1500,52,52_trial23_female_naranja.wav,1120.875,1708.250,587.375,ok,-40.000,false,
24,1,male,pato,6,1,Target_Stimuli/male/pato.mp3,1771054017260,0.100,744.100,744.000,0.100,6014.300,1771054017260.1,1771054023274.3,1500,52,52_trial24_male_pato.wav,744.000,,,no_speech_detected,-20.078,true,No onset above threshold after playback end
