trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,female,pato,6,1,Target_Stimuli/female/pato.mp3,1771293182047,0.100,743.975,743.875,0.100,6016.500,1771293182047.1,1771293188063.5,1500,65,65_trial1_female_pato.wav,743.875,3973.271,3229.396,ok,-40.000,false,
2,1,female,hongos,13,2,Target_Stimuli/female/hongos.mp3,1771293189588,0.100,957.975,957.875,0.000,6029.800,1771293189588,1771293195617.8,1500,65,65_trial2_female_hongos.wav,957.975,2408.250,1450.275,ok,-40.000,false,
3,1,female,tiza,10,1,Target_Stimuli/female/tiza.mp3,1771293197142,0.300,797.175,796.875,0.200,6019.900,1771293197142.2,1771293203161.9,1500,65,65_trial3_female_tiza.wav,796.975,,,no_speech_detected,-13.970,true,No onset above threshold after playback end
4,1,female,basurero,23,2,Target_Stimuli/female/basurero.mp3,1771293204691,0.100,1191.975,1191.875,0.100,6021.700,1771293204691.1,1771293210712.7,1500,65,65_trial4_female_basurero.wav,1191.875,1934.896,743.021,ok,-40.000,false,
5,1,male,sandía,5,1,Target_Stimuli/male/sandia.mp3,1771293212237,0.200,1946.158,1945.958,0.000,6018.900,1771293212237,1771293218255.9,1500,65,65_trial5_male_sandia.wav,1946.158,2001.167,55.008,ok,-40.000,false,
6,1,male,lechuga,18,2,Target_Stimuli/male/lechuga.mp3,1771293219786,0.100,1063.100,1063.000,0.100,6027.600,1771293219786.1,1771293225813.6,1500,65,65_trial6_male_lechuga.wav,1063.000,2872.063,1809.063,ok,-40.000,false,
7,1,male,cinta,8,1,Target_Stimuli/male/cinta.mp3,1771293227330,0.200,810.200,810.000,0.100,6013.300,1771293227330.1,1771293233343.3,1500,65,65_trial7_male_cinta.wav,810.100,2321.354,1511.254,ok,-40.000,false,
8,1,female,ardilla,16,2,Target_Stimuli/female/ardilla.mp3,1771293234859,0.100,999.975,999.875,0.000,6015.100,1771293234859,1771293240874.1,1500,65,65_trial8_female_ardilla.wav,999.975,,,no_speech_detected,-16.017,true,No onset above threshold after playback end
9,1,female,caballo,11,1,Target_Stimuli/female/caballo.mp3,1771293242397,0.200,880.075,879.875,0.100,6025.000,1771293242397.1,1771293248422,1500,65,65_trial9_female_caballo.wav,879.975,3389.646,2509.671,ok,-40.000,false,
10,1,male,conejo,20,2,Target_Stimuli/male/conejo.mp3,1771293249946,0.300,945.300,945.000,0.100,6027.300,1771293249946.1,1771293255973.3,1500,65,65_trial10_male_conejo.wav,945.200,2279.833,1334.633,ok,-40.000,false,
11,1,male,oso,2,1,Target_Stimuli/male/oso.mp3,1771293257504,0.100,806.100,806.000,0.100,6023.100,1771293257504.1,1771293263527.1,1500,65,65_trial11_male_oso.wav,806.000,1950.938,1144.938,ok,-40.000,false,
12,1,male,lápiz,19,2,Target_Stimuli/male/lapiz.mp3,1771293265049,0.100,898.100,898.000,0.100,6008.800,1771293265049.1,1771293271057.8,1500,65,65_trial12_male_lapiz.wav,898.000,1563.542,665.542,ok,-40.000,false,
13,1,female,fresas,9,1,Target_Stimuli/female/fresas.mp3,1771293272575,0.000,1001.875,1001.875,0.000,6013.200,1771293272575,1771293278588.2,1500,65,65_trial13_female_fresas.wav,1001.875,1960.271,958.396,ok,-40.000,false,
14,1,male,cebolla,14,2,Target_Stimuli/male/cebolla.mp3,1771293280107,0.100,881.100,881.000,0.100,6026.400,1771293280107.1,1771293286133.4,1500,65,65_trial14_male_cebolla.wav,881.000,,,no_speech_detected,-12.302,true,No onset above threshold after playback end
15,1,male,reloj,3,1,Target_Stimuli/male/reloj.mp3,1771293287652,0.300,965.300,965.000,0.000,6019.200,1771293287652,1771293293671.2,1500,65,65_trial15_male_reloj.wav,965.300,4185.167,3219.867,ok,-40.000,false,
