trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,male,pez,24,2,Target_Stimuli/male/pez.mp3,1771233097318,0.200,596.200,596.000,0.100,6012.100,1771233097318.1,1771233103330.1,1500,64,64_trial1_male_pez.wav,596.100,3155.354,2559.254,ok,-40.000,false,
2,1,male,oso,2,1,Target_Stimuli/male/oso.mp3,1771233104853,0.200,806.200,806.000,0.200,6030.700,1771233104853.2,1771233110883.7,1500,64,64_trial2_male_oso.wav,806.000,2686.479,1880.479,ok,-40.000,false,
3,1,female,cuaderno,15,2,Target_Stimuli/female/cuaderno.mp3,1771233112404,0.100,992.975,992.875,0.100,6025.000,1771233112404.1,1771233118429,1500,64,64_trial3_female_cuaderno.wav,992.875,1677.792,684.917,ok,-40.000,false,
4,1,male,tiza,10,1,Target_Stimuli/male/tiza.mp3,1771233119952,0.100,797.100,797.000,0.100,6014.600,1771233119952.1,1771233125966.6,1500,64,64_trial4_male_tiza.wav,797.000,1811.125,1014.125,ok,-40.000,false,
5,1,male,loro,17,2,Target_Stimuli/male/loro.mp3,1771233127487,0.400,870.400,870.000,0.000,6024.400,1771233127487,1771233133511.4,1500,64,64_trial5_male_loro.wav,870.400,3180.833,2310.433,ok,-40.000,false,
6,1,female,cinta,8,1,Target_Stimuli/female/cinta.mp3,1771233135036,0.100,809.975,809.875,0.000,6018.600,1771233135036,1771233141054.6,1500,64,64_trial6_female_cinta.wav,809.975,5636.938,4826.962,ok,-40.000,false,
7,1,male,hongos,13,2,Target_Stimuli/male/hongos.mp3,1771233142572,0.000,958.000,958.000,0.000,6014.300,1771233142572,1771233148586.3,1500,64,64_trial7_male_hongos.wav,958.000,1979.563,1021.563,ok,-40.000,false,
8,1,male,manzana,1,1,Target_Stimuli/male/manzana.mp3,1771233150106,0.100,1164.100,1164.000,0.100,6029.400,1771233150106.1,1771233156135.4,1500,64,64_trial8_male_manzana.wav,1164.000,3241.958,2077.958,ok,-40.000,false,
9,1,female,lechuga,18,2,Target_Stimuli/female/lechuga.mp3,1771233157655,0.100,1062.975,1062.875,0.100,6022.400,1771233157655.1,1771233163677.4,1500,64,64_trial9_female_lechuga.wav,1062.875,3721.271,2658.396,ok,-40.000,false,
10,1,male,sandía,5,1,Target_Stimuli/male/sandia.mp3,1771233165202,0.100,1946.058,1945.958,0.100,6026.400,1771233165202.1,1771233171228.4,1500,64,64_trial10_male_sandia.wav,1945.958,2744.000,798.042,ok,-40.000,false,
