trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
10,ardilla,16,2,ardilla.jpg,1.77E+12,0.4,1.77E+12,0.4,6017,1.77E+12,1.77E+12,1500,19,019_ardilla.wav,0,1819.271,1819.271,ok,-40,FALSE,
24,basurero,23,2,basurero.jpg,1.77E+12,0.2,1.77E+12,0.2,6010.1,1.77E+12,1.77E+12,1500,19,019_basurero.wav,0,942.646,942.646,ok,-40,FALSE,
7,caballo,11,1,caballo.jpg,1.77E+12,0.6,1.77E+12,0.6,6018.2,1.77E+12,1.77E+12,1500,19,019_caballo.wav,0,1652.958,1652.958,ok,-40,FALSE,
6,cebolla,14,2,cebolla.jpg,1.77E+12,0.6,1.77E+12,0.6,6017.5,1.77E+12,1.77E+12,1500,19,019_cebolla.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
15,cinta,8,1,cinta.jpg,1.77E+12,0.4,1.77E+12,0.4,6032.5,1.77E+12,1.77E+12,1500,19,019_cinta.wav,0,1985.229,1985.229,ok,-40,FALSE,
8,conejo,20,2,conejo.jpg,1.77E+12,0.5,1.77E+12,0.5,6030.5,1.77E+12,1.77E+12,1500,19,019_conejo.wav,0,1377.146,1377.146,ok,-40,FALSE,
16,cuaderno,15,2,cuaderno.jpg,1.77E+12,0.4,1.77E+12,0.4,6028.5,1.77E+12,1.77E+12,1500,19,019_cuaderno.wav,0,2027.625,2027.625,ok,-40,FALSE,
5,elote,12,1,elote.jpg,1.77E+12,0.9,1.77E+12,0.9,6022.9,1.77E+12,1.77E+12,1500,19,019_elote.wav,0,1392.979,1392.979,ok,-40,FALSE,
9,fresas,9,1,fresas.jpg,1.77E+12,0.2,1.77E+12,0.2,6019.5,1.77E+12,1.77E+12,1500,19,019_fresas.wav,0,1150.854,1150.854,ok,-40,FALSE,
22,gato,21,2,gato.jpg,1.77E+12,0.3,1.77E+12,0.3,6031,1.77E+12,1.77E+12,1500,19,019_gato.wav,0,1683.188,1683.188,ok,-40,FALSE,
23,grapadora,7,1,grapadora.jpg,1.77E+12,0.6,1.77E+12,0.6,6019.5,1.77E+12,1.77E+12,1500,19,019_grapadora.wav,0,1406.125,1406.125,ok,-40,FALSE,
18,hongos,13,2,hongos.jpg,1.77E+12,0.2,1.77E+12,0.2,6023.2,1.77E+12,1.77E+12,1500,19,019_hongos.wav,0,1481.313,1481.313,ok,-40,FALSE,
20,lápiz,19,2,lapiz.jpg,1.77E+12,0.3,1.77E+12,0.3,6025.7,1.77E+12,1.77E+12,1500,19,019_lápiz.wav,0,1599.958,1599.958,ok,-40,FALSE,
12,lechuga,18,2,lechuga.jpg,1.77E+12,0.5,1.77E+12,0.6,6016.3,1.77E+12,1.77E+12,1500,19,019_lechuga.wav,0,1346.813,1346.813,ok,-40,FALSE,
2,loro,17,2,loro.jpg,1.77E+12,0.2,1.77E+12,0.2,6030.2,1.77E+12,1.77E+12,1500,19,019_loro.wav,0,1553,1553,ok,-40,FALSE,
19,manzana,1,1,manzana.jpg,1.77E+12,0.3,1.77E+12,0.3,6027.7,1.77E+12,1.77E+12,1500,19,019_manzana.wav,0,1516.458,1516.458,ok,-40,FALSE,
14,naranja,22,2,naranja.jpg,1.77E+12,0.3,1.77E+12,0.3,6029.2,1.77E+12,1.77E+12,1500,19,019_naranja.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
11,oso,2,1,oso.jpg,1.77E+12,0.2,1.77E+12,0.2,6024,1.77E+12,1.77E+12,1500,19,019_oso.wav,0,1674.125,1674.125,ok,-40,FALSE,
1,pato,6,1,pato.jpg,1.77E+12,0,1.77E+12,0,6017.7,1.77E+12,1.77E+12,1500,19,019_pato.wav,0,1077.625,1077.625,ok,-40,FALSE,
4,pez,24,2,pez.jpg,1.77E+12,0.4,1.77E+12,0.4,6030.6,1.77E+12,1.77E+12,1500,19,019_pez.wav,0,1435.521,1435.521,ok,-40,FALSE,
21,reloj,3,1,reloj.jpg,1.77E+12,0.1,1.77E+12,0.1,6016.3,1.77E+12,1.77E+12,1500,19,019_reloj.wav,0,5543.333,5543.333,ok,-45,TRUE,
13,sandía,5,1,sandia.jpg,1.77E+12,0.2,1.77E+12,0.2,6016.4,1.77E+12,1.77E+12,1500,19,019_sandía.wav,0,2674.875,2674.875,ok,-40,FALSE,
17,tijeras,4,1,tijeras.jpg,1.77E+12,0.4,1.77E+12,0.4,6020,1.77E+12,1.77E+12,1500,19,019_tijeras.wav,0,4615.396,4615.396,ok,-40,FALSE,
3,tiza,10,1,tiza.jpg,1.77E+12,0.3,1.77E+12,0.3,6031.9,1.77E+12,1.77E+12,1500,19,019_tiza.wav,0,1450.667,1450.667,ok,-40,FALSE,
