trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
14,ardilla,16,2,ardilla.jpg,1.76881E+12,0.1,1.76881E+12,0.1,6018.7,1.76881E+12,1.76881E+12,1500,7,7_ardilla.wav,0,1756.958,1756.958,ok,-40,FALSE,
2,basurero,23,2,basurero.jpg,1.76881E+12,0.2,1.76881E+12,0.2,6017.6,1.76881E+12,1.76881E+12,1500,7,7_basurero.wav,0,2610.646,2610.646,ok,-40,FALSE,
7,caballo,11,1,caballo.jpg,1.76881E+12,0.1,1.76881E+12,0.1,6017,1.76881E+12,1.76881E+12,1500,7,7_caballo.wav,0,5326.229,5326.229,ok,-40,FALSE,
16,cebolla,14,2,cebolla.jpg,1.76881E+12,0.3,1.76881E+12,0.3,6022.3,1.76881E+12,1.76881E+12,1500,7,7_cebolla.wav,0,4857.688,4857.688,ok,-40,FALSE,
21,cinta,8,1,cinta.jpg,1.76881E+12,0.1,1.76881E+12,0.1,6016.9,1.76881E+12,1.76881E+12,1500,7,7_cinta.wav,0,1551.604,1551.604,ok,-40,FALSE,
10,conejo,20,2,conejo.jpg,1.76881E+12,0.1,1.76881E+12,0.1,6013,1.76881E+12,1.76881E+12,1500,7,7_conejo.wav,0,4734.479,4734.479,ok,-40,FALSE,
20,cuaderno,15,2,cuaderno.jpg,1.76881E+12,0.1,1.76881E+12,0.1,6027.6,1.76881E+12,1.76881E+12,1500,7,7_cuaderno.wav,0,2087.708,2087.708,ok,-40,FALSE,
5,elote,12,1,elote.jpg,1.76881E+12,0.3,1.76881E+12,0.3,6025.7,1.76881E+12,1.76881E+12,1500,7,7_elote.wav,0,2142.375,2142.375,ok,-40,FALSE,
19,fresas,9,1,fresas.jpg,1.76881E+12,0.1,1.76881E+12,0.1,6022.7,1.76881E+12,1.76881E+12,1500,7,7_fresas.wav,0,2173.688,2173.688,ok,-40,FALSE,
18,gato,21,2,gato.jpg,1.76881E+12,0.2,1.76881E+12,0.2,6013.3,1.76881E+12,1.76881E+12,1500,7,7_gato.wav,0,1035.583,1035.583,ok,-40,FALSE,
11,grapadora,7,1,grapadora.jpg,1.76881E+12,0.2,1.76881E+12,0.2,6026.8,1.76881E+12,1.76881E+12,1500,7,7_grapadora.wav,0,2522.438,2522.438,ok,-40,FALSE,
24,hongos,13,2,hongos.jpg,1.76881E+12,0.3,1.76881E+12,0.3,6022.1,1.76881E+12,1.76881E+12,1500,7,7_hongos.wav,0,2467.792,2467.792,ok,-40,FALSE,
12,lápiz,19,2,lapiz.jpg,1.76881E+12,0,1.76881E+12,0,6017.3,1.76881E+12,1.76881E+12,1500,7,7_lápiz.wav,0,2391.375,2391.375,ok,-40,FALSE,
4,lechuga,18,2,lechuga.jpg,1.76881E+12,0.2,1.76881E+12,0.2,6019.8,1.76881E+12,1.76881E+12,1500,7,7_lechuga.wav,0,572.938,572.938,ok,-40,FALSE,
6,loro,17,2,loro.jpg,1.76881E+12,0.2,1.76881E+12,0.2,6011,1.76881E+12,1.76881E+12,1500,7,7_loro.wav,0,1169.125,1169.125,ok,-40,FALSE,
13,manzana,1,1,manzana.jpg,1.76881E+12,0.2,1.76881E+12,0.2,6014.7,1.76881E+12,1.76881E+12,1500,7,7_manzana.wav,0,2167.875,2167.875,ok,-40,FALSE,
8,naranja,22,2,naranja.jpg,1.76881E+12,0.2,1.76881E+12,0.2,6014.7,1.76881E+12,1.76881E+12,1500,7,7_naranja.wav,0,852.104,852.104,ok,-40,FALSE,
23,oso,2,1,oso.jpg,1.76881E+12,0.2,1.76881E+12,0.2,6012.2,1.76881E+12,1.76881E+12,1500,7,7_oso.wav,0,3767.229,3767.229,ok,-40,FALSE,
3,pato,6,1,pato.jpg,1.76881E+12,0.2,1.76881E+12,0.2,6022.5,1.76881E+12,1.76881E+12,1500,7,7_pato.wav,0,3992.646,3992.646,ok,-40,FALSE,
22,pez,24,2,pez.jpg,1.76881E+12,0.1,1.76881E+12,0.1,6016.8,1.76881E+12,1.76881E+12,1500,7,7_pez.wav,0,1775.563,1775.563,ok,-40,FALSE,
17,reloj,3,1,reloj.jpg,1.76881E+12,0.1,1.76881E+12,0.1,6012.6,1.76881E+12,1.76881E+12,1500,7,7_reloj.wav,0,2416.25,2416.25,ok,-40,FALSE,
15,sandía,5,1,sandia.jpg,1.76881E+12,0.1,1.76881E+12,0.1,6024.9,1.76881E+12,1.76881E+12,1500,7,7_sandía.wav,0,1942.354,1942.354,ok,-40,FALSE,
9,tijeras,4,1,tijeras.jpg,1.76881E+12,0.3,1.76881E+12,0.3,6012.7,1.76881E+12,1.76881E+12,1500,7,7_tijeras.wav,0,3608.208,3608.208,ok,-40,FALSE,
1,tiza,10,1,tiza.jpg,1.76881E+12,0,1.76881E+12,0,6018.2,1.76881E+12,1.76881E+12,1500,7,7_tiza.wav,0,211.292,211.292,ok,-45,TRUE,
