trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,female,cinta,8,1,Target_Stimuli/female/cinta.mp3,1771226214591,0.200,810.075,809.875,0.200,6024.500,1771226214591.2,1771226220615.5,1500,61,61_trial1_female_cinta.wav,809.875,,,no_speech_detected,-9.961,true,No onset above threshold after playback end
2,1,male,hongos,13,2,Target_Stimuli/male/hongos.mp3,1771226222137,0.000,958.000,958.000,0.000,6016.400,1771226222137,1771226228153.4,1500,61,61_trial2_male_hongos.wav,958.000,,,no_speech_detected,-13.582,true,No onset above threshold after playback end
3,1,male,caballo,11,1,Target_Stimuli/male/caballo.mp3,1771226229669,0.200,880.200,880.000,0.200,6012.500,1771226229669.2,1771226235681.5,1500,61,61_trial3_male_caballo.wav,880.000,,,no_speech_detected,-11.662,true,No onset above threshold after playback end
4,1,female,lápiz,19,2,Target_Stimuli/female/lapiz.mp3,1771226237207,0.200,898.075,897.875,0.100,6023.800,1771226237207.1,1771226243230.8,1500,61,61_trial4_female_lapiz.wav,897.975,,,no_speech_detected,-12.866,true,No onset above threshold after playback end
5,1,male,reloj,3,1,Target_Stimuli/male/reloj.mp3,1771226244747,0.100,965.100,965.000,0.000,6019.800,1771226244747,1771226250766.8,1500,61,61_trial5_male_reloj.wav,965.100,1922.021,956.921,ok,-40.000,false,
6,1,male,loro,17,2,Target_Stimuli/male/loro.mp3,1771226252289,0.100,870.100,870.000,0.000,6024.600,1771226252289,1771226258313.6,1500,61,61_trial6_male_loro.wav,870.100,2012.688,1142.587,ok,-40.000,false,
7,1,male,tijeras,4,1,Target_Stimuli/male/tijeras.mp3,1771226259839,0.100,1008.100,1008.000,0.100,6016.600,1771226259839.1,1771226265855.6,1500,61,61_trial7_male_tijeras.wav,1008.000,,,no_speech_detected,-14.063,true,No onset above threshold after playback end
8,1,female,gato,21,2,Target_Stimuli/female/gato.mp3,1771226267372,0.100,855.975,855.875,0.000,6028.300,1771226267372,1771226273400.3,1500,61,61_trial8_female_gato.wav,855.975,2051.083,1195.108,ok,-40.000,false,
9,1,male,sandía,5,1,Target_Stimuli/male/sandia.mp3,1771226274927,0.100,1946.058,1945.958,0.100,6018.000,1771226274927.1,1771226280945,1500,61,61_trial9_male_sandia.wav,1945.958,2000.958,55.000,ok,-40.000,false,
10,1,female,naranja,22,2,Target_Stimuli/female/naranja.mp3,1771226282464,0.100,1120.975,1120.875,0.000,6018.700,1771226282464,1771226288482.7,1500,61,61_trial10_female_naranja.wav,1120.975,,,no_speech_detected,-12.301,true,No onset above threshold after playback end
11,1,male,pato,6,1,Target_Stimuli/male/pato.mp3,1771226290008,0.000,744.000,744.000,0.000,6011.500,1771226290008,1771226296019.5,1500,61,61_trial11_male_pato.wav,744.000,2938.104,2194.104,ok,-40.000,false,
12,1,female,cebolla,14,2,Target_Stimuli/female/cebolla.mp3,1771226297547,0.100,880.975,880.875,0.000,6017.800,1771226297547,1771226303564.8,1500,61,61_trial12_female_cebolla.wav,880.975,,,no_speech_detected,-12.560,true,No onset above threshold after playback end
13,1,female,manzana,1,1,Target_Stimuli/female/manzana.mp3,1771226305077,0.000,1163.875,1163.875,0.000,6016.900,1771226305077,1771226311093.9,1500,61,61_trial13_female_manzana.wav,1163.875,,,no_speech_detected,-13.792,true,No onset above threshold after playback end
14,1,female,conejo,20,2,Target_Stimuli/female/conejo.mp3,1771226312613,0.100,944.975,944.875,0.100,6017.100,1771226312613.1,1771226318630.1,1500,61,61_trial14_female_conejo.wav,944.875,3373.292,2428.417,ok,-40.000,false,
15,1,female,tiza,10,1,Target_Stimuli/female/tiza.mp3,1771226320153,0.200,797.075,796.875,0.100,6020.200,1771226320153.1,1771226326173.2,1500,61,61_trial15_female_tiza.wav,796.975,,,no_speech_detected,-13.984,true,No onset above threshold after playback end
16,1,male,lechuga,18,2,Target_Stimuli/male/lechuga.mp3,1771226327686,0.000,1063.000,1063.000,0.000,6022.400,1771226327686,1771226333708.4,1500,61,61_trial16_male_lechuga.wav,1063.000,,,no_speech_detected,-12.275,true,No onset above threshold after playback end
