trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
11,1,female,reloj,3,1,Target_Stimuli/female/reloj.mp3,1771230886717,0.000,964.875,964.875,0.000,6021.500,1771230886717,1771230892738.5,1500,63,63_trial11_female_reloj.wav,964.875,3289.646,2324.771,ok,-40.000,false,
12,1,female,loro,17,2,Target_Stimuli/female/loro.mp3,1771230894256,0.100,869.975,869.875,0.000,6016.900,1771230894256,1771230900272.9,1500,63,63_trial12_female_loro.wav,869.975,3228.979,2359.004,ok,-40.000,false,
13,1,male,sandía,5,1,Target_Stimuli/male/sandia.mp3,1771230901789,0.100,1946.058,1945.958,0.100,6013.700,1771230901789.1,1771230907802.7,1500,63,63_trial13_male_sandia.wav,1945.958,3550.813,1604.854,ok,-40.000,false,
14,1,male,lechuga,18,2,Target_Stimuli/male/lechuga.mp3,1771230909334,0.100,1063.100,1063.000,0.000,6019.100,1771230909334,1771230915353.1,1500,63,63_trial14_male_lechuga.wav,1063.100,2109.875,1046.775,ok,-40.000,false,
15,1,female,caballo,11,1,Target_Stimuli/female/caballo.mp3,1771230916878,0.200,880.075,879.875,0.000,6028.700,1771230916878,1771230922906.7,1500,63,63_trial15_female_caballo.wav,880.075,3449.104,2569.029,ok,-40.000,false,
16,1,female,cebolla,14,2,Target_Stimuli/female/cebolla.mp3,1771230924429,0.000,880.875,880.875,0.000,6022.200,1771230924429,1771230930451.2,1500,63,63_trial16_female_cebolla.wav,880.875,1766.292,885.417,ok,-40.000,false,
17,1,female,cinta,8,1,Target_Stimuli/female/cinta.mp3,1771230931979,0.000,809.875,809.875,0.000,6020.100,1771230931979,1771230937999.1,1500,63,63_trial17_female_cinta.wav,809.875,1729.313,919.438,ok,-40.000,false,
18,1,male,ardilla,16,2,Target_Stimuli/male/ardilla.mp3,1771230939515,0.100,1000.100,1000.000,0.000,6013.000,1771230939515,1771230945528,1500,63,63_trial18_male_ardilla.wav,1000.100,2502.167,1502.067,ok,-40.000,false,
19,1,male,tiza,10,1,Target_Stimuli/male/tiza.mp3,1771230947054,0.100,797.100,797.000,0.100,6027.000,1771230947054.1,1771230953081,1500,63,63_trial19_male_tiza.wav,797.000,2836.729,2039.729,ok,-40.000,false,
20,1,female,cuaderno,15,2,Target_Stimuli/female/cuaderno.mp3,1771230954606,0.100,992.975,992.875,0.000,6014.700,1771230954606,1771230960620.7,1500,63,63_trial20_female_cuaderno.wav,992.975,3746.417,2753.442,ok,-40.000,false,
21,1,male,grapadora,7,1,Target_Stimuli/male/grapadora.mp3,1771230962146,0.200,1216.200,1216.000,0.200,6019.000,1771230962146.2,1771230968165,1500,63,63_trial21_male_grapadora.wav,1216.000,2188.104,972.104,ok,-40.000,false,
22,1,female,naranja,22,2,Target_Stimuli/female/naranja.mp3,1771230969685,0.200,1121.075,1120.875,0.000,6014.900,1771230969685,1771230975699.9,1500,63,63_trial22_female_naranja.wav,1121.075,1738.854,617.779,ok,-40.000,false,
23,1,female,tijeras,4,1,Target_Stimuli/female/tijeras.mp3,1771230977215,0.100,1007.975,1007.875,0.000,6026.000,1771230977215,1771230983241,1500,63,63_trial23_female_tijeras.wav,1007.975,4483.896,3475.921,ok,-40.000,false,
24,1,female,lápiz,19,2,Target_Stimuli/female/lapiz.mp3,1771230984769,0.000,897.875,897.875,0.000,6023.900,1771230984769,1771230990792.9,1500,63,63_trial24_female_lapiz.wav,897.875,1631.250,733.375,ok,-40.000,false,
