trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,male,sandía,5,1,Target_Stimuli/male/sandia.mp3,1769742507956,0.200,1946.141,1945.941,0.200,6025.800,1769742507956.2,1769742513981.8,1500,33,33_trial1_male_sandia.wav,1945.941,2555.703,609.762,ok,-40.000,false,
2,1,female,lápiz,19,2,Target_Stimuli/female/lapiz.mp3,1769742515511,0.200,898.068,897.868,0.100,6015.500,1769742515511.1,1769742521526.5,1500,33,33_trial2_female_lapiz.wav,897.968,1966.134,1068.165,ok,-40.000,false,
3,1,male,tijeras,4,1,Target_Stimuli/male/tijeras.mp3,1769742523052,0.100,1008.082,1007.982,0.000,6021.700,1769742523052,1769742529073.7,1500,33,33_trial3_male_tijeras.wav,1008.082,3554.524,2546.442,ok,-40.000,false,
4,1,female,hongos,13,2,Target_Stimuli/female/hongos.mp3,1769742530592,0.100,957.968,957.868,0.000,6018.600,1769742530592,1769742536610.6,1500,33,33_trial4_female_hongos.wav,957.968,,,no_speech_detected,-15.351,true,No onset above threshold after playback end
5,1,female,manzana,1,1,Target_Stimuli/female/manzana.mp3,1769742538142,0.100,1163.955,1163.855,0.100,6013.600,1769742538142.1,1769742544155.6,1500,33,33_trial5_female_manzana.wav,1163.855,5550.601,4386.746,ok,-40.000,false,
6,1,female,cebolla,14,2,Target_Stimuli/female/cebolla.mp3,1769742545676,0.100,880.962,880.862,0.100,6014.100,1769742545676.1,1769742551690.1,1500,33,33_trial6_female_cebolla.wav,880.862,,,no_speech_detected,-13.003,true,No onset above threshold after playback end
7,1,female,tiza,10,1,Target_Stimuli/female/tiza.mp3,1769742553215,0.600,797.471,796.871,0.100,6027.400,1769742553215.1,1769742559242.4,1500,33,33_trial7_female_tiza.wav,797.371,,,no_speech_detected,-13.975,true,No onset above threshold after playback end
8,1,male,lechuga,18,2,Target_Stimuli/male/lechuga.mp3,1769742560774,0.400,1063.393,1062.993,0.000,6026.100,1769742560774,1769742566800.1,1500,33,33_trial8_male_lechuga.wav,1063.393,1815.431,752.038,ok,-40.000,false,
9,1,male,caballo,11,1,Target_Stimuli/male/caballo.mp3,1769742568325,0.200,880.200,880.000,0.100,6026.800,1769742568325.1,1769742574351.8,1500,33,33_trial9_male_caballo.wav,880.100,,,no_speech_detected,-11.681,true,No onset above threshold after playback end
10,1,female,cuaderno,15,2,Target_Stimuli/female/cuaderno.mp3,1769742575871,0.100,992.957,992.857,0.100,6010.300,1769742575871.1,1769742581881.3,1500,33,33_trial10_female_cuaderno.wav,992.857,4329.966,3337.109,ok,-40.000,false,
11,1,female,pato,6,1,Target_Stimuli/female/pato.mp3,1769742583413,0.400,744.255,743.855,0.300,6022.000,1769742583413.3,1769742589435,1500,33,33_trial11_female_pato.wav,743.955,1992.302,1248.347,ok,-40.000,false,
12,1,male,loro,17,2,Target_Stimuli/male/loro.mp3,1769742590956,0.600,870.600,870.000,0.100,6018.700,1769742590956.1,1769742596974.7,1500,33,33_trial12_male_loro.wav,870.500,2083.639,1213.139,ok,-40.000,false,
13,1,female,oso,2,1,Target_Stimuli/female/oso.mp3,1769742598505,0.200,806.073,805.873,0.100,6015.100,1769742598505.1,1769742604520.1,1500,33,33_trial13_female_oso.wav,805.973,1516.497,710.524,ok,-40.000,false,
14,1,female,ardilla,16,2,Target_Stimuli/female/ardilla.mp3,1769742606038,0.100,999.964,999.864,0.100,6013.900,1769742606038.1,1769742612051.9,1500,33,33_trial14_female_ardilla.wav,999.864,4543.639,3543.776,ok,-40.000,false,
15,1,male,fresas,9,1,Target_Stimuli/male/fresas.mp3,1769742613585,0.100,1002.095,1001.995,0.000,6026.900,1769742613585,1769742619611.9,1500,33,33_trial15_male_fresas.wav,1002.095,3907.971,2905.875,ok,-40.000,false,
16,1,male,pez,24,2,Target_Stimuli/male/pez.mp3,1769742621137,0.100,596.086,595.986,0.100,6016.400,1769742621137.1,1769742627153.4,1500,33,33_trial16_male_pez.wav,595.986,3426.247,2830.261,ok,-40.000,false,
17,1,female,elote,12,1,Target_Stimuli/female/elote.mp3,1769742628686,0.400,923.257,922.857,0.000,6015.100,1769742628686,1769742634701.1,1500,33,33_trial17_female_elote.wav,923.257,1815.794,892.537,ok,-40.000,false,
18,1,female,conejo,20,2,Target_Stimuli/female/conejo.mp3,1769742636220,0.200,945.053,944.853,0.100,6019.000,1769742636220.1,1769742642239,1500,33,33_trial18_female_conejo.wav,944.953,2470.374,1525.422,ok,-40.000,false,
19,1,male,grapadora,7,1,Target_Stimuli/male/grapadora.mp3,1769742643764,0.100,1216.086,1215.986,0.000,6026.800,1769742643764,1769742649790.8,1500,33,33_trial19_male_grapadora.wav,1216.086,2867.925,1651.839,ok,-40.000,false,
20,1,male,gato,21,2,Target_Stimuli/male/gato.mp3,1769742651326,0.100,856.086,855.986,0.100,6020.600,1769742651326.1,1769742657346.6,1500,33,33_trial20_male_gato.wav,855.986,1861.304,1005.317,ok,-40.000,false,
21,1,female,cinta,8,1,Target_Stimuli/female/cinta.mp3,1769742658875,0.200,810.064,809.864,0.200,6022.100,1769742658875.2,1769742664897.1,1500,33,33_trial21_female_cinta.wav,809.864,,,no_speech_detected,-9.962,true,No onset above threshold after playback end
22,1,male,basurero,23,2,Target_Stimuli/male/basurero.mp3,1769742666419,0.200,1192.195,1191.995,0.100,6018.400,1769742666419.1,1769742672437.4,1500,33,33_trial22_male_basurero.wav,1192.095,,,no_speech_detected,-13.203,true,No onset above threshold after playback end
23,1,male,reloj,3,1,Target_Stimuli/male/reloj.mp3,1769742673973,0.100,965.089,964.989,0.100,6021.100,1769742673973.1,1769742679994.1,1500,33,33_trial23_male_reloj.wav,964.989,,,no_speech_detected,-10.778,true,No onset above threshold after playback end
24,1,male,naranja,22,2,Target_Stimuli/male/naranja.mp3,1769742681518,0.100,1121.098,1120.998,0.100,6012.500,1769742681518.1,1769742687530.5,1500,33,33_trial24_male_naranja.wav,1120.998,2318.424,1197.426,ok,-40.000,false,
