trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
14,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1769838943832,0.100,993.100,993.000,0.100,6019.400,1769838943832.1,1769838949851.4,1500,35,35_trial14_male_cuaderno.wav,993.000,,,no_speech_detected,-12.872,true,No onset above threshold after playback end
15,1,female,reloj,3,1,Target_Stimuli/female/reloj.mp3,1769838951384,0.200,965.075,964.875,0.000,6033.700,1769838951384,1769838957417.7,1500,35,35_trial15_female_reloj.wav,965.075,,,no_speech_detected,-10.802,true,No onset above threshold after playback end
16,1,female,cebolla,14,2,Target_Stimuli/female/cebolla.mp3,1769838958959,0.100,880.975,880.875,0.100,6020.300,1769838958959.1,1769838964979.3,1500,35,35_trial16_female_cebolla.wav,880.875,4243.521,3362.646,ok,-40.000,false,
17,1,female,tiza,10,1,Target_Stimuli/female/tiza.mp3,1769838966511,0.000,796.875,796.875,0.000,6032.200,1769838966511,1769838972543.2,1500,35,35_trial17_female_tiza.wav,796.875,,,no_speech_detected,-14.020,true,No onset above threshold after playback end
18,1,male,basurero,23,2,Target_Stimuli/male/basurero.mp3,1769838974087,0.100,1192.100,1192.000,0.000,6016.900,1769838974087,1769838980103.9,1500,35,35_trial18_male_basurero.wav,1192.100,2213.625,1021.525,ok,-40.000,false,
19,1,female,manzana,1,1,Target_Stimuli/female/manzana.mp3,1769838981644,0.100,1163.975,1163.875,0.000,6038.900,1769838981644,1769838987682.9,1500,35,35_trial19_female_manzana.wav,1163.975,2053.375,889.400,ok,-40.000,false,
20,1,female,pez,24,2,Target_Stimuli/female/pez.mp3,1769838989214,0.300,596.175,595.875,0.300,6034.200,1769838989214.3,1769838995248.2,1500,35,35_trial20_female_pez.wav,595.875,,,no_speech_detected,-16.416,true,No onset above threshold after playback end
21,1,male,grapadora,7,1,Target_Stimuli/male/grapadora.mp3,1769838996783,0.100,1216.100,1216.000,0.100,6019.800,1769838996783.1,1769839002802.8,1500,35,35_trial21_male_grapadora.wav,1216.000,,,no_speech_detected,-9.876,true,No onset above threshold after playback end
22,1,male,loro,17,2,Target_Stimuli/male/loro.mp3,1769839004339,0.200,870.200,870.000,0.100,6033.100,1769839004339.1,1769839010372.1,1500,35,35_trial22_male_loro.wav,870.100,1753.021,882.921,ok,-40.000,false,
23,1,female,oso,2,1,Target_Stimuli/female/oso.mp3,1769839011903,0.200,806.075,805.875,0.000,6031.000,1769839011903,1769839017934,1500,35,35_trial23_female_oso.wav,806.075,2835.708,2029.633,ok,-40.000,false,
24,1,female,conejo,20,2,Target_Stimuli/female/conejo.mp3,1769839019468,0.200,945.075,944.875,0.000,6041.900,1769839019468,1769839025509.9,1500,35,35_trial24_female_conejo.wav,945.075,,,no_speech_detected,-11.762,true,No onset above threshold after playback end
