trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,male,pez,24,2,Target_Stimuli/male/pez.mp3,1771047562474,0.100,596.100,596.000,0.100,6017.500,1771047562474.1,1771047568491.5,1500,50,50_trial1_male_pez.wav,596.000,,,no_speech_detected,-18.385,true,No onset above threshold after playback end
2,1,male,sandía,5,1,Target_Stimuli/male/sandia.mp3,1771047570018,0.100,1946.058,1945.958,0.100,6017.700,1771047570018.1,1771047576035.7,1500,50,50_trial2_male_sandia.wav,1945.958,2000.958,55.000,ok,-40.000,false,
3,1,male,ardilla,16,2,Target_Stimuli/male/ardilla.mp3,1771047577544,0.100,1000.100,1000.000,0.100,6027.500,1771047577544.1,1771047583571.5,1500,50,50_trial3_male_ardilla.wav,1000.000,1963.875,963.875,ok,-40.000,false,
4,1,male,caballo,11,1,Target_Stimuli/male/caballo.mp3,1771047585086,0.100,880.100,880.000,0.000,6023.800,1771047585086,1771047591109.8,1500,50,50_trial4_male_caballo.wav,880.100,3307.479,2427.379,ok,-40.000,false,
5,1,male,cebolla,14,2,Target_Stimuli/male/cebolla.mp3,1771047592628,0.200,881.200,881.000,0.100,6027.000,1771047592628.1,1771047598655,1500,50,50_trial5_male_cebolla.wav,881.100,1867.750,986.650,ok,-40.000,false,
6,1,female,manzana,1,1,Target_Stimuli/female/manzana.mp3,1771047600178,0.200,1164.075,1163.875,0.000,6022.400,1771047600178,1771047606200.4,1500,50,50_trial6_female_manzana.wav,1164.075,2786.125,1622.050,ok,-40.000,false,
7,1,male,loro,17,2,Target_Stimuli/male/loro.mp3,1771047607728,0.400,870.400,870.000,0.000,6010.600,1771047607728,1771047613738.6,1500,50,50_trial7_male_loro.wav,870.400,2536.708,1666.308,ok,-40.000,false,
8,1,female,tijeras,4,1,Target_Stimuli/female/tijeras.mp3,1771047615257,0.000,1007.875,1007.875,0.000,6019.100,1771047615257,1771047621276.1,1500,50,50_trial8_female_tijeras.wav,1007.875,5696.813,4688.938,ok,-40.000,false,
9,1,female,cuaderno,15,2,Target_Stimuli/female/cuaderno.mp3,1771047622793,0.200,993.075,992.875,0.100,6016.900,1771047622793.1,1771047628809.9,1500,50,50_trial9_female_cuaderno.wav,992.975,1739.313,746.338,ok,-40.000,false,
10,1,female,oso,2,1,Target_Stimuli/female/oso.mp3,1771047630324,0.100,805.975,805.875,0.100,6022.900,1771047630324.1,1771047636346.9,1500,50,50_trial10_female_oso.wav,805.875,2673.250,1867.375,ok,-40.000,false,
11,1,female,lápiz,19,2,Target_Stimuli/female/lapiz.mp3,1771047637869,0.200,898.075,897.875,0.100,6024.900,1771047637869.1,1771047643893.9,1500,50,50_trial11_female_lapiz.wav,897.975,1625.979,728.004,ok,-40.000,false,
12,1,male,cinta,8,1,Target_Stimuli/male/cinta.mp3,1771047645412,0.100,810.100,810.000,0.000,6027.600,1771047645412,1771047651439.6,1500,50,50_trial12_male_cinta.wav,810.100,2181.333,1371.233,ok,-40.000,false,
13,1,female,lechuga,18,2,Target_Stimuli/female/lechuga.mp3,1771047652954,0.400,1063.275,1062.875,0.000,6023.200,1771047652954,1771047658977.2,1500,50,50_trial13_female_lechuga.wav,1063.275,1763.583,700.308,ok,-40.000,false,
14,1,male,elote,12,1,Target_Stimuli/male/elote.mp3,1771047660497,0.200,923.200,923.000,0.000,6022.800,1771047660497,1771047666519.8,1500,50,50_trial14_male_elote.wav,923.200,1835.313,912.113,ok,-40.000,false,
15,1,male,hongos,13,2,Target_Stimuli/male/hongos.mp3,1771047668048,0.300,958.300,958.000,0.100,6020.700,1771047668048.1,1771047674068.7,1500,50,50_trial15_male_hongos.wav,958.200,1828.646,870.446,ok,-40.000,false,
