trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,female,cuaderno,15,2,Target_Stimuli/female/cuaderno.mp3,1769742449247,0.100,992.975,992.875,0.100,6016.800,1769742449247.1,1769742455263.8,1500,34,34_trial1_female_cuaderno.wav,992.875,,,no_speech_detected,-12.091,true,No onset above threshold after playback end
2,1,female,manzana,1,1,Target_Stimuli/female/manzana.mp3,1769742456775,0.200,1164.075,1163.875,0.100,6017.500,1769742456775.1,1769742462792.5,1500,34,34_trial2_female_manzana.wav,1163.975,,,no_speech_detected,-13.796,true,No onset above threshold after playback end
3,1,male,conejo,20,2,Target_Stimuli/male/conejo.mp3,1769742464307,0.100,945.100,945.000,0.100,6014.700,1769742464307.1,1769742470321.7,1500,34,34_trial3_male_conejo.wav,945.000,,,no_speech_detected,-10.015,true,No onset above threshold after playback end
4,1,male,elote,12,1,Target_Stimuli/male/elote.mp3,1769742471836,0.100,923.100,923.000,0.100,6015.100,1769742471836.1,1769742477851.1,1500,34,34_trial4_male_elote.wav,923.000,,,no_speech_detected,-8.054,true,No onset above threshold after playback end
5,1,female,ardilla,16,2,Target_Stimuli/female/ardilla.mp3,1769742479367,0.100,999.975,999.875,0.000,6015.200,1769742479367,1769742485382.2,1500,34,34_trial5_female_ardilla.wav,999.975,,,no_speech_detected,-16.014,true,No onset above threshold after playback end
6,1,male,cinta,8,1,Target_Stimuli/male/cinta.mp3,1769742486894,0.200,810.200,810.000,0.100,6017.600,1769742486894.1,1769742492911.6,1500,34,34_trial6_male_cinta.wav,810.100,,,no_speech_detected,-10.572,true,No onset above threshold after playback end
7,1,male,hongos,13,2,Target_Stimuli/male/hongos.mp3,1769742494425,0.100,958.100,958.000,0.100,6017.700,1769742494425.1,1769742500442.7,1500,34,34_trial7_male_hongos.wav,958.000,,,no_speech_detected,-13.582,true,No onset above threshold after playback end
8,1,female,sandía,5,1,Target_Stimuli/female/sandia.mp3,1769742501958,0.200,1076.075,1075.875,0.000,6017.600,1769742501958,1769742507975.6,1500,34,34_trial8_female_sandia.wav,1076.075,,,no_speech_detected,-12.158,true,No onset above threshold after playback end
9,1,male,basurero,23,2,Target_Stimuli/male/basurero.mp3,1769742509486,0.100,1192.100,1192.000,0.100,6012.400,1769742509486.1,1769742515498.4,1500,34,34_trial9_male_basurero.wav,1192.000,,,no_speech_detected,-13.198,true,No onset above threshold after playback end
10,1,male,caballo,11,1,Target_Stimuli/male/caballo.mp3,1769742517014,0.100,880.100,880.000,0.100,6014.900,1769742517014.1,1769742523028.9,1500,34,34_trial10_male_caballo.wav,880.000,,,no_speech_detected,-11.668,true,No onset above threshold after playback end
11,1,male,gato,21,2,Target_Stimuli/male/gato.mp3,1769742524542,0.000,856.000,856.000,0.000,6016.500,1769742524542,1769742530558.5,1500,34,34_trial11_male_gato.wav,856.000,,,no_speech_detected,-20.063,true,No onset above threshold after playback end
12,1,female,fresas,9,1,Target_Stimuli/female/fresas.mp3,1769742532073,0.100,1001.975,1001.875,0.000,6016.100,1769742532073,1769742538089.1,1500,34,34_trial12_female_fresas.wav,1001.975,,,no_speech_detected,-17.145,true,No onset above threshold after playback end
13,1,female,lechuga,18,2,Target_Stimuli/female/lechuga.mp3,1769742539601,0.000,1062.875,1062.875,0.000,6016.600,1769742539601,1769742545617.6,1500,34,34_trial13_female_lechuga.wav,1062.875,,,no_speech_detected,-7.813,true,No onset above threshold after playback end
14,1,male,tiza,10,1,Target_Stimuli/male/tiza.mp3,1769742547128,0.200,797.200,797.000,0.100,6015.700,1769742547128.1,1769742553143.7,1500,34,34_trial14_male_tiza.wav,797.100,,,no_speech_detected,-13.694,true,No onset above threshold after playback end
15,1,female,naranja,22,2,Target_Stimuli/female/naranja.mp3,1769742554655,0.200,1121.075,1120.875,0.100,6014.000,1769742554655.1,1769742560669,1500,34,34_trial15_female_naranja.wav,1120.975,,,no_speech_detected,-12.291,true,No onset above threshold after playback end
16,1,male,grapadora,7,1,Target_Stimuli/male/grapadora.mp3,1769742562180,0.100,1216.100,1216.000,0.000,6017.500,1769742562180,1769742568197.5,1500,34,34_trial16_male_grapadora.wav,1216.100,,,no_speech_detected,-9.784,true,No onset above threshold after playback end
17,1,female,loro,17,2,Target_Stimuli/female/loro.mp3,1769742569712,0.200,870.075,869.875,0.000,6015.300,1769742569712,1769742575727.3,1500,34,34_trial17_female_loro.wav,870.075,,,no_speech_detected,-11.241,true,No onset above threshold after playback end
18,1,female,reloj,3,1,Target_Stimuli/female/reloj.mp3,1769742577239,0.000,964.875,964.875,0.000,6016.300,1769742577239,1769742583255.3,1500,34,34_trial18_female_reloj.wav,964.875,,,no_speech_detected,-10.809,true,No onset above threshold after playback end
19,1,male,lápiz,19,2,Target_Stimuli/male/lapiz.mp3,1769742584770,0.100,898.100,898.000,0.100,6015.600,1769742584770.1,1769742590785.6,1500,34,34_trial19_male_lapiz.wav,898.000,,,no_speech_detected,-13.311,true,No onset above threshold after playback end
20,1,female,oso,2,1,Target_Stimuli/female/oso.mp3,1769742592296,0.100,805.975,805.875,0.000,6016.400,1769742592296,1769742598312.4,1500,34,34_trial20_female_oso.wav,805.975,,,no_speech_detected,-19.052,true,No onset above threshold after playback end
21,1,female,cebolla,14,2,Target_Stimuli/female/cebolla.mp3,1769742599828,0.000,880.875,880.875,0.000,6011.800,1769742599828,1769742605839.8,1500,34,34_trial21_female_cebolla.wav,880.875,,,no_speech_detected,-12.991,true,No onset above threshold after playback end
22,1,female,pato,6,1,Target_Stimuli/female/pato.mp3,1769742607351,0.100,743.975,743.875,0.000,6012.000,1769742607351,1769742613363,1500,34,34_trial22_female_pato.wav,743.975,,,no_speech_detected,-19.431,true,No onset above threshold after playback end
23,1,male,pez,24,2,Target_Stimuli/male/pez.mp3,1769742614872,0.000,596.000,596.000,0.000,6017.100,1769742614872,1769742620889.1,1500,34,34_trial23_male_pez.wav,596.000,,,no_speech_detected,-18.185,true,No onset above threshold after playback end
24,1,male,tijeras,4,1,Target_Stimuli/male/tijeras.mp3,1769742622404,0.100,1008.100,1008.000,0.100,6018.900,1769742622404.1,1769742628422.9,1500,34,34_trial24_male_tijeras.wav,1008.000,,,no_speech_detected,-14.026,true,No onset above threshold after playback end
