trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,female,ardilla,16,2,Target_Stimuli/female/ardilla.mp3,1771223101860,0.200,1000.075,999.875,0.200,6026.900,1771223101860.2,1771223107886.9,1500,60,60_trial1_female_ardilla.wav,999.875,3248.750,2248.875,ok,-40.000,false,
2,1,female,tiza,10,1,Target_Stimuli/female/tiza.mp3,1771223109401,0.100,796.975,796.875,0.100,6014.200,1771223109401.1,1771223115415.2,1500,60,60_trial2_female_tiza.wav,796.875,2906.083,2109.208,ok,-40.000,false,
3,1,male,lechuga,18,2,Target_Stimuli/male/lechuga.mp3,1771223116926,0.000,1063.000,1063.000,0.000,6019.800,1771223116926,1771223122945.8,1500,60,60_trial3_male_lechuga.wav,1063.000,4569.667,3506.667,ok,-40.000,false,
4,1,female,tijeras,4,1,Target_Stimuli/female/tijeras.mp3,1771223124462,0.000,1007.875,1007.875,0.000,6019.700,1771223124462,1771223130481.7,1500,60,60_trial4_female_tijeras.wav,1007.875,,,no_speech_detected,-15.114,true,No onset above threshold after playback end
5,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1771223132003,0.100,993.100,993.000,0.100,6014.800,1771223132003.1,1771223138017.8,1500,60,60_trial5_male_cuaderno.wav,993.000,2150.271,1157.271,ok,-40.000,false,
6,1,male,oso,2,1,Target_Stimuli/male/oso.mp3,1771223139544,0.100,806.100,806.000,0.000,6015.200,1771223139544,1771223145559.2,1500,60,60_trial6_male_oso.wav,806.100,1646.021,839.921,ok,-40.000,false,
7,1,female,naranja,22,2,Target_Stimuli/female/naranja.mp3,1771223147073,0.100,1120.975,1120.875,0.100,6024.300,1771223147073.1,1771223153097.3,1500,60,60_trial7_female_naranja.wav,1120.875,2907.313,1786.438,ok,-40.000,false,
8,1,female,manzana,1,1,Target_Stimuli/female/manzana.mp3,1771223154612,0.300,1164.175,1163.875,0.100,6017.900,1771223154612.1,1771223160629.9,1500,60,60_trial8_female_manzana.wav,1164.075,2797.458,1633.383,ok,-40.000,false,
9,1,female,pez,24,2,Target_Stimuli/female/pez.mp3,1771223162152,0.100,595.975,595.875,0.100,6016.100,1771223162152.1,1771223168168.1,1500,60,60_trial9_female_pez.wav,595.875,2216.042,1620.167,ok,-40.000,false,
10,1,female,cinta,8,1,Target_Stimuli/female/cinta.mp3,1771223169692,0.100,809.975,809.875,0.100,6028.800,1771223169692.1,1771223175720.8,1500,60,60_trial10_female_cinta.wav,809.875,3007.958,2198.083,ok,-40.000,false,
11,1,male,loro,17,2,Target_Stimuli/male/loro.mp3,1771223177236,0.100,870.100,870.000,0.100,6015.800,1771223177236.1,1771223183251.8,1500,60,60_trial11_male_loro.wav,870.000,2831.521,1961.521,ok,-40.000,false,
12,1,male,sandía,5,1,Target_Stimuli/male/sandia.mp3,1771223184770,0.100,1946.058,1945.958,0.000,6021.600,1771223184770,1771223190791.6,1500,60,60_trial12_male_sandia.wav,1946.058,4143.229,2197.171,ok,-40.000,false,
13,1,female,conejo,20,2,Target_Stimuli/female/conejo.mp3,1771223192310,0.100,944.975,944.875,0.000,6015.400,1771223192310,1771223198325.4,1500,60,60_trial13_female_conejo.wav,944.975,2714.000,1769.025,ok,-40.000,false,
14,1,female,pato,6,1,Target_Stimuli/female/pato.mp3,1771223199840,0.200,744.075,743.875,0.200,6017.400,1771223199840.2,1771223205857.4,1500,60,60_trial14_female_pato.wav,743.875,1420.125,676.250,ok,-40.000,false,
15,1,female,cebolla,14,2,Target_Stimuli/female/cebolla.mp3,1771223207382,0.300,881.175,880.875,0.000,6022.700,1771223207382,1771223213404.7,1500,60,60_trial15_female_cebolla.wav,881.175,,,no_speech_detected,-12.978,true,No onset above threshold after playback end
16,1,male,elote,12,1,Target_Stimuli/male/elote.mp3,1771223214925,0.200,923.200,923.000,0.000,6012.800,1771223214925,1771223220937.8,1500,60,60_trial16_male_elote.wav,923.200,2689.417,1766.217,ok,-40.000,false,
17,1,male,basurero,23,2,Target_Stimuli/male/basurero.mp3,1771223222451,0.000,1192.000,1192.000,0.000,6020.500,1771223222451,1771223228471.5,1500,60,60_trial17_male_basurero.wav,1192.000,5220.625,4028.625,ok,-40.000,false,
18,1,male,fresas,9,1,Target_Stimuli/male/fresas.mp3,1771223229993,0.100,1002.100,1002.000,0.000,6017.100,1771223229993,1771223236010.1,1500,60,60_trial18_male_fresas.wav,1002.100,,,no_speech_detected,-16.677,true,No onset above threshold after playback end
19,1,female,gato,21,2,Target_Stimuli/female/gato.mp3,1771223237523,0.100,855.975,855.875,0.100,6012.700,1771223237523.1,1771223243535.7,1500,60,60_trial19_female_gato.wav,855.875,1553.375,697.500,ok,-40.000,false,
20,1,male,caballo,11,1,Target_Stimuli/male/caballo.mp3,1771223245052,0.100,880.100,880.000,0.100,6010.900,1771223245052.1,1771223251062.9,1500,60,60_trial20_male_caballo.wav,880.000,,,no_speech_detected,-11.527,true,No onset above threshold after playback end
21,1,male,lápiz,19,2,Target_Stimuli/male/lapiz.mp3,1771223252576,0.200,898.200,898.000,0.100,6025.700,1771223252576.1,1771223258601.7,1500,60,60_trial21_male_lapiz.wav,898.100,2934.542,2036.442,ok,-40.000,false,
22,1,male,grapadora,7,1,Target_Stimuli/male/grapadora.mp3,1771223260122,0.300,1216.300,1216.000,0.100,6012.900,1771223260122.1,1771223266134.9,1500,60,60_trial22_male_grapadora.wav,1216.200,2363.708,1147.508,ok,-40.000,false,
23,1,male,hongos,13,2,Target_Stimuli/male/hongos.mp3,1771223267654,0.100,958.100,958.000,0.100,6016.100,1771223267654.1,1771223273670.1,1500,60,60_trial23_male_hongos.wav,958.000,,,no_speech_detected,-13.581,true,No onset above threshold after playback end
24,1,female,reloj,3,1,Target_Stimuli/female/reloj.mp3,1771223275183,0.200,965.075,964.875,0.100,6011.800,1771223275183.1,1771223281194.8,1500,60,60_trial24_female_reloj.wav,964.975,,,no_speech_detected,-10.806,true,No onset above threshold after playback end
