trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
10,ardilla,16,2,ardilla.jpg,1.77E+12,0.2,1.77E+12,0.2,6020.8,1.77E+12,1.77E+12,1500,17,017_ardilla.wav,0,4377.25,4377.25,ok,-45,TRUE,
20,basurero,23,2,basurero.jpg,1.77E+12,0.2,1.77E+12,0.2,6013.3,1.77E+12,1.77E+12,1500,17,017_basurero.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
15,caballo,11,1,caballo.jpg,1.77E+12,0.2,1.77E+12,0.2,6009.3,1.77E+12,1.77E+12,1500,17,017_caballo.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
18,cebolla,14,2,cebolla.jpg,1.77E+12,0.3,1.77E+12,0.3,6010.6,1.77E+12,1.77E+12,1500,17,017_cebolla.wav,0,1746.563,1746.563,ok,-40,FALSE,
11,cinta,8,1,cinta.jpg,1.77E+12,0.3,1.77E+12,0.3,6011.8,1.77E+12,1.77E+12,1500,17,017_cinta.wav,0,153.333,153.333,ok,-45,TRUE,
14,conejo,20,2,conejo.jpg,1.77E+12,0.1,1.77E+12,0.1,6016.7,1.77E+12,1.77E+12,1500,17,017_conejo.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
12,cuaderno,15,2,cuaderno.jpg,1.77E+12,0.2,1.77E+12,0.2,6009,1.77E+12,1.77E+12,1500,17,017_cuaderno.wav,0,1460.813,1460.813,ok,-45,TRUE,
1,elote,12,1,elote.jpg,1.77E+12,0.3,1.77E+12,0.3,6010.7,1.77E+12,1.77E+12,1500,17,017_elote.wav,0,104.292,104.292,ok,-45,TRUE,
21,fresas,9,1,fresas.jpg,1.77E+12,0.1,1.77E+12,0.1,6013.6,1.77E+12,1.77E+12,1500,17,017_fresas.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
4,gato,21,2,gato.jpg,1.77E+12,0.2,1.77E+12,0.2,6772.4,1.77E+12,1.77E+12,1500,17,017_gato.wav,0,5790.917,5790.917,ok,-40,FALSE,
9,grapadora,7,1,grapadora.jpg,1.77E+12,0.1,1.77E+12,0.2,6012.8,1.77E+12,1.77E+12,1500,17,017_grapadora.wav,0,5548.063,5548.063,ok,-40,FALSE,
24,hongos,13,2,hongos.jpg,1.77E+12,0.1,1.77E+12,0.1,6018.1,1.77E+12,1.77E+12,1500,17,017_hongos.wav,0,2411.875,2411.875,ok,-40,FALSE,
6,lápiz,19,2,lapiz.jpg,1.77E+12,0.1,1.77E+12,0.1,6012,1.77E+12,1.77E+12,1500,17,017_lápiz.wav,0,3279.104,3279.104,ok,-45,TRUE,
22,lechuga,18,2,lechuga.jpg,1.77E+12,0.2,1.77E+12,0.2,6020.2,1.77E+12,1.77E+12,1500,17,017_lechuga.wav,0,4171.813,4171.813,ok,-40,FALSE,
2,loro,17,2,loro.jpg,1.77E+12,0.3,1.77E+12,0.3,6005.9,1.77E+12,1.77E+12,1500,17,017_loro.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
7,manzana,1,1,manzana.jpg,1.77E+12,0.3,1.77E+12,0.3,6010.2,1.77E+12,1.77E+12,1500,17,017_manzana.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
8,naranja,22,2,naranja.jpg,1.77E+12,0.2,1.77E+12,0.2,6010.6,1.77E+12,1.77E+12,1500,17,017_naranja.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
5,oso,2,1,oso.jpg,1.77E+12,0.4,1.77E+12,0.4,6013.4,1.77E+12,1.77E+12,1500,17,017_oso.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
13,pato,6,1,pato.jpg,1.77E+12,0.2,1.77E+12,0.2,6006.1,1.77E+12,1.77E+12,1500,17,017_pato.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
16,pez,24,2,pez.jpg,1.77E+12,0.2,1.77E+12,0.2,6010.2,1.77E+12,1.77E+12,1500,17,017_pez.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
19,reloj,3,1,reloj.jpg,1.77E+12,0,1.77E+12,0,6008.6,1.77E+12,1.77E+12,1500,17,017_reloj.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
23,sandía,5,1,sandia.jpg,1.77E+12,0.5,1.77E+12,0.5,6019.7,1.77E+12,1.77E+12,1500,17,017_sandía.wav,0,3274.563,3274.563,ok,-40,FALSE,
3,tijeras,4,1,tijeras.jpg,1.77E+12,0.1,1.77E+12,0.1,6007.3,1.77E+12,1.77E+12,1500,17,017_tijeras.wav,0,3014.833,3014.833,ok,-40,FALSE,
17,tiza,10,1,tiza.jpg,1.77E+12,0.3,1.77E+12,0.3,6015.9,1.77E+12,1.77E+12,1500,17,017_tiza.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
