trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
2,ardilla,16,2,ardilla.jpg,1.76948E+12,0.5,1.76948E+12,0.5,6023.5,1.76948E+12,1.76948E+12,1500,15,15_ardilla.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
8,basurero,23,2,basurero.jpg,1.76948E+12,0.4,1.76948E+12,0.4,6030.4,1.76948E+12,1.76948E+12,1500,15,15_basurero.wav,0,1579.042,1579.042,ok,-40,FALSE,
5,caballo,11,1,caballo.jpg,1.76948E+12,0.3,1.76948E+12,0.3,6022.9,1.76948E+12,1.76948E+12,1500,15,15_caballo.wav,0,4421.854,4421.854,ok,-45,TRUE,
24,cebolla,14,2,cebolla.jpg,1.76948E+12,0.5,1.76948E+12,0.5,6021.5,1.76948E+12,1.76948E+12,1500,15,15_cebolla.wav,0,2494.313,2494.313,ok,-45,TRUE,
23,cinta,8,1,cinta.jpg,1.76948E+12,0.6,1.76948E+12,0.6,6027.2,1.76948E+12,1.76948E+12,1500,15,15_cinta.wav,0,3895.875,3895.875,ok,-40,FALSE,
18,conejo,20,2,conejo.jpg,1.76948E+12,0.5,1.76948E+12,0.5,6023,1.76948E+12,1.76948E+12,1500,15,15_conejo.wav,0,5419.313,5419.313,ok,-40,FALSE,
12,cuaderno,15,2,cuaderno.jpg,1.76948E+12,0.9,1.76948E+12,0.9,6039,1.76948E+12,1.76948E+12,1500,15,15_cuaderno.wav,0,4196.313,4196.313,ok,-40,FALSE,
3,elote,12,1,elote.jpg,1.76948E+12,0.2,1.76948E+12,0.2,6030.5,1.76948E+12,1.76948E+12,1500,15,15_elote.wav,0,2954.458,2954.458,ok,-40,FALSE,
21,fresas,9,1,fresas.jpg,1.76948E+12,0.2,1.76948E+12,0.2,6028.4,1.76948E+12,1.76948E+12,1500,15,15_fresas.wav,0,3737.958,3737.958,ok,-40,FALSE,
6,gato,21,2,gato.jpg,1.76948E+12,0.2,1.76948E+12,0.2,6027.9,1.76948E+12,1.76948E+12,1500,15,15_gato.wav,0,3702.292,3702.292,ok,-40,FALSE,
9,grapadora,7,1,grapadora.jpg,1.76948E+12,0.3,1.76948E+12,0.3,6025.2,1.76948E+12,1.76948E+12,1500,15,15_grapadora.wav,0,752.083,752.083,ok,-45,TRUE,
22,hongos,13,2,hongos.jpg,1.76948E+12,0.8,1.76948E+12,0.8,6027.1,1.76948E+12,1.76948E+12,1500,15,15_hongos.wav,0,4842.125,4842.125,ok,-45,TRUE,
16,lápiz,19,2,lapiz.jpg,1.76948E+12,0.4,1.76948E+12,0.4,6030.8,1.76948E+12,1.76948E+12,1500,15,15_lápiz.wav,0,2044.75,2044.75,ok,-40,FALSE,
4,lechuga,18,2,lechuga.jpg,1.76948E+12,0.7,1.76948E+12,0.7,6023.9,1.76948E+12,1.76948E+12,1500,15,15_lechuga.wav,0,3606.104,3606.104,ok,-40,FALSE,
14,loro,17,2,loro.jpg,1.76948E+12,0.2,1.76948E+12,0.3,6023.2,1.76948E+12,1.76948E+12,1500,15,15_loro.wav,0,3366.875,3366.875,ok,-40,FALSE,
17,manzana,1,1,manzana.jpg,1.76948E+12,0.6,1.76948E+12,0.6,6019.9,1.76948E+12,1.76948E+12,1500,15,15_manzana.wav,0,5339.188,5339.188,ok,-45,TRUE,
20,naranja,22,2,naranja.jpg,1.76948E+12,0.2,1.76948E+12,0.2,6023.5,1.76948E+12,1.76948E+12,1500,15,15_naranja.wav,0,2568.146,2568.146,ok,-40,FALSE,
13,oso,2,1,oso.jpg,1.76948E+12,0.5,1.76948E+12,0.5,6018.9,1.76948E+12,1.76948E+12,1500,15,15_oso.wav,0,40.479,40.479,ok,-40,FALSE,
11,pato,6,1,pato.jpg,1.76948E+12,0.5,1.76948E+12,0.5,6024.2,1.76948E+12,1.76948E+12,1500,15,15_pato.wav,0,4900.479,4900.479,ok,-40,FALSE,
10,pez,24,2,pez.jpg,1.76948E+12,0.3,1.76948E+12,0.3,6027.1,1.76948E+12,1.76948E+12,1500,15,15_pez.wav,0,2983.563,2983.563,ok,-40,FALSE,
15,reloj,3,1,reloj.jpg,1.76948E+12,0.3,1.76948E+12,0.3,6018.8,1.76948E+12,1.76948E+12,1500,15,15_reloj.wav,0,2235,2235,ok,-45,TRUE,
1,sandía,5,1,sandia.jpg,1.76948E+12,0.2,1.76948E+12,0.2,6018.4,1.76948E+12,1.76948E+12,1500,15,15_sandía.wav,0,2782.958,2782.958,ok,-40,FALSE,
7,tijeras,4,1,tijeras.jpg,1.76948E+12,0.5,1.76948E+12,0.5,6021.7,1.76948E+12,1.76948E+12,1500,15,15_tijeras.wav,0,3045.729,3045.729,ok,-40,FALSE,
19,tiza,10,1,tiza.jpg,1.76948E+12,0.6,1.76948E+12,0.6,6020.1,1.76948E+12,1.76948E+12,1500,15,15_tiza.wav,0,1871.771,1871.771,ok,-40,FALSE,
