trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,naranja,22,2,naranja.jpg,1771312623562,0.200,1771312623562.2,0.200,6013.700,1771312623562.2,1771312629575.7,1500,70,70_naranja.wav,0.000,614.375,614.375,ok,-40.000,false,
2,sandía,5,1,sandia.jpg,1771312631093,0.300,1771312631093.3,0.300,6012.400,1771312631093.3,1771312637105.4,1500,70,70_sandía.wav,0.000,3345.104,3345.104,ok,-40.000,false,
3,pez,24,2,pez.jpg,1771312638624,0.200,1771312638624.2,0.200,6022.500,1771312638624.2,1771312644646.5,1500,70,70_pez.wav,0.000,1382.979,1382.979,ok,-40.000,false,
4,tijeras,4,1,tijeras.jpg,1771312646172,0.400,1771312646172.4,0.400,6023.600,1771312646172.4,1771312652195.6,1500,70,70_tijeras.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
5,basurero,23,2,basurero.jpg,1771312653709,0.300,1771312653709.3,0.300,6017.900,1771312653709.3,1771312659726.9,1500,70,70_basurero.wav,0.000,809.271,809.271,ok,-40.000,false,
6,cinta,8,1,cinta.jpg,1771312661244,0.300,1771312661244.3,0.300,6019.600,1771312661244.3,1771312667263.6,1500,70,70_cinta.wav,0.000,1731.750,1731.750,ok,-45.000,true,
7,cebolla,14,2,cebolla.jpg,1771312668775,0.200,1771312668775.2,0.200,6017.000,1771312668775.2,1771312674792,1500,70,70_cebolla.wav,0.000,1947.125,1947.125,ok,-40.000,false,
8,caballo,11,1,caballo.jpg,1771312676312,0.200,1771312676312.2,0.200,6023.900,1771312676312.2,1771312682335.9,1500,70,70_caballo.wav,0.000,3763.354,3763.354,ok,-40.000,false,
9,loro,17,2,loro.jpg,1771312683849,0.300,1771312683849.3,0.300,6020.500,1771312683849.3,1771312689869.5,1500,70,70_loro.wav,0.000,1057.333,1057.333,ok,-40.000,false,
10,grapadora,7,1,grapadora.jpg,1771312691394,0.000,1771312691394,0.000,6019.500,1771312691394,1771312697413.5,1500,70,70_grapadora.wav,0.000,2847.625,2847.625,ok,-40.000,false,
11,cuaderno,15,2,cuaderno.jpg,1771312698932,0.200,1771312698932.2,0.200,6023.600,1771312698932.2,1771312704955.6,1500,70,70_cuaderno.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
12,manzana,1,1,manzana.jpg,1771312706467,0.100,1771312706467.1,0.100,6015.000,1771312706467.1,1771312712482,1500,70,70_manzana.wav,0.000,4539.479,4539.479,ok,-40.000,false,
13,hongos,13,2,hongos.jpg,1771312713994,0.500,1771312713994.5,0.500,6025.700,1771312713994.5,1771312720019.7,1500,70,70_hongos.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
14,reloj,3,1,reloj.jpg,1771312721547,0.400,1771312721547.4,0.400,6022.700,1771312721547.4,1771312727569.7,1500,70,70_reloj.wav,0.000,2339.458,2339.458,ok,-40.000,false,
15,conejo,20,2,conejo.jpg,1771312729080,0.300,1771312729080.3,0.300,6014.500,1771312729080.3,1771312735094.5,1500,70,70_conejo.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
16,fresas,9,1,fresas.jpg,1771312736619,0.300,1771312736619.3,0.300,6024.400,1771312736619.3,1771312742643.4,1500,70,70_fresas.wav,0.000,2935.813,2935.813,ok,-40.000,false,
17,lechuga,18,2,lechuga.jpg,1771312744159,0.200,1771312744159.2,0.200,6019.000,1771312744159.2,1771312750178,1500,70,70_lechuga.wav,0.000,2040.208,2040.208,ok,-40.000,false,
18,pato,6,1,pato.jpg,1771312751694,0.300,1771312751694.3,0.300,6024.900,1771312751694.3,1771312757718.9,1500,70,70_pato.wav,0.000,1715.396,1715.396,ok,-40.000,false,
19,lápiz,19,2,lapiz.jpg,1771312759242,0.300,1771312759242.3,0.300,6025.200,1771312759242.3,1771312765267.2,1500,70,70_lápiz.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
20,tiza,10,1,tiza.jpg,1771312766790,0.300,1771312766790.3,0.300,6025.300,1771312766790.3,1771312772815.3,1500,70,70_tiza.wav,0.000,2903.750,2903.750,ok,-40.000,false,
21,ardilla,16,2,ardilla.jpg,1771312774329,0.400,1771312774329.4,0.400,6018.600,1771312774329.4,1771312780347.6,1500,70,70_ardilla.wav,0.000,2831.063,2831.063,ok,-40.000,false,
22,oso,2,1,oso.jpg,1771312781864,0.300,1771312781864.3,0.300,6015.200,1771312781864.3,1771312787879.2,1500,70,70_oso.wav,0.000,2589.479,2589.479,ok,-40.000,false,
23,gato,21,2,gato.jpg,1771312789405,0.300,1771312789405.3,0.300,6017.600,1771312789405.3,1771312795422.6,1500,70,70_gato.wav,0.000,2079.479,2079.479,ok,-40.000,false,
24,elote,12,1,elote.jpg,1771312796943,0.300,1771312796943.3,0.300,6027.300,1771312796943.3,1771312802970.3,1500,70,70_elote.wav,0.000,605.542,605.542,ok,-40.000,false,
