trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,female,sandía,5,1,Target_Stimuli/female/sandia.mp3,1769587331354,0.200,1076.075,1075.875,0.100,6020.200,1769587331354.1,1769587337374.2,1500,13,13_trial1_female_sandia.wav,1075.975,2667.979,1592.004,ok,-40.000,false,
2,1,male,gato,21,2,Target_Stimuli/male/gato.mp3,1769587338929,0.200,856.200,856.000,0.200,6020.000,1769587338929.2,1769587344949,1500,13,13_trial2_male_gato.wav,856.000,1679.063,823.063,ok,-40.000,false,
3,1,male,cinta,8,1,Target_Stimuli/male/cinta.mp3,1769587346490,0.200,810.200,810.000,0.100,6020.400,1769587346490.1,1769587352510.4,1500,13,13_trial3_male_cinta.wav,810.100,2995.521,2185.421,ok,-40.000,false,
4,1,female,cebolla,14,2,Target_Stimuli/female/cebolla.mp3,1769587354055,0.200,881.075,880.875,0.000,6021.900,1769587354055,1769587360076.9,1500,13,13_trial4_female_cebolla.wav,881.075,,,no_speech_detected,-12.792,true,No onset above threshold after playback end
5,1,female,reloj,3,1,Target_Stimuli/female/reloj.mp3,1769587361616,0.200,965.075,964.875,0.000,6018.200,1769587361616,1769587367634.2,1500,13,13_trial5_female_reloj.wav,965.075,2881.063,1915.988,ok,-40.000,false,
6,1,female,loro,17,2,Target_Stimuli/female/loro.mp3,1769587369185,0.200,870.075,869.875,0.200,6038.100,1769587369185.2,1769587375223.1,1500,13,13_trial6_female_loro.wav,869.875,,,no_speech_detected,-11.237,true,No onset above threshold after playback end
7,1,male,manzana,1,1,Target_Stimuli/male/manzana.mp3,1769587376767,0.200,1164.200,1164.000,0.100,6023.200,1769587376767.1,1769587382790.2,1500,13,13_trial7_male_manzana.wav,1164.100,,,no_speech_detected,-10.969,true,No onset above threshold after playback end
8,1,female,hongos,13,2,Target_Stimuli/female/hongos.mp3,1769587384326,0.200,958.075,957.875,0.200,6023.800,1769587384326.2,1769587390349.8,1500,13,13_trial8_female_hongos.wav,957.875,,,no_speech_detected,-15.460,true,No onset above threshold after playback end
9,1,male,elote,12,1,Target_Stimuli/male/elote.mp3,1769587391882,0.100,923.100,923.000,0.100,6024.000,1769587391882.1,1769587397906,1500,13,13_trial9_male_elote.wav,923.000,4152.417,3229.417,ok,-40.000,false,
10,1,female,cuaderno,15,2,Target_Stimuli/female/cuaderno.mp3,1769587399491,0.300,993.175,992.875,0.200,6017.500,1769587399491.2,1769587405508.5,1500,13,13_trial10_female_cuaderno.wav,992.975,,,no_speech_detected,-11.793,true,No onset above threshold after playback end
