trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,sandía,5,1,sandia.jpg,1771059553329,0.300,1771059553329.3,0.300,6019.000,1771059553329.3,1771059559348,1500,55,55_sandía.wav,0.000,1511.583,1511.583,ok,-40.000,false,
2,conejo,20,2,conejo.jpg,1771059560868,0.200,1771059560868.2,0.200,6018.200,1771059560868.2,1771059566886.2,1500,55,55_conejo.wav,0.000,1419.729,1419.729,ok,-40.000,false,
3,oso,2,1,oso.jpg,1771059568400,0.300,1771059568400.3,0.300,6018.000,1771059568400.3,1771059574418,1500,55,55_oso.wav,0.000,1241.250,1241.250,ok,-40.000,false,
4,lechuga,18,2,lechuga.jpg,1771059575936,0.200,1771059575936.2,0.200,6020.800,1771059575936.2,1771059581956.8,1500,55,55_lechuga.wav,0.000,1874.250,1874.250,ok,-40.000,false,
5,manzana,1,1,manzana.jpg,1771059583469,0.300,1771059583469.3,0.300,6022.200,1771059583469.3,1771059589491.2,1500,55,55_manzana.wav,0.000,2105.125,2105.125,ok,-40.000,false,
6,naranja,22,2,naranja.jpg,1771059591013,0.200,1771059591013.2,0.200,6018.100,1771059591013.2,1771059597031.1,1500,55,55_naranja.wav,0.000,1651.458,1651.458,ok,-40.000,false,
7,pato,6,1,pato.jpg,1771059598551,0.300,1771059598551.3,0.300,6020.100,1771059598551.3,1771059604571.1,1500,55,55_pato.wav,0.000,1380.813,1380.813,ok,-40.000,false,
8,pez,24,2,pez.jpg,1771059606085,0.500,1771059606085.5,0.500,6018.500,1771059606085.5,1771059612103.5,1500,55,55_pez.wav,0.000,1333.542,1333.542,ok,-40.000,false,
9,cinta,8,1,cinta.jpg,1771059613619,0.200,1771059613619.2,0.200,6013.700,1771059613619.2,1771059619632.7,1500,55,55_cinta.wav,0.000,1542.542,1542.542,ok,-40.000,false,
10,cebolla,14,2,cebolla.jpg,1771059621154,0.200,1771059621154.2,0.200,6025.000,1771059621154.2,1771059627179,1500,55,55_cebolla.wav,0.000,2131.000,2131.000,ok,-40.000,false,
11,fresas,9,1,fresas.jpg,1771059628696,0.200,1771059628696.2,0.200,6021.000,1771059628696.2,1771059634717,1500,55,55_fresas.wav,0.000,1766.875,1766.875,ok,-40.000,false,
12,lápiz,19,2,lapiz.jpg,1771059636237,0.200,1771059636237.2,0.200,6012.300,1771059636237.2,1771059642249.3,1500,55,55_lápiz.wav,0.000,2063.458,2063.458,ok,-40.000,false,
13,tiza,10,1,tiza.jpg,1771059643776,0.300,1771059643776.3,0.300,6016.400,1771059643776.3,1771059649792.4,1500,55,55_tiza.wav,0.000,1642.188,1642.188,ok,-40.000,false,
14,loro,17,2,loro.jpg,1771059651320,0.200,1771059651320.2,0.200,6023.100,1771059651320.2,1771059657343.1,1500,55,55_loro.wav,0.000,1369.083,1369.083,ok,-40.000,false,
15,elote,12,1,elote.jpg,1771059658864,0.400,1771059658864.4,0.400,6016.200,1771059658864.4,1771059664880.2,1500,55,55_elote.wav,0.000,2094.979,2094.979,ok,-40.000,false,
16,basurero,23,2,basurero.jpg,1771059666404,0.200,1771059666404.2,0.200,6022.100,1771059666404.2,1771059672426.1,1500,55,55_basurero.wav,0.000,1519.583,1519.583,ok,-40.000,false,
17,tijeras,4,1,tijeras.jpg,1771059673939,0.300,1771059673939.3,0.300,6019.300,1771059673939.3,1771059679958.3,1500,55,55_tijeras.wav,0.000,1668.146,1668.146,ok,-40.000,false,
18,hongos,13,2,hongos.jpg,1771059681483,0.300,1771059681483.3,0.300,6024.900,1771059681483.3,1771059687507.9,1500,55,55_hongos.wav,0.000,1236.979,1236.979,ok,-40.000,false,
19,grapadora,7,1,grapadora.jpg,1771059689027,0.300,1771059689027.3,0.300,6017.300,1771059689027.3,1771059695044.3,1500,55,55_grapadora.wav,0.000,1627.375,1627.375,ok,-40.000,false,
20,ardilla,16,2,ardilla.jpg,1771059696566,0.300,1771059696566.3,0.300,6026.700,1771059696566.3,1771059702592.7,1500,55,55_ardilla.wav,0.000,1305.479,1305.479,ok,-40.000,false,
21,reloj,3,1,reloj.jpg,1771059705283,0.200,1771059705283.2,0.200,6012.900,1771059705283.2,1771059711295.9,1500,55,55_reloj.wav,0.000,1193.458,1193.458,ok,-40.000,false,
22,cuaderno,15,2,cuaderno.jpg,1771059712822,0.400,1771059712822.4,0.400,6025.800,1771059712822.4,1771059718847.8,1500,55,55_cuaderno.wav,0.000,2287.146,2287.146,ok,-40.000,false,
23,caballo,11,1,caballo.jpg,1771059720366,0.100,1771059720366.1,0.100,6024.200,1771059720366.1,1771059726390.2,1500,55,55_caballo.wav,0.000,1436.313,1436.313,ok,-40.000,false,
24,gato,21,2,gato.jpg,1771059727914,0.200,1771059727914.2,0.200,6021.600,1771059727914.2,1771059733935.6,1500,55,55_gato.wav,0.000,1926.667,1926.667,ok,-40.000,false,
