trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,male,lápiz,19,2,Target_Stimuli/male/lapiz.mp3,1769764612936,0.100,898.100,898.000,0.000,6013.000,1769764612936,1769764618949,1500,032,032_trial1_male_lapiz.wav,898.100,1387.760,489.660,ok,-40.000,false,
2,1,female,grapadora,7,1,Target_Stimuli/female/grapadora.mp3,1769764620464,0.100,1215.975,1215.875,0.000,6021.700,1769764620464,1769764626485.7,1500,032,032_trial2_female_grapadora.wav,1215.975,1949.333,733.358,ok,-40.000,false,
3,1,male,gato,21,2,Target_Stimuli/male/gato.mp3,1769764628005,0.200,856.200,856.000,0.100,6017.300,1769764628005.1,1769764634022.3,1500,032,032_trial3_male_gato.wav,856.100,1579.917,723.817,ok,-40.000,false,
4,1,male,caballo,11,1,Target_Stimuli/male/caballo.mp3,1769764635552,0.100,880.100,880.000,0.000,6010.700,1769764635552,1769764641562.7,1500,032,032_trial4_male_caballo.wav,880.100,3392.042,2511.942,ok,-40.000,false,
5,1,male,cebolla,14,2,Target_Stimuli/male/cebolla.mp3,1769764643086,0.100,881.100,881.000,0.100,6022.400,1769764643086.1,1769764649108.4,1500,032,032_trial5_male_cebolla.wav,881.000,2027.531,1146.531,ok,-40.000,false,
6,1,male,manzana,1,1,Target_Stimuli/male/manzana.mp3,1769764650644,0.100,1164.100,1164.000,0.100,6016.000,1769764650644.1,1769764656660,1500,032,032_trial6_male_manzana.wav,1164.000,1505.417,341.417,ok,-40.000,false,
7,1,male,basurero,23,2,Target_Stimuli/male/basurero.mp3,1769764658188,0.000,1192.000,1192.000,0.000,6017.400,1769764658188,1769764664205.4,1500,032,032_trial7_male_basurero.wav,1192.000,2031.052,839.052,ok,-40.000,false,
8,1,female,oso,2,1,Target_Stimuli/female/oso.mp3,1769764665730,0.000,805.875,805.875,0.000,6012.900,1769764665730,1769764671742.9,1500,032,032_trial8_female_oso.wav,805.875,1234.323,428.448,ok,-40.000,false,
9,1,male,ardilla,16,2,Target_Stimuli/male/ardilla.mp3,1769764673272,0.200,1000.200,1000.000,0.100,6023.300,1769764673272.1,1769764679295.3,1500,032,032_trial9_male_ardilla.wav,1000.100,3419.438,2419.338,ok,-40.000,false,
10,1,male,sandía,5,1,Target_Stimuli/male/sandia.mp3,1769764680824,0.100,1946.058,1945.958,0.000,6014.400,1769764680824,1769764686838.4,1500,032,032_trial10_male_sandia.wav,1946.058,2001.063,55.004,ok,-40.000,false,
11,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1769764688353,0.000,993.000,993.000,0.000,6012.900,1769764688353,1769764694365.9,1500,032,032_trial11_male_cuaderno.wav,993.000,2004.198,1011.198,ok,-40.000,false,
12,1,male,reloj,3,1,Target_Stimuli/male/reloj.mp3,1769764695893,0.000,965.000,965.000,0.000,6014.100,1769764695893,1769764701907.1,1500,032,032_trial12_male_reloj.wav,965.000,2316.625,1351.625,ok,-40.000,false,
13,1,female,hongos,13,2,Target_Stimuli/female/hongos.mp3,1769764703435,0.000,957.875,957.875,0.000,6009.700,1769764703435,1769764709444.7,1500,032,032_trial13_female_hongos.wav,957.875,2446.479,1488.604,ok,-40.000,false,
14,1,female,cinta,8,1,Target_Stimuli/female/cinta.mp3,1769764710976,0.000,809.875,809.875,0.000,6009.500,1769764710976,1769764716985.5,1500,032,032_trial14_female_cinta.wav,809.875,2490.875,1681.000,ok,-40.000,false,
15,1,female,lechuga,18,2,Target_Stimuli/female/lechuga.mp3,1769764718502,0.000,1062.875,1062.875,0.000,6015.100,1769764718502,1769764724517.1,1500,032,032_trial15_female_lechuga.wav,1062.875,2148.510,1085.635,ok,-40.000,false,
16,1,female,elote,12,1,Target_Stimuli/female/elote.mp3,1769764726034,0.200,923.075,922.875,0.100,6006.200,1769764726034.1,1769764732040.2,1500,032,032_trial16_female_elote.wav,922.975,,,no_speech_detected,-9.801,true,No onset above threshold after playback end
17,1,female,conejo,20,2,Target_Stimuli/female/conejo.mp3,1769764733560,0.000,944.875,944.875,0.000,6009.500,1769764733560,1769764739569.5,1500,032,032_trial17_female_conejo.wav,944.875,4896.531,3951.656,ok,-40.000,false,
