trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
21,1,female,ardilla,16,2,Target_Stimuli/female/ardilla.mp3,1.76949E+12,0.2,1000.075,999.875,0.2,6022.2,1.76949E+12,1.76949E+12,1500,26,26_trial21_female_ardilla.wav,999.875,,,no_speech_detected,-16.012,TRUE,No onset above threshold after playback end
7,1,male,basurero,23,2,Target_Stimuli/male/basurero.mp3,1.76949E+12,0,1192,1192,0,6017.7,1.76949E+12,1.76949E+12,1500,26,26_trial7_male_basurero.wav,1192,2086.104,894.104,ok,-40,FALSE,
12,1,female,caballo,11,1,Target_Stimuli/female/caballo.mp3,1.76949E+12,0.1,879.975,879.875,0.1,6020.5,1.76949E+12,1.76949E+12,1500,26,26_trial12_female_caballo.wav,879.875,,,no_speech_detected,-15.029,TRUE,No onset above threshold after playback end
23,1,male,cebolla,14,2,Target_Stimuli/male/cebolla.mp3,1.76949E+12,0.1,881.1,881,0.1,6027.8,1.76949E+12,1.76949E+12,1500,26,26_trial23_male_cebolla.wav,881,3303.771,2422.771,ok,-40,FALSE,
8,1,female,cinta,8,1,Target_Stimuli/female/cinta.mp3,1.76949E+12,0.1,809.975,809.875,0,6014.8,1.76949E+12,1.76949E+12,1500,26,26_trial8_female_cinta.wav,809.975,4103.125,3293.15,ok,-40,FALSE,
5,1,male,conejo,20,2,Target_Stimuli/male/conejo.mp3,1.76949E+12,0.2,945.2,945,0.1,6015,1.76949E+12,1.76949E+12,1500,26,26_trial5_male_conejo.wav,945.1,1940.25,995.15,ok,-40,FALSE,
13,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1.76949E+12,0,993,993,0,6020.4,1.76949E+12,1.76949E+12,1500,26,26_trial13_male_cuaderno.wav,993,2109.5,1116.5,ok,-40,FALSE,
10,1,male,elote,12,1,Target_Stimuli/male/elote.mp3,1.76949E+12,0.2,923.2,923,0.2,6015.5,1.76949E+12,1.76949E+12,1500,26,26_trial10_male_elote.wav,923,,,no_speech_detected,-8.055,TRUE,No onset above threshold after playback end
20,1,female,fresas,9,1,Target_Stimuli/female/fresas.mp3,1.76949E+12,0.1,1001.975,1001.875,0,6023.2,1.76949E+12,1.76949E+12,1500,26,26_trial20_female_fresas.wav,1001.975,2521.646,1519.671,ok,-40,FALSE,
1,1,female,gato,21,2,Target_Stimuli/female/gato.mp3,1.76949E+12,0.1,855.975,855.875,0.1,6022.5,1.76949E+12,1.76949E+12,1500,26,26_trial1_female_gato.wav,855.875,,,no_speech_detected,-16.725,TRUE,No onset above threshold after playback end
