trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,female,fresas,9,1,Target_Stimuli/female/fresas.mp3,1768804528575,0.100,1001.975,1001.875,0.100,6018.300,1768804528575.1,1768804534593.3,1500,5,5_trial1_female_fresas.wav,1001.875,,,no_speech_detected,-16.836,true,No onset above threshold after playback end
2,1,male,hongos,13,2,Target_Stimuli/male/hongos.mp3,1768804536118,0.100,958.100,958.000,0.100,6014.500,1768804536118.1,1768804542132.5,1500,5,5_trial2_male_hongos.wav,958.000,1945.250,987.250,ok,-40.000,false,
3,1,male,tijeras,4,1,Target_Stimuli/male/tijeras.mp3,1768804543658,0.100,1008.100,1008.000,0.100,6013.800,1768804543658.1,1768804549671.8,1500,5,5_trial3_male_tijeras.wav,1008.000,,,no_speech_detected,-14.063,true,No onset above threshold after playback end
4,1,female,cebolla,14,2,Target_Stimuli/female/cebolla.mp3,1768804551199,0.000,880.875,880.875,0.000,6025.600,1768804551199,1768804557224.6,1500,5,5_trial4_female_cebolla.wav,880.875,,,no_speech_detected,-12.683,true,No onset above threshold after playback end
5,1,male,sandía,5,1,Target_Stimuli/male/sandia.mp3,1768804558744,0.200,1946.158,1945.958,0.100,6016.700,1768804558744.1,1768804564760.7,1500,5,5_trial5_male_sandia.wav,1946.058,3051.813,1105.754,ok,-40.000,false,
6,1,female,basurero,23,2,Target_Stimuli/female/basurero.mp3,1768804566290,0.000,1191.875,1191.875,0.000,6023.900,1768804566290,1768804572313.9,1500,5,5_trial6_female_basurero.wav,1191.875,1891.271,699.396,ok,-40.000,false,
7,1,male,elote,12,1,Target_Stimuli/male/elote.mp3,1768804573835,0.100,923.100,923.000,0.100,6025.700,1768804573835.1,1768804579860.7,1500,5,5_trial7_male_elote.wav,923.000,,,no_speech_detected,-8.053,true,No onset above threshold after playback end
8,1,male,gato,21,2,Target_Stimuli/male/gato.mp3,1768804581385,0.200,856.200,856.000,0.200,6023.800,1768804581385.2,1768804587408.8,1500,5,5_trial8_male_gato.wav,856.000,2427.458,1571.458,ok,-40.000,false,
9,1,female,oso,2,1,Target_Stimuli/female/oso.mp3,1768804588923,0.100,805.975,805.875,0.100,6022.400,1768804588923.1,1768804594945.4,1500,5,5_trial9_female_oso.wav,805.875,2125.292,1319.417,ok,-40.000,false,
10,1,female,pez,24,2,Target_Stimuli/female/pez.mp3,1768804596466,0.200,596.075,595.875,0.100,6020.700,1768804596466.1,1768804602486.7,1500,5,5_trial10_female_pez.wav,595.975,2944.979,2349.004,ok,-40.000,false,
11,1,female,caballo,11,1,Target_Stimuli/female/caballo.mp3,1768804604005,0.100,879.975,879.875,0.000,6017.100,1768804604005,1768804610022.1,1500,5,5_trial11_female_caballo.wav,879.975,,,no_speech_detected,-15.218,true,No onset above threshold after playback end
