trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,caballo,11,1,caballo.jpg,1771209495195,0.200,1771209495195.2,0.200,6029.100,1771209495195.2,1771209501224.1,1500,57,57_caballo.wav,0.000,2212.021,2212.021,ok,-40.000,false,
2,hongos,13,2,hongos.jpg,1771209502748,0.200,1771209502748.2,0.200,6023.400,1771209502748.2,1771209508771.4,1500,57,57_hongos.wav,0.000,2330.646,2330.646,ok,-40.000,false,
3,cinta,8,1,cinta.jpg,1771209510295,0.300,1771209510295.3,0.300,6022.100,1771209510295.3,1771209516317.1,1500,57,57_cinta.wav,0.000,1824.188,1824.188,ok,-40.000,false,
4,ardilla,16,2,ardilla.jpg,1771209517827,0.200,1771209517827.2,0.200,6016.500,1771209517827.2,1771209523843.5,1500,57,57_ardilla.wav,0.000,5224.438,5224.438,ok,-45.000,true,
5,pato,6,1,pato.jpg,1771209525362,0.300,1771209525362.3,0.300,6017.800,1771209525362.3,1771209531379.8,1500,57,57_pato.wav,0.000,2412.313,2412.313,ok,-40.000,false,
6,gato,21,2,gato.jpg,1771209532907,0.100,1771209532907.1,0.100,6022.400,1771209532907.1,1771209538929.4,1500,57,57_gato.wav,0.000,2725.833,2725.833,ok,-40.000,false,
7,tiza,10,1,tiza.jpg,1771209540444,0.200,1771209540444.2,0.200,6014.700,1771209540444.2,1771209546458.7,1500,57,57_tiza.wav,0.000,2652.083,2652.083,ok,-40.000,false,
8,conejo,20,2,conejo.jpg,1771209547984,0.300,1771209547984.3,0.300,6024.900,1771209547984.3,1771209554008.9,1500,57,57_conejo.wav,0.000,3012.708,3012.708,ok,-40.000,false,
9,elote,12,1,elote.jpg,1771209555521,0.200,1771209555521.2,0.200,6024.400,1771209555521.2,1771209561545.4,1500,57,57_elote.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
10,lechuga,18,2,lechuga.jpg,1771209563061,0.300,1771209563061.3,0.300,6013.900,1771209563061.3,1771209569074.9,1500,57,57_lechuga.wav,0.000,1245.167,1245.167,ok,-40.000,false,
11,reloj,3,1,reloj.jpg,1771209570593,0.200,1771209570593.2,0.200,6020.500,1771209570593.2,1771209576613.5,1500,57,57_reloj.wav,0.000,3671.146,3671.146,ok,-45.000,true,
12,cebolla,14,2,cebolla.jpg,1771209578129,0.200,1771209578129.2,0.200,6017.600,1771209578129.2,1771209584146.6,1500,57,57_cebolla.wav,0.000,2914.792,2914.792,ok,-40.000,false,
13,manzana,1,1,manzana.jpg,1771209585669,0.200,1771209585669.2,0.200,6016.300,1771209585669.2,1771209591685.3,1500,57,57_manzana.wav,0.000,447.813,447.813,ok,-40.000,false,
14,lápiz,19,2,lapiz.jpg,1771209593204,0.200,1771209593204.2,0.200,6026.400,1771209593204.2,1771209599230.4,1500,57,57_lápiz.wav,0.000,1911.104,1911.104,ok,-40.000,false,
15,oso,2,1,oso.jpg,1771209600747,0.300,1771209600747.3,0.300,6024.800,1771209600747.3,1771209606771.8,1500,57,57_oso.wav,0.000,3391.708,3391.708,ok,-40.000,false,
16,cuaderno,15,2,cuaderno.jpg,1771209608287,0.300,1771209608287.3,0.300,6011.300,1771209608287.3,1771209614298.3,1500,57,57_cuaderno.wav,0.000,2696.583,2696.583,ok,-40.000,false,
17,fresas,9,1,fresas.jpg,1771209615818,0.300,1771209615818.3,0.300,6022.700,1771209615818.3,1771209621840.7,1500,57,57_fresas.wav,0.000,2378.000,2378.000,ok,-40.000,false,
18,pez,24,2,pez.jpg,1771209623357,0.300,1771209623357.3,0.300,6025.800,1771209623357.3,1771209629382.8,1500,57,57_pez.wav,0.000,1690.646,1690.646,ok,-40.000,false,
19,sandía,5,1,sandia.jpg,1771209630895,0.200,1771209630895.2,0.200,6012.600,1771209630895.2,1771209636907.6,1500,57,57_sandía.wav,0.000,2366.229,2366.229,ok,-40.000,false,
20,loro,17,2,loro.jpg,1771209638423,0.700,1771209638423.7,0.700,6012.700,1771209638423.7,1771209644435.7,1500,57,57_loro.wav,0.000,735.813,735.813,ok,-40.000,false,
21,grapadora,7,1,grapadora.jpg,1771209645953,0.200,1771209645953.2,0.200,6014.300,1771209645953.2,1771209651967.3,1500,57,57_grapadora.wav,0.000,3394.938,3394.938,ok,-40.000,false,
22,naranja,22,2,naranja.jpg,1771209653482,0.200,1771209653482.2,0.200,6023.100,1771209653482.2,1771209659505.1,1500,57,57_naranja.wav,0.000,1912.917,1912.917,ok,-40.000,false,
23,tijeras,4,1,tijeras.jpg,1771209661028,0.200,1771209661028.2,0.200,6022.900,1771209661028.2,1771209667050.9,1500,57,57_tijeras.wav,0.000,3474.125,3474.125,ok,-40.000,false,
24,basurero,23,2,basurero.jpg,1771209668577,0.100,1771209668577.1,0.100,6013.200,1771209668577.1,1771209674590.2,1500,57,57_basurero.wav,0.000,1776.750,1776.750,ok,-40.000,false,
