trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
11,1,male,ardilla,16,2,Target_Stimuli/male/ardilla.mp3,1.76951E+12,0.2,1000.2,1000,0.2,6040.6,1.76951E+12,1.76951E+12,1500,10,10_trial11_male_ardilla.wav,1000,5448.792,4448.792,ok,-40,FALSE,
3,1,male,basurero,23,2,Target_Stimuli/male/basurero.mp3,1.76951E+12,0.2,1192.2,1192,0.1,6026.4,1.76951E+12,1.76951E+12,1500,10,10_trial3_male_basurero.wav,1192.1,4652.021,3459.921,ok,-40,FALSE,
20,1,male,caballo,11,1,Target_Stimuli/male/caballo.mp3,1.76951E+12,0.2,880.2,880,0.1,6029.4,1.76951E+12,1.76951E+12,1500,10,10_trial20_male_caballo.wav,880.1,2699.375,1819.275,ok,-40,FALSE,
15,1,male,cebolla,14,2,Target_Stimuli/male/cebolla.mp3,1.76951E+12,0.2,881.2,881,0.1,6034.2,1.76951E+12,1.76951E+12,1500,10,10_trial15_male_cebolla.wav,881.1,3588.771,2707.671,ok,-40,FALSE,
6,1,male,cinta,8,1,Target_Stimuli/male/cinta.mp3,1.76951E+12,0.2,810.2,810,0,6036.8,1.76951E+12,1.76951E+12,1500,10,10_trial6_male_cinta.wav,810.2,3321.292,2511.092,ok,-40,FALSE,
13,1,female,conejo,20,2,Target_Stimuli/female/conejo.mp3,1.76951E+12,0.2,945.075,944.875,0.1,6029.8,1.76951E+12,1.76951E+12,1500,10,10_trial13_female_conejo.wav,944.975,2114.958,1169.983,ok,-40,FALSE,
19,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1.76951E+12,0.2,993.2,993,0.1,6020.2,1.76951E+12,1.76951E+12,1500,10,10_trial19_male_cuaderno.wav,993.1,,,no_speech_detected,-12.918,TRUE,No onset above threshold after playback end
2,1,female,elote,12,1,Target_Stimuli/female/elote.mp3,1.76951E+12,0.2,923.075,922.875,0.2,6040,1.76951E+12,1.76951E+12,1500,10,10_trial2_female_elote.wav,922.875,3398.375,2475.5,ok,-40,FALSE,
14,1,male,fresas,9,1,Target_Stimuli/male/fresas.mp3,1.76951E+12,0.3,1002.3,1002,0.2,6033.1,1.76951E+12,1.76951E+12,1500,10,10_trial14_male_fresas.wav,1002.1,3964.833,2962.733,ok,-40,FALSE,
17,1,female,gato,21,2,Target_Stimuli/female/gato.mp3,1.76951E+12,0.5,856.375,855.875,0.4,6021.3,1.76951E+12,1.76951E+12,1500,10,10_trial17_female_gato.wav,855.975,,,no_speech_detected,-16.158,TRUE,No onset above threshold after playback end
