trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
8,1,female,ardilla,16,2,Target_Stimuli/female/ardilla.mp3,1.7695E+12,0.2,1000.075,999.875,0,6014.5,1.7695E+12,1.7695E+12,1500,17,017_trial8_female_ardilla.wav,1000.075,3049.104,2049.029,ok,-40,FALSE,
14,1,female,basurero,23,2,Target_Stimuli/female/basurero.mp3,1.7695E+12,0,1191.875,1191.875,0,6024.3,1.7695E+12,1.7695E+12,1500,17,017_trial14_female_basurero.wav,1191.875,3824.354,2632.479,ok,-40,FALSE,
19,1,male,caballo,11,1,Target_Stimuli/male/caballo.mp3,1.7695E+12,0,880,880,0,6018.3,1.7695E+12,1.7695E+12,1500,17,017_trial19_male_caballo.wav,880,,,no_speech_detected,-11.671,TRUE,No onset above threshold after playback end
18,1,male,cebolla,14,2,Target_Stimuli/male/cebolla.mp3,1.7695E+12,0.3,881.3,881,0.1,6010.4,1.7695E+12,1.7695E+12,1500,17,017_trial18_male_cebolla.wav,881.2,,,no_speech_detected,-12.301,TRUE,No onset above threshold after playback end
23,1,female,cinta,8,1,Target_Stimuli/female/cinta.mp3,1.7695E+12,0,809.875,809.875,0,6011.7,1.7695E+12,1.7695E+12,1500,17,017_trial23_female_cinta.wav,809.875,3743.125,2933.25,ok,-40,FALSE,
10,1,male,conejo,20,2,Target_Stimuli/male/conejo.mp3,1.7695E+12,0.1,945.1,945,0.1,6015.9,1.7695E+12,1.7695E+12,1500,17,017_trial10_male_conejo.wav,945,4974.646,4029.646,ok,-40,FALSE,
16,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1.7695E+12,0,993,993,0,6011.8,1.7695E+12,1.7695E+12,1500,17,017_trial16_male_cuaderno.wav,993,5675.083,4682.083,ok,-40,FALSE,
15,1,female,elote,12,1,Target_Stimuli/female/elote.mp3,1.7695E+12,0,922.875,922.875,0,6007.8,1.7695E+12,1.7695E+12,1500,17,017_trial15_female_elote.wav,922.875,2316.729,1393.854,ok,-40,FALSE,
7,1,female,fresas,9,1,Target_Stimuli/female/fresas.mp3,1.7695E+12,0.1,1001.975,1001.875,0,6010.2,1.7695E+12,1.7695E+12,1500,17,017_trial7_female_fresas.wav,1001.975,2566.292,1564.317,ok,-40,FALSE,
6,1,female,gato,21,2,Target_Stimuli/female/gato.mp3,1.7695E+12,0.3,856.175,855.875,0.1,6017.9,1.7695E+12,1.7695E+12,1500,17,017_trial6_female_gato.wav,856.075,2589.813,1733.737,ok,-40,FALSE,
