trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,male,manzana,1,1,Target_Stimuli/male/manzana.mp3,1771220635383,0.100,1164.100,1164.000,0.100,6021.300,1771220635383.1,1771220641404.3,1500,59,59_trial1_male_manzana.wav,1164.000,1219.000,55.000,ok,-40.000,false,
2,1,female,gato,21,2,Target_Stimuli/female/gato.mp3,1771220642931,0.100,855.975,855.875,0.100,6019.600,1771220642931.1,1771220648950.6,1500,59,59_trial2_female_gato.wav,855.875,1902.750,1046.875,ok,-40.000,false,
3,1,female,pato,6,1,Target_Stimuli/female/pato.mp3,1771220650475,0.000,743.875,743.875,0.000,6018.600,1771220650475,1771220656493.6,1500,59,59_trial3_female_pato.wav,743.875,2469.396,1725.521,ok,-40.000,false,
4,1,female,naranja,22,2,Target_Stimuli/female/naranja.mp3,1771220658011,0.200,1121.075,1120.875,0.000,6016.900,1771220658011,1771220664027.9,1500,59,59_trial4_female_naranja.wav,1121.075,2947.625,1826.550,ok,-40.000,false,
5,1,male,reloj,3,1,Target_Stimuli/male/reloj.mp3,1771220665551,0.100,965.100,965.000,0.100,6011.300,1771220665551.1,1771220671562.3,1500,59,59_trial5_male_reloj.wav,965.000,1678.313,713.313,ok,-40.000,false,
6,1,female,ardilla,16,2,Target_Stimuli/female/ardilla.mp3,1771220673092,0.200,1000.075,999.875,0.000,6024.300,1771220673092,1771220679116.3,1500,59,59_trial6_female_ardilla.wav,1000.075,1742.188,742.113,ok,-40.000,false,
7,1,male,caballo,11,1,Target_Stimuli/male/caballo.mp3,1771220680644,0.100,880.100,880.000,0.100,6024.300,1771220680644.1,1771220686668.3,1500,59,59_trial7_male_caballo.wav,880.000,5043.563,4163.563,ok,-40.000,false,
8,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1771220688187,0.100,993.100,993.000,0.100,6025.300,1771220688187.1,1771220694212.3,1500,59,59_trial8_male_cuaderno.wav,993.000,2657.688,1664.688,ok,-40.000,false,
9,1,female,elote,12,1,Target_Stimuli/female/elote.mp3,1771220695727,0.100,922.975,922.875,0.000,6017.700,1771220695727,1771220701744.7,1500,59,59_trial9_female_elote.wav,922.975,1558.688,635.713,ok,-40.000,false,
10,1,male,hongos,13,2,Target_Stimuli/male/hongos.mp3,1771220703271,0.300,958.300,958.000,0.000,6025.700,1771220703271,1771220709296.7,1500,59,59_trial10_male_hongos.wav,958.300,2465.563,1507.263,ok,-40.000,false,
11,1,male,grapadora,7,1,Target_Stimuli/male/grapadora.mp3,1771220710824,0.100,1216.100,1216.000,0.100,6019.400,1771220710824.1,1771220716843.4,1500,59,59_trial11_male_grapadora.wav,1216.000,3475.250,2259.250,ok,-40.000,false,
12,1,female,conejo,20,2,Target_Stimuli/female/conejo.mp3,1771220718363,0.100,944.975,944.875,0.100,6016.100,1771220718363.1,1771220724379.1,1500,59,59_trial12_female_conejo.wav,944.875,1696.208,751.333,ok,-40.000,false,
13,1,female,fresas,9,1,Target_Stimuli/female/fresas.mp3,1771220725908,0.100,1001.975,1001.875,0.100,6017.600,1771220725908.1,1771220731925.6,1500,59,59_trial13_female_fresas.wav,1001.875,2063.792,1061.917,ok,-40.000,false,
14,1,male,lápiz,19,2,Target_Stimuli/male/lapiz.mp3,1771220733440,0.000,898.000,898.000,0.000,6017.200,1771220733440,1771220739457.2,1500,59,59_trial14_male_lapiz.wav,898.000,1346.583,448.583,ok,-40.000,false,
15,1,female,sandía,5,1,Target_Stimuli/female/sandia.mp3,1771220740976,0.200,1076.075,1075.875,0.100,6028.800,1771220740976.1,1771220747004.8,1500,59,59_trial15_female_sandia.wav,1075.975,1959.542,883.567,ok,-40.000,false,
16,1,female,loro,17,2,Target_Stimuli/female/loro.mp3,1771220748521,0.000,869.875,869.875,0.000,6011.800,1771220748521,1771220754532.8,1500,59,59_trial16_female_loro.wav,869.875,1641.979,772.104,ok,-40.000,false,
17,1,female,tiza,10,1,Target_Stimuli/female/tiza.mp3,1771220756051,0.000,796.875,796.875,0.000,6028.000,1771220756051,1771220762079,1500,59,59_trial17_female_tiza.wav,796.875,2004.875,1208.000,ok,-40.000,false,
