trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,cuaderno,15,2,cuaderno.jpg,1769853215382,0.200,1769853215382.2,0.200,6028.000,1769853215382.2,1769853221410,1500,28,28_cuaderno.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
2,cinta,8,1,cinta.jpg,1769853222924,0.200,1769853222924.2,0.200,6017.500,1769853222924.2,1769853228941.5,1500,28,28_cinta.wav,0.000,1717.458,1717.458,ok,-40.000,false,
3,ardilla,16,2,ardilla.jpg,1769853230454,0.200,1769853230454.2,0.200,6013.800,1769853230454.2,1769853236467.8,1500,28,28_ardilla.wav,0.000,3589.229,3589.229,ok,-40.000,false,
4,manzana,1,1,manzana.jpg,1769853237985,0.100,1769853237985.1,0.100,6021.700,1769853237985.1,1769853244006.7,1500,28,28_manzana.wav,0.000,2621.521,2621.521,ok,-40.000,false,
5,cebolla,14,2,cebolla.jpg,1769853245518,0.200,1769853245518.2,0.200,6024.400,1769853245518.2,1769853251542.4,1500,28,28_cebolla.wav,0.000,4802.354,4802.354,ok,-40.000,false,
6,caballo,11,1,caballo.jpg,1769853253064,0.100,1769853253064.1,0.100,6017.500,1769853253064.1,1769853259081.5,1500,28,28_caballo.wav,0.000,3772.333,3772.333,ok,-40.000,false,
7,loro,17,2,loro.jpg,1769853260600,0.100,1769853260600.1,0.100,6012.900,1769853260600.1,1769853266612.9,1500,28,28_loro.wav,0.000,2375.000,2375.000,ok,-40.000,false,
8,grapadora,7,1,grapadora.jpg,1769853268126,0.200,1769853268126.2,0.200,6026.300,1769853268126.2,1769853274152.3,1500,28,28_grapadora.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
9,hongos,13,2,hongos.jpg,1769853275669,0.100,1769853275669.1,0.100,6018.600,1769853275669.1,1769853281687.6,1500,28,28_hongos.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
10,reloj,3,1,reloj.jpg,1769853283200,0.100,1769853283200.1,0.100,6010.300,1769853283200.1,1769853289210.3,1500,28,28_reloj.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
11,gato,21,2,gato.jpg,1769853290724,0.100,1769853290724.1,0.100,6015.500,1769853290724.1,1769853296739.5,1500,28,28_gato.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
12,pato,6,1,pato.jpg,1769853298251,0.200,1769853298251.2,0.200,6018.600,1769853298251.2,1769853304269.6,1500,28,28_pato.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
13,naranja,22,2,naranja.jpg,1769853305782,0.100,1769853305782.1,0.100,6011.200,1769853305782.1,1769853311793.2,1500,28,28_naranja.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
14,sandía,5,1,sandia.jpg,1769853313308,0.200,1769853313308.2,0.200,6014.700,1769853313308.2,1769853319322.7,1500,28,28_sandía.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
15,lápiz,19,2,lapiz.jpg,1769853320847,0.100,1769853320847.1,0.100,6019.100,1769853320847.1,1769853326866.1,1500,28,28_lápiz.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
16,elote,12,1,elote.jpg,1769853328378,0.200,1769853328378.2,0.200,6017.900,1769853328378.2,1769853334395.9,1500,28,28_elote.wav,0.000,1555.708,1555.708,ok,-40.000,false,
17,basurero,23,2,basurero.jpg,1769853335906,0.100,1769853335906.1,0.100,6018.700,1769853335906.1,1769853341924.7,1500,28,28_basurero.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
18,tijeras,4,1,tijeras.jpg,1769853343444,0.000,1769853343444,0.000,6012.700,1769853343444,1769853349456.7,1500,28,28_tijeras.wav,0.000,1231.479,1231.479,ok,-40.000,false,
19,pez,24,2,pez.jpg,1769853350973,0.100,1769853350973.1,0.100,6024.600,1769853350973.1,1769853356997.6,1500,28,28_pez.wav,0.000,1697.104,1697.104,ok,-40.000,false,
20,fresas,9,1,fresas.jpg,1769853358511,0.100,1769853358511.1,0.100,6012.000,1769853358511.1,1769853364523,1500,28,28_fresas.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
21,conejo,20,2,conejo.jpg,1769853366039,0.300,1769853366039.3,0.300,6019.200,1769853366039.3,1769853372058.2,1500,28,28_conejo.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
22,oso,2,1,oso.jpg,1769853373582,0.200,1769853373582.2,0.200,6016.700,1769853373582.2,1769853379598.7,1500,28,28_oso.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
23,lechuga,18,2,lechuga.jpg,1769853381110,0.100,1769853381110.1,0.100,6017.900,1769853381110.1,1769853387127.9,1500,28,28_lechuga.wav,0.000,1133.813,1133.813,ok,-40.000,false,
24,tiza,10,1,tiza.jpg,1769853388646,0.200,1769853388646.2,0.200,6008.200,1769853388646.2,1769853394654.2,1500,28,28_tiza.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
