trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,elote,12,1,elote.jpg,1771055894603,0.200,1771055894603.2,0.200,6009.100,1771055894603.2,1771055900612.1,1500,53,53_elote.wav,0.000,1177.542,1177.542,ok,-40.000,false,
2,cebolla,14,2,cebolla.jpg,1771055902124,0.300,1771055902124.3,0.300,6019.500,1771055902124.3,1771055908143.5,1500,53,53_cebolla.wav,0.000,2453.958,2453.958,ok,-40.000,false,
3,tijeras,4,1,tijeras.jpg,1771055909658,0.200,1771055909658.2,0.200,6015.000,1771055909658.2,1771055915673,1500,53,53_tijeras.wav,0.000,3053.979,3053.979,ok,-40.000,false,
4,naranja,22,2,naranja.jpg,1771055917196,0.300,1771055917196.3,0.300,6012.100,1771055917196.3,1771055923208.1,1500,53,53_naranja.wav,0.000,2290.979,2290.979,ok,-40.000,false,
5,cinta,8,1,cinta.jpg,1771055924731,0.400,1771055924731.4,0.400,6018.700,1771055924731.4,1771055930749.7,1500,53,53_cinta.wav,0.000,2035.813,2035.813,ok,-40.000,false,
6,lápiz,19,2,lapiz.jpg,1771055932267,0.300,1771055932267.3,0.300,6020.900,1771055932267.3,1771055938287.9,1500,53,53_lápiz.wav,0.000,1261.458,1261.458,ok,-40.000,false,
7,fresas,9,1,fresas.jpg,1771055939803,0.400,1771055939803.4,0.400,6023.300,1771055939803.4,1771055945826.3,1500,53,53_fresas.wav,0.000,2200.375,2200.375,ok,-40.000,false,
8,lechuga,18,2,lechuga.jpg,1771055947348,0.200,1771055947348.2,0.200,6012.300,1771055947348.2,1771055953360.3,1500,53,53_lechuga.wav,0.000,1367.646,1367.646,ok,-40.000,false,
9,pato,6,1,pato.jpg,1771055954883,0.300,1771055954883.3,0.300,6022.600,1771055954883.3,1771055960905.6,1500,53,53_pato.wav,0.000,1228.854,1228.854,ok,-40.000,false,
10,ardilla,16,2,ardilla.jpg,1771055962418,0.300,1771055962418.3,0.300,6025.300,1771055962418.3,1771055968443.3,1500,53,53_ardilla.wav,0.000,1621.958,1621.958,ok,-40.000,false,
11,oso,2,1,oso.jpg,1771055969966,0.200,1771055969966.2,0.200,6018.000,1771055969966.2,1771055975984,1500,53,53_oso.wav,0.000,953.875,953.875,ok,-40.000,false,
12,basurero,23,2,basurero.jpg,1771055977510,0.300,1771055977510.3,0.300,6026.300,1771055977510.3,1771055983536.3,1500,53,53_basurero.wav,0.000,2359.229,2359.229,ok,-40.000,false,
13,tiza,10,1,tiza.jpg,1771055985062,0.400,1771055985062.4,0.400,6019.600,1771055985062.4,1771055991081.6,1500,53,53_tiza.wav,0.000,1904.729,1904.729,ok,-40.000,false,
14,cuaderno,15,2,cuaderno.jpg,1771055992607,0.300,1771055992607.3,0.300,6012.300,1771055992607.3,1771055998619.3,1500,53,53_cuaderno.wav,0.000,1722.333,1722.333,ok,-40.000,false,
15,grapadora,7,1,grapadora.jpg,1771056000141,0.300,1771056000141.3,0.300,6015.900,1771056000141.3,1771056006156.9,1500,53,53_grapadora.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
16,pez,24,2,pez.jpg,1771056007677,0.500,1771056007677.5,0.500,6022.800,1771056007677.5,1771056013699.8,1500,53,53_pez.wav,0.000,1077.458,1077.458,ok,-40.000,false,
17,reloj,3,1,reloj.jpg,1771056015224,0.200,1771056015224.2,0.200,6012.300,1771056015224.2,1771056021236.3,1500,53,53_reloj.wav,0.000,1647.771,1647.771,ok,-40.000,false,
18,loro,17,2,loro.jpg,1771056022757,0.200,1771056022757.2,0.200,6025.700,1771056022757.2,1771056028782.7,1500,53,53_loro.wav,0.000,1066.708,1066.708,ok,-40.000,false,
19,manzana,1,1,manzana.jpg,1771056030310,0.200,1771056030310.2,0.200,6025.200,1771056030310.2,1771056036335.2,1500,53,53_manzana.wav,0.000,1298.313,1298.313,ok,-40.000,false,
20,hongos,13,2,hongos.jpg,1771056037855,0.300,1771056037855.3,0.300,6026.400,1771056037855.3,1771056043881.4,1500,53,53_hongos.wav,0.000,1281.229,1281.229,ok,-40.000,false,
21,sandía,5,1,sandia.jpg,1771056045404,0.200,1771056045404.2,0.200,6014.200,1771056045404.2,1771056051418.2,1500,53,53_sandía.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
22,gato,21,2,gato.jpg,1771056052933,0.300,1771056052933.3,0.300,6014.800,1771056052933.3,1771056058947.8,1500,53,53_gato.wav,0.000,791.500,791.500,ok,-40.000,false,
23,caballo,11,1,caballo.jpg,1771056060462,0.300,1771056060462.3,0.300,6013.000,1771056060462.3,1771056066475,1500,53,53_caballo.wav,0.000,1541.271,1541.271,ok,-40.000,false,
24,conejo,20,2,conejo.jpg,1771056067988,0.300,1771056067988.3,0.300,6021.900,1771056067988.3,1771056074009.9,1500,53,53_conejo.wav,0.000,1967.104,1967.104,ok,-40.000,false,
