trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,male,manzana,1,1,Target_Stimuli/male/manzana.mp3,1769599076700,0.100,1164.100,1164.000,0.000,6010.600,1769599076700,1769599082710.6,1500,025,025_trial1_male_manzana.wav,1164.100,2556.813,1392.712,ok,-40.000,false,
2,1,male,pez,24,2,Target_Stimuli/male/pez.mp3,1769599084222,0.100,596.100,596.000,0.000,6017.000,1769599084222,1769599090239,1500,025,025_trial2_male_pez.wav,596.100,,,no_speech_detected,-18.385,true,No onset above threshold after playback end
3,1,male,cinta,8,1,Target_Stimuli/male/cinta.mp3,1769599091753,0.000,810.000,810.000,0.000,6015.300,1769599091753,1769599097768.3,1500,025,025_trial3_male_cinta.wav,810.000,2245.188,1435.188,ok,-40.000,false,
4,1,female,naranja,22,2,Target_Stimuli/female/naranja.mp3,1769599099283,0.200,1121.075,1120.875,0.000,6012.600,1769599099283,1769599105295.6,1500,025,025_trial4_female_naranja.wav,1121.075,1595.354,474.279,ok,-40.000,false,
5,1,male,grapadora,7,1,Target_Stimuli/male/grapadora.mp3,1769599106808,0.100,1216.100,1216.000,0.000,6012.400,1769599106808,1769599112820.4,1500,025,025_trial5_male_grapadora.wav,1216.100,2218.521,1002.421,ok,-40.000,false,
6,1,female,lechuga,18,2,Target_Stimuli/female/lechuga.mp3,1769599114332,0.100,1062.975,1062.875,0.100,6011.400,1769599114332.1,1769599120343.4,1500,025,025_trial6_female_lechuga.wav,1062.875,,,no_speech_detected,-7.814,true,No onset above threshold after playback end
7,1,female,tijeras,4,1,Target_Stimuli/female/tijeras.mp3,1769599121853,0.000,1007.875,1007.875,0.000,6014.300,1769599121853,1769599127867.3,1500,025,025_trial7_female_tijeras.wav,1007.875,,,no_speech_detected,-15.087,true,No onset above threshold after playback end
8,1,male,loro,17,2,Target_Stimuli/male/loro.mp3,1769599129381,0.100,870.100,870.000,0.100,6015.900,1769599129381.1,1769599135396.9,1500,025,025_trial8_male_loro.wav,870.000,1672.250,802.250,ok,-40.000,false,
9,1,female,tiza,10,1,Target_Stimuli/female/tiza.mp3,1769599136908,0.200,797.075,796.875,0.100,6013.900,1769599136908.1,1769599142921.9,1500,025,025_trial9_female_tiza.wav,796.975,,,no_speech_detected,-13.973,true,No onset above threshold after playback end
10,1,female,lápiz,19,2,Target_Stimuli/female/lapiz.mp3,1769599144435,0.000,897.875,897.875,0.000,6015.800,1769599144435,1769599150450.8,1500,025,025_trial10_female_lapiz.wav,897.875,1614.375,716.500,ok,-40.000,false,
11,1,female,elote,12,1,Target_Stimuli/female/elote.mp3,1769599151960,0.200,923.075,922.875,0.100,6014.800,1769599151960.1,1769599157974.8,1500,025,025_trial11_female_elote.wav,922.975,,,no_speech_detected,-9.803,true,No onset above threshold after playback end
12,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1769599159487,0.100,993.100,993.000,0.000,6011.000,1769599159487,1769599165498,1500,025,025_trial12_male_cuaderno.wav,993.100,2600.646,1607.546,ok,-40.000,false,
13,1,male,oso,2,1,Target_Stimuli/male/oso.mp3,1769599167008,0.100,806.100,806.000,0.100,6014.400,1769599167008.1,1769599173022.4,1500,025,025_trial13_male_oso.wav,806.000,1499.146,693.146,ok,-40.000,false,
14,1,female,ardilla,16,2,Target_Stimuli/female/ardilla.mp3,1769599174537,0.200,1000.075,999.875,0.100,6014.700,1769599174537.1,1769599180551.7,1500,025,025_trial14_female_ardilla.wav,999.975,1608.083,608.108,ok,-40.000,false,
15,1,male,pato,6,1,Target_Stimuli/male/pato.mp3,1769599182065,0.200,744.200,744.000,0.100,6013.800,1769599182065.1,1769599188078.8,1500,025,025_trial15_male_pato.wav,744.100,2924.354,2180.254,ok,-40.000,false,
16,1,male,hongos,13,2,Target_Stimuli/male/hongos.mp3,1769599189592,0.200,958.200,958.000,0.100,6013.900,1769599189592.1,1769599195605.9,1500,025,025_trial16_male_hongos.wav,958.100,,,no_speech_detected,-13.444,true,No onset above threshold after playback end
17,1,female,caballo,11,1,Target_Stimuli/female/caballo.mp3,1769599197119,0.100,879.975,879.875,0.000,6017.100,1769599197119,1769599203136.1,1500,025,025_trial17_female_caballo.wav,879.975,,,no_speech_detected,-15.410,true,No onset above threshold after playback end
18,1,male,conejo,20,2,Target_Stimuli/male/conejo.mp3,1769599204651,0.100,945.100,945.000,0.100,6015.000,1769599204651.1,1769599210666,1500,025,025_trial18_male_conejo.wav,945.000,2423.479,1478.479,ok,-40.000,false,
19,1,female,fresas,9,1,Target_Stimuli/female/fresas.mp3,1769599212178,0.100,1001.975,1001.875,0.000,6014.400,1769599212178,1769599218192.4,1500,025,025_trial19_female_fresas.wav,1001.975,,,no_speech_detected,-17.269,true,No onset above threshold after playback end
20,1,male,cebolla,14,2,Target_Stimuli/male/cebolla.mp3,1769599219703,0.100,881.100,881.000,0.000,6014.700,1769599219703,1769599225717.7,1500,025,025_trial20_male_cebolla.wav,881.100,,,no_speech_detected,-12.296,true,No onset above threshold after playback end
21,1,male,sandía,5,1,Target_Stimuli/male/sandia.mp3,1769599227232,0.000,1945.958,1945.958,0.000,6008.400,1769599227232,1769599233240.4,1500,025,025_trial21_male_sandia.wav,1945.958,2059.125,113.167,ok,-40.000,false,
22,1,female,gato,21,2,Target_Stimuli/female/gato.mp3,1769599234748,0.200,856.075,855.875,0.000,6014.300,1769599234748,1769599240762.3,1500,025,025_trial22_female_gato.wav,856.075,1919.479,1063.404,ok,-40.000,false,
23,1,female,reloj,3,1,Target_Stimuli/female/reloj.mp3,1769599242277,0.100,964.975,964.875,0.000,6015.500,1769599242277,1769599248292.5,1500,025,025_trial23_female_reloj.wav,964.975,2034.042,1069.067,ok,-40.000,false,
24,1,female,basurero,23,2,Target_Stimuli/female/basurero.mp3,1769599249806,0.000,1191.875,1191.875,0.000,6005.600,1769599249806,1769599255811.6,1500,025,025_trial24_female_basurero.wav,1191.875,,,no_speech_detected,-13.416,true,No onset above threshold after playback end
