trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,lechuga,18,2,lechuga.jpg,1769566942971,0.100,1769566942971.1,0.100,6011.600,1769566942971.1,1769566948982.6,1500,22,22_lechuga.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
2,elote,12,1,elote.jpg,1769566950501,0.200,1769566950501.2,0.200,6011.700,1769566950501.2,1769566956512.7,1500,22,22_elote.wav,0.000,2606.188,2606.188,ok,-40.000,false,
3,cuaderno,15,2,cuaderno.jpg,1769566958028,0.100,1769566958028.1,0.100,6015.100,1769566958028.1,1769566964043.1,1500,22,22_cuaderno.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
4,cinta,8,1,cinta.jpg,1769566965555,0.200,1769566965555.2,0.200,6011.200,1769566965555.2,1769566971566.2,1500,22,22_cinta.wav,0.000,1501.917,1501.917,ok,-40.000,false,
5,ardilla,16,2,ardilla.jpg,1769566973079,0.100,1769566973079.1,0.100,6023.300,1769566973079.1,1769566979102.3,1500,22,22_ardilla.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
6,tiza,10,1,tiza.jpg,1769566980620,0.100,1769566980620.1,0.100,6021.500,1769566980620.1,1769566986641.5,1500,22,22_tiza.wav,0.000,40.583,40.583,ok,-40.000,false,
7,gato,21,2,gato.jpg,1769566988152,0.200,1769566988152.2,0.200,6010.900,1769566988152.2,1769566994162.9,1500,22,22_gato.wav,0.000,1434.250,1434.250,ok,-40.000,false,
8,oso,2,1,oso.jpg,1769566995679,0.200,1769566995679.2,0.200,6026.400,1769566995679.2,1769567001705.4,1500,22,22_oso.wav,0.000,1746.750,1746.750,ok,-40.000,false,
9,lápiz,19,2,lapiz.jpg,1769567003215,0.100,1769567003215.1,0.100,6015.200,1769567003215.1,1769567009230.2,1500,22,22_lápiz.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
10,manzana,1,1,manzana.jpg,1769567010741,0.100,1769567010741.1,0.100,6019.100,1769567010741.1,1769567016760.1,1500,22,22_manzana.wav,0.000,2675.813,2675.813,ok,-40.000,false,
11,hongos,13,2,hongos.jpg,1769567018286,0.100,1769567018286.1,0.100,6009.400,1769567018286.1,1769567024295.4,1500,22,22_hongos.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
12,tijeras,4,1,tijeras.jpg,1769567025807,0.100,1769567025807.1,0.100,6012.500,1769567025807.1,1769567031819.5,1500,22,22_tijeras.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
13,basurero,23,2,basurero.jpg,1769567033335,0.100,1769567033335.1,0.100,6022.700,1769567033335.1,1769567039357.7,1500,22,22_basurero.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
14,pato,6,1,pato.jpg,1769567040874,0.200,1769567040874.2,0.200,6009.900,1769567040874.2,1769567046883.9,1500,22,22_pato.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
15,cebolla,14,2,cebolla.jpg,1769567048409,0.000,1769567048409,0.000,6027.900,1769567048409,1769567054436.9,1500,22,22_cebolla.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
16,grapadora,7,1,grapadora.jpg,1769567055950,0.200,1769567055950.2,0.200,6021.400,1769567055950.2,1769567061971.4,1500,22,22_grapadora.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
17,naranja,22,2,naranja.jpg,1769567063483,0.100,1769567063483.1,0.100,6015.500,1769567063483.1,1769567069498.5,1500,22,22_naranja.wav,0.000,4129.417,4129.417,ok,-40.000,false,
18,reloj,3,1,reloj.jpg,1769567071019,0.100,1769567071019.1,0.100,6016.000,1769567071019.1,1769567077035,1500,22,22_reloj.wav,0.000,317.646,317.646,ok,-40.000,false,
19,conejo,20,2,conejo.jpg,1769567078550,0.100,1769567078550.1,0.100,6032.500,1769567078550.1,1769567084582.5,1500,22,22_conejo.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
20,caballo,11,1,caballo.jpg,1769567086094,0.100,1769567086094.1,0.100,6015.000,1769567086094.1,1769567092109,1500,22,22_caballo.wav,0.000,2554.021,2554.021,ok,-40.000,false,
21,pez,24,2,pez.jpg,1769567093634,0.200,1769567093634.2,0.200,6018.400,1769567093634.2,1769567099652.4,1500,22,22_pez.wav,0.000,5435.208,5435.208,ok,-40.000,false,
22,fresas,9,1,fresas.jpg,1769567101163,0.100,1769567101163.1,0.100,6017.600,1769567101163.1,1769567107180.6,1500,22,22_fresas.wav,0.000,4226.917,4226.917,ok,-40.000,false,
23,loro,17,2,loro.jpg,1769567108703,0.100,1769567108703.1,0.100,6011.500,1769567108703.1,1769567114714.5,1500,22,22_loro.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
24,sandía,5,1,sandia.jpg,1769567116233,0.200,1769567116233.2,0.200,6014.800,1769567116233.2,1769567122247.8,1500,22,22_sandía.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
