trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,male,cinta,8,1,Target_Stimuli/male/cinta.mp3,1768787572699,0.100,810.100,810.000,0.000,6021.100,1768787572699,1768787578720.1,1500,1,1_trial1_male_cinta.wav,810.100,1726.354,916.254,ok,-40.000,false,
2,1,male,loro,17,2,Target_Stimuli/male/loro.mp3,1768787580239,0.000,870.000,870.000,0.000,6017.500,1768787580239,1768787586256.5,1500,1,1_trial2_male_loro.wav,870.000,1580.688,710.688,ok,-40.000,false,
3,1,female,fresas,9,1,Target_Stimuli/female/fresas.mp3,1768787587772,0.100,1001.975,1001.875,0.000,6007.200,1768787587772,1768787593779.2,1500,1,1_trial3_female_fresas.wav,1001.975,2029.354,1027.379,ok,-40.000,false,
4,1,female,pez,24,2,Target_Stimuli/female/pez.mp3,1768787595292,0.100,595.975,595.875,0.100,6012.000,1768787595292.1,1768787601304,1500,1,1_trial4_female_pez.wav,595.875,2176.833,1580.958,ok,-40.000,false,
5,1,female,sandía,5,1,Target_Stimuli/female/sandia.mp3,1768787602822,0.000,1075.875,1075.875,0.000,6010.400,1768787602822,1768787608832.4,1500,1,1_trial5_female_sandia.wav,1075.875,1921.667,845.792,ok,-40.000,false,
6,1,female,hongos,13,2,Target_Stimuli/female/hongos.mp3,1768787610353,0.100,957.975,957.875,0.100,6012.300,1768787610353.1,1768787616365.3,1500,1,1_trial6_female_hongos.wav,957.875,1733.375,775.500,ok,-40.000,false,
7,1,male,pato,6,1,Target_Stimuli/male/pato.mp3,1768787617880,0.100,744.100,744.000,0.100,6018.000,1768787617880.1,1768787623898,1500,1,1_trial7_male_pato.wav,744.000,1862.104,1118.104,ok,-40.000,false,
8,1,male,naranja,22,2,Target_Stimuli/male/naranja.mp3,1768787625422,0.100,1121.100,1121.000,0.100,6015.700,1768787625422.1,1768787631437.7,1500,1,1_trial8_male_naranja.wav,1121.000,4095.063,2974.063,ok,-40.000,false,
9,1,female,elote,12,1,Target_Stimuli/female/elote.mp3,1768787632954,0.200,923.075,922.875,0.100,6020.100,1768787632954.1,1768787638974.1,1500,1,1_trial9_female_elote.wav,922.975,3265.875,2342.900,ok,-40.000,false,
10,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1768787640483,0.000,993.000,993.000,0.000,6006.400,1768787640483,1768787646489.4,1500,1,1_trial10_male_cuaderno.wav,993.000,2470.250,1477.250,ok,-40.000,false,
11,1,female,grapadora,7,1,Target_Stimuli/female/grapadora.mp3,1768787648002,0.100,1215.975,1215.875,0.000,6020.900,1768787648002,1768787654022.9,1500,1,1_trial11_female_grapadora.wav,1215.975,3946.354,2730.379,ok,-40.000,false,
12,1,female,ardilla,16,2,Target_Stimuli/female/ardilla.mp3,1768787655537,0.000,999.875,999.875,0.000,6014.600,1768787655537,1768787661551.6,1500,1,1_trial12_female_ardilla.wav,999.875,2434.417,1434.542,ok,-40.000,false,
13,1,male,tiza,10,1,Target_Stimuli/male/tiza.mp3,1768787663070,0.100,797.100,797.000,0.000,6007.000,1768787663070,1768787669077,1500,1,1_trial13_male_tiza.wav,797.100,2168.583,1371.483,ok,-40.000,false,
14,1,male,conejo,20,2,Target_Stimuli/male/conejo.mp3,1768787670597,0.100,945.100,945.000,0.000,6008.500,1768787670597,1768787676605.5,1500,1,1_trial14_male_conejo.wav,945.100,2558.688,1613.588,ok,-40.000,false,
15,1,male,oso,2,1,Target_Stimuli/male/oso.mp3,1768787678117,0.100,806.100,806.000,0.000,6010.800,1768787678117,1768787684127.8,1500,1,1_trial15_male_oso.wav,806.100,1811.146,1005.046,ok,-40.000,false,
16,1,female,lápiz,19,2,Target_Stimuli/female/lapiz.mp3,1768787685646,0.000,897.875,897.875,0.000,6019.900,1768787685646,1768787691665.9,1500,1,1_trial16_female_lapiz.wav,897.875,1953.750,1055.875,ok,-40.000,false,
17,1,female,tijeras,4,1,Target_Stimuli/female/tijeras.mp3,1768787693181,0.000,1007.875,1007.875,0.000,6014.100,1768787693181,1768787699195.1,1500,1,1_trial17_female_tijeras.wav,1007.875,2561.708,1553.833,ok,-40.000,false,
18,1,female,lechuga,18,2,Target_Stimuli/female/lechuga.mp3,1768787700711,0.100,1062.975,1062.875,0.000,6013.800,1768787700711,1768787706724.8,1500,1,1_trial18_female_lechuga.wav,1062.975,2821.646,1758.671,ok,-40.000,false,
19,1,male,manzana,1,1,Target_Stimuli/male/manzana.mp3,1768787708247,0.000,1164.000,1164.000,0.000,6011.600,1768787708247,1768787714258.6,1500,1,1_trial19_male_manzana.wav,1164.000,2385.146,1221.146,ok,-40.000,false,
