trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,female,ardilla,16,2,Target_Stimuli/female/ardilla.mp3,1768547728468,0.100,999.975,999.875,0.100,6016.600,1768547728468.1,1768547734484.6,1500,60,60_trial1_female_ardilla.wav,999.875,1375.792,375.917,ok,-40.000,false,
2,1,female,tiza,10,1,Target_Stimuli/female/tiza.mp3,1768547736001,0.100,796.975,796.875,0.000,6024.700,1768547736001,1768547742025.7,1500,60,60_trial2_female_tiza.wav,796.975,3116.938,2319.962,ok,-40.000,false,
3,1,male,lechuga,18,2,Target_Stimuli/male/lechuga.mp3,1768547743536,0.100,1063.100,1063.000,0.100,6015.300,1768547743536.1,1768547749551.3,1500,60,60_trial3_male_lechuga.wav,1063.000,1818.458,755.458,ok,-40.000,false,
4,1,female,tijeras,4,1,Target_Stimuli/female/tijeras.mp3,1768547751076,0.100,1007.975,1007.875,0.100,6013.700,1768547751076.1,1768547757089.7,1500,60,60_trial4_female_tijeras.wav,1007.875,2131.354,1123.479,ok,-40.000,false,
5,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1768547758601,0.100,993.100,993.000,0.100,6008.400,1768547758601.1,1768547764609.4,1500,60,60_trial5_male_cuaderno.wav,993.000,1792.229,799.229,ok,-40.000,false,
6,1,male,oso,2,1,Target_Stimuli/male/oso.mp3,1768547766137,0.100,806.100,806.000,0.000,6012.800,1768547766137,1768547772149.8,1500,60,60_trial6_male_oso.wav,806.100,1331.313,525.213,ok,-40.000,false,
7,1,female,naranja,22,2,Target_Stimuli/female/naranja.mp3,1768547773671,0.400,1121.275,1120.875,0.300,6014.700,1768547773671.3,1768547779685.7,1500,60,60_trial7_female_naranja.wav,1120.975,1767.646,646.671,ok,-40.000,false,
8,1,female,manzana,1,1,Target_Stimuli/female/manzana.mp3,1768547781205,0.100,1163.975,1163.875,0.100,6018.800,1768547781205.1,1768547787223.8,1500,60,60_trial8_female_manzana.wav,1163.875,2100.875,937.000,ok,-40.000,false,
9,1,female,pez,24,2,Target_Stimuli/female/pez.mp3,1768547788741,0.000,595.875,595.875,0.000,6013.000,1768547788741,1768547794754,1500,60,60_trial9_female_pez.wav,595.875,2004.083,1408.208,ok,-40.000,false,
10,1,female,cinta,8,1,Target_Stimuli/female/cinta.mp3,1768547796268,0.100,809.975,809.875,0.100,6025.100,1768547796268.1,1768547802293.1,1500,60,60_trial10_female_cinta.wav,809.875,,,no_speech_detected,-9.972,true,No onset above threshold after playback end
11,1,male,loro,17,2,Target_Stimuli/male/loro.mp3,1768547803806,0.100,870.100,870.000,0.000,6017.500,1768547803806,1768547809823.5,1500,60,60_trial11_male_loro.wav,870.100,2270.146,1400.046,ok,-40.000,false,
12,1,male,sandía,5,1,Target_Stimuli/male/sandia.mp3,1768547811339,0.000,1945.958,1945.958,0.000,6022.700,1768547811339,1768547817361.7,1500,60,60_trial12_male_sandia.wav,1945.958,2000.958,55.000,ok,-40.000,false,
13,1,female,conejo,20,2,Target_Stimuli/female/conejo.mp3,1768547818887,0.000,944.875,944.875,0.000,6012.000,1768547818887,1768547824899,1500,60,60_trial13_female_conejo.wav,944.875,2941.854,1996.979,ok,-40.000,false,
14,1,female,pato,6,1,Target_Stimuli/female/pato.mp3,1768547826420,0.000,743.875,743.875,0.000,6019.300,1768547826420,1768547832439.3,1500,60,60_trial14_female_pato.wav,743.875,1850.979,1107.104,ok,-40.000,false,
15,1,female,cebolla,14,2,Target_Stimuli/female/cebolla.mp3,1768547833957,0.200,881.075,880.875,0.100,6021.700,1768547833957.1,1768547839978.7,1500,60,60_trial15_female_cebolla.wav,880.975,,,no_speech_detected,-12.633,true,No onset above threshold after playback end
16,1,male,elote,12,1,Target_Stimuli/male/elote.mp3,1768547841498,0.100,923.100,923.000,0.100,6023.000,1768547841498.1,1768547847521,1500,60,60_trial16_male_elote.wav,923.000,,,no_speech_detected,-8.053,true,No onset above threshold after playback end
17,1,male,basurero,23,2,Target_Stimuli/male/basurero.mp3,1768547849034,0.100,1192.100,1192.000,0.000,6010.400,1768547849034,1768547855044.4,1500,60,60_trial17_male_basurero.wav,1192.100,2190.583,998.483,ok,-40.000,false,
18,1,male,fresas,9,1,Target_Stimuli/male/fresas.mp3,1768547856569,0.100,1002.100,1002.000,0.100,6024.100,1768547856569.1,1768547862593.1,1500,60,60_trial18_male_fresas.wav,1002.000,,,no_speech_detected,-16.934,true,No onset above threshold after playback end
19,1,female,gato,21,2,Target_Stimuli/female/gato.mp3,1768547864099,0.000,855.875,855.875,0.000,6006.700,1768547864099,1768547870105.7,1500,60,60_trial19_female_gato.wav,855.875,2169.938,1314.063,ok,-40.000,false,
20,1,male,caballo,11,1,Target_Stimuli/male/caballo.mp3,1768547871628,0.000,880.000,880.000,0.000,6016.500,1768547871628,1768547877644.5,1500,60,60_trial20_male_caballo.wav,880.000,,,no_speech_detected,-11.669,true,No onset above threshold after playback end
21,1,male,lápiz,19,2,Target_Stimuli/male/lapiz.mp3,1768547879161,0.000,898.000,898.000,0.000,6017.600,1768547879161,1768547885178.6,1500,60,60_trial21_male_lapiz.wav,898.000,2059.042,1161.042,ok,-40.000,false,
22,1,male,grapadora,7,1,Target_Stimuli/male/grapadora.mp3,1768547886695,0.100,1216.100,1216.000,0.100,6019.000,1768547886695.1,1768547892714,1500,60,60_trial22_male_grapadora.wav,1216.000,2433.354,1217.354,ok,-40.000,false,
23,1,male,hongos,13,2,Target_Stimuli/male/hongos.mp3,1768547894231,0.100,958.100,958.000,0.100,6021.200,1768547894231.1,1768547900252.2,1500,60,60_trial23_male_hongos.wav,958.000,5375.167,4417.167,ok,-40.000,false,
24,1,female,reloj,3,1,Target_Stimuli/female/reloj.mp3,1768547901766,0.100,964.975,964.875,0.100,6022.200,1768547901766.1,1768547907788.2,1500,60,60_trial24_female_reloj.wav,964.875,4510.083,3545.208,ok,-40.000,false,
