trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,cinta,8,1,cinta.jpg,1771049645596,0.200,1771049645596.2,0.200,6013.600,1771049645596.2,1771049651609.6,1500,51,51_cinta.wav,0.000,2883.063,2883.063,ok,-40.000,false,
2,lechuga,18,2,lechuga.jpg,1771049653126,0.400,1771049653126.4,0.400,6009.700,1771049653126.4,1771049659135.7,1500,51,51_lechuga.wav,0.000,1424.146,1424.146,ok,-40.000,false,
3,reloj,3,1,reloj.jpg,1771049660655,0.200,1771049660655.2,0.200,6017.000,1771049660655.2,1771049666672,1500,51,51_reloj.wav,0.000,3493.604,3493.604,ok,-40.000,false,
4,naranja,22,2,naranja.jpg,1771049668186,0.400,1771049668186.4,0.400,6027.100,1771049668186.4,1771049674213.1,1500,51,51_naranja.wav,0.000,1930.667,1930.667,ok,-40.000,false,
5,tijeras,4,1,tijeras.jpg,1771049675723,0.100,1771049675723.1,0.100,6016.700,1771049675723.1,1771049681739.7,1500,51,51_tijeras.wav,0.000,3440.438,3440.438,ok,-40.000,false,
6,hongos,13,2,hongos.jpg,1771049683252,0.600,1771049683252.6,0.600,6024.600,1771049683252.6,1771049689276.6,1500,51,51_hongos.wav,0.000,1175.271,1175.271,ok,-40.000,false,
7,manzana,1,1,manzana.jpg,1771049690791,0.100,1771049690791.1,0.100,6024.300,1771049690791.1,1771049696815.3,1500,51,51_manzana.wav,0.000,2661.875,2661.875,ok,-40.000,false,
8,cuaderno,15,2,cuaderno.jpg,1771049698334,0.400,1771049698334.4,0.400,6018.600,1771049698334.4,1771049704352.6,1500,51,51_cuaderno.wav,0.000,285.646,285.646,ok,-45.000,true,
9,pato,6,1,pato.jpg,1771049705872,0.200,1771049705872.2,0.200,6020.300,1771049705872.2,1771049711892.3,1500,51,51_pato.wav,0.000,2179.000,2179.000,ok,-40.000,false,
10,basurero,23,2,basurero.jpg,1771049713407,0.400,1771049713407.4,0.400,6026.200,1771049713407.4,1771049719433.2,1500,51,51_basurero.wav,0.000,1535.250,1535.250,ok,-40.000,false,
11,tiza,10,1,tiza.jpg,1771049720945,0.300,1771049720945.3,0.300,6023.000,1771049720945.3,1771049726968,1500,51,51_tiza.wav,0.000,3539.604,3539.604,ok,-40.000,false,
12,lápiz,19,2,lapiz.jpg,1771049728479,0.300,1771049728479.3,0.300,6016.100,1771049728479.3,1771049734495.1,1500,51,51_lápiz.wav,0.000,3225.250,3225.250,ok,-40.000,false,
13,oso,2,1,oso.jpg,1771049736021,0.100,1771049736021.1,0.100,6020.800,1771049736021.1,1771049742041.8,1500,51,51_oso.wav,0.000,1819.667,1819.667,ok,-40.000,false,
14,pez,24,2,pez.jpg,1771049743564,0.200,1771049743564.2,0.200,6015.600,1771049743564.2,1771049749579.6,1500,51,51_pez.wav,0.000,4180.458,4180.458,ok,-40.000,false,
15,fresas,9,1,fresas.jpg,1771049751094,0.200,1771049751094.2,0.200,6023.500,1771049751094.2,1771049757117.5,1500,51,51_fresas.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
16,gato,21,2,gato.jpg,1771049758643,0.300,1771049758643.3,0.300,6025.100,1771049758643.3,1771049764668.1,1500,51,51_gato.wav,0.000,4045.312,4045.312,ok,-40.000,false,
17,sandía,5,1,sandia.jpg,1771049766191,0.300,1771049766191.3,0.300,6024.800,1771049766191.3,1771049772215.8,1500,51,51_sandía.wav,0.000,2488.250,2488.250,ok,-40.000,false,
18,conejo,20,2,conejo.jpg,1771049773737,0.300,1771049773737.3,0.300,6015.400,1771049773737.3,1771049779752.4,1500,51,51_conejo.wav,0.000,5719.125,5719.125,ok,-40.000,false,
19,caballo,11,1,caballo.jpg,1771049781277,0.200,1771049781277.2,0.200,6013.100,1771049781277.2,1771049787290.1,1500,51,51_caballo.wav,0.000,3164.250,3164.250,ok,-40.000,false,
20,ardilla,16,2,ardilla.jpg,1771049788813,0.200,1771049788813.2,0.200,6012.200,1771049788813.2,1771049794825.2,1500,51,51_ardilla.wav,0.000,2222.417,2222.417,ok,-40.000,false,
21,grapadora,7,1,grapadora.jpg,1771049796349,0.300,1771049796349.3,0.300,6011.600,1771049796349.3,1771049802360.6,1500,51,51_grapadora.wav,0.000,3290.271,3290.271,ok,-40.000,false,
22,cebolla,14,2,cebolla.jpg,1771049803885,0.400,1771049803885.4,0.400,6019.300,1771049803885.4,1771049809904.3,1500,51,51_cebolla.wav,0.000,2274.563,2274.563,ok,-40.000,false,
23,elote,12,1,elote.jpg,1771049811424,0.300,1771049811424.3,0.300,6020.400,1771049811424.3,1771049817444.4,1500,51,51_elote.wav,0.000,1912.438,1912.438,ok,-40.000,false,
24,loro,17,2,loro.jpg,1771049818961,0.200,1771049818961.2,0.200,6024.500,1771049818961.2,1771049824985.5,1500,51,51_loro.wav,0.000,1314.917,1314.917,ok,-40.000,false,
