trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,grapadora,7,1,grapadora.jpg,1771225938169,0.200,1771225938169.2,0.300,6014.800,1771225938169.3,1771225944183.8,1500,61,61_grapadora.wav,0.000,2205.375,2205.375,ok,-40.000,false,
2,lápiz,19,2,lapiz.jpg,1771225945707,0.300,1771225945707.3,0.300,6016.000,1771225945707.3,1771225951723,1500,61,61_lápiz.wav,0.000,2840.833,2840.833,ok,-40.000,false,
3,oso,2,1,oso.jpg,1771225953249,0.400,1771225953249.4,0.400,6022.700,1771225953249.4,1771225959271.7,1500,61,61_oso.wav,0.000,3055.792,3055.792,ok,-40.000,false,
4,lechuga,18,2,lechuga.jpg,1771225960792,0.200,1771225960792.2,0.200,6014.600,1771225960792.2,1771225966806.6,1500,61,61_lechuga.wav,0.000,2859.896,2859.896,ok,-40.000,false,
5,caballo,11,1,caballo.jpg,1771225968319,0.300,1771225968319.3,0.300,6026.000,1771225968319.3,1771225974345,1500,61,61_caballo.wav,0.000,2344.250,2344.250,ok,-40.000,false,
6,ardilla,16,2,ardilla.jpg,1771225975873,0.600,1771225975873.6,0.600,6017.300,1771225975873.6,1771225981890.3,1500,61,61_ardilla.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
7,sandía,5,1,sandia.jpg,1771225983403,0.200,1771225983403.2,0.200,6022.900,1771225983403.2,1771225989425.9,1500,61,61_sandía.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
8,hongos,13,2,hongos.jpg,1771225990947,0.300,1771225990947.3,0.300,6020.900,1771225990947.3,1771225996967.9,1500,61,61_hongos.wav,0.000,1875.250,1875.250,ok,-40.000,false,
9,tijeras,4,1,tijeras.jpg,1771225998486,0.300,1771225998486.3,0.300,6006.500,1771225998486.3,1771226004492.5,1500,61,61_tijeras.wav,0.000,2259.917,2259.917,ok,-45.000,true,
10,cebolla,14,2,cebolla.jpg,1771226006009,0.500,1771226006009.5,0.500,6017.500,1771226006009.5,1771226012026.5,1500,61,61_cebolla.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
11,manzana,1,1,manzana.jpg,1771226013549,0.300,1771226013549.3,0.300,6012.500,1771226013549.3,1771226019561.5,1500,61,61_manzana.wav,0.000,1683.229,1683.229,ok,-40.000,false,
12,conejo,20,2,conejo.jpg,1771226021072,0.200,1771226021072.2,0.200,6021.800,1771226021072.2,1771226027093.8,1500,61,61_conejo.wav,0.000,3549.458,3549.458,ok,-40.000,false,
13,pato,6,1,pato.jpg,1771226028613,0.300,1771226028613.3,0.300,6024.900,1771226028613.3,1771226034637.9,1500,61,61_pato.wav,0.000,3242.896,3242.896,ok,-40.000,false,
14,gato,21,2,gato.jpg,1771226036156,0.200,1771226036156.2,0.200,6010.700,1771226036156.2,1771226042166.7,1500,61,61_gato.wav,0.000,3451.188,3451.188,ok,-40.000,false,
15,tiza,10,1,tiza.jpg,1771226043691,0.300,1771226043691.3,0.300,6019.800,1771226043691.3,1771226049710.8,1500,61,61_tiza.wav,0.000,2552.917,2552.917,ok,-40.000,false,
16,pez,24,2,pez.jpg,1771226051232,0.200,1771226051232.2,0.200,6020.200,1771226051232.2,1771226057252.2,1500,61,61_pez.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
17,fresas,9,1,fresas.jpg,1771226058766,0.300,1771226058766.3,0.300,6024.900,1771226058766.3,1771226064790.9,1500,61,61_fresas.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
18,basurero,23,2,basurero.jpg,1771226066307,0.300,1771226066307.3,0.300,6019.600,1771226066307.3,1771226072326.6,1500,61,61_basurero.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
19,cinta,8,1,cinta.jpg,1771226073849,0.100,1771226073849.1,0.100,6017.400,1771226073849.1,1771226079866.4,1500,61,61_cinta.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
20,loro,17,2,loro.jpg,1771226081386,0.100,1771226081386.1,0.100,6018.900,1771226081386.1,1771226087404.9,1500,61,61_loro.wav,0.000,3779.250,3779.250,ok,-40.000,false,
21,reloj,3,1,reloj.jpg,1771226088921,0.300,1771226088921.3,0.300,6010.500,1771226088921.3,1771226094931.5,1500,61,61_reloj.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
22,cuaderno,15,2,cuaderno.jpg,1771226096450,0.100,1771226096450.1,0.100,6024.900,1771226096450.1,1771226102474.9,1500,61,61_cuaderno.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
23,elote,12,1,elote.jpg,1771226103992,0.500,1771226103992.5,0.500,6018.300,1771226103992.5,1771226110010.3,1500,61,61_elote.wav,0.000,2631.083,2631.083,ok,-40.000,false,
24,naranja,22,2,naranja.jpg,1771226111528,0.400,1771226111528.4,0.400,6020.700,1771226111528.4,1771226117548.7,1500,61,61_naranja.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
