trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,pez,24,2,pez.jpg,1771295456645,0.300,1771295456645.3,0.300,6019.300,1771295456645.3,1771295462664.3,1500,66,66_pez.wav,0.000,3026.917,3026.917,ok,-40.000,false,
2,elote,12,1,elote.jpg,1771295464184,0.300,1771295464184.3,0.300,6024.800,1771295464184.3,1771295470208.8,1500,66,66_elote.wav,0.000,1907.104,1907.104,ok,-40.000,false,
3,ardilla,16,2,ardilla.jpg,1771295471724,0.300,1771295471724.3,0.300,6021.700,1771295471724.3,1771295477745.7,1500,66,66_ardilla.wav,0.000,4082.687,4082.687,ok,-40.000,false,
4,tijeras,4,1,tijeras.jpg,1771295479269,0.300,1771295479269.3,0.300,6021.600,1771295479269.3,1771295485290.6,1500,66,66_tijeras.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
5,conejo,20,2,conejo.jpg,1771295486814,0.100,1771295486814.1,0.100,6018.400,1771295486814.1,1771295492832.4,1500,66,66_conejo.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
6,fresas,9,1,fresas.jpg,1771295494346,0.200,1771295494346.2,0.200,6016.500,1771295494346.2,1771295500362.5,1500,66,66_fresas.wav,0.000,1687.021,1687.021,ok,-40.000,false,
7,gato,21,2,gato.jpg,1771295501876,0.300,1771295501876.3,0.300,6015.900,1771295501876.3,1771295507891.9,1500,66,66_gato.wav,0.000,1524.688,1524.688,ok,-40.000,false,
8,pato,6,1,pato.jpg,1771295509412,0.300,1771295509412.3,0.300,6018.800,1771295509412.3,1771295515430.8,1500,66,66_pato.wav,0.000,3539.479,3539.479,ok,-40.000,false,
9,naranja,22,2,naranja.jpg,1771295516946,0.200,1771295516946.2,0.200,6013.000,1771295516946.2,1771295522959,1500,66,66_naranja.wav,0.000,1832.021,1832.021,ok,-40.000,false,
10,cinta,8,1,cinta.jpg,1771295524483,0.100,1771295524483.1,0.100,6018.700,1771295524483.1,1771295530501.7,1500,66,66_cinta.wav,0.000,3627.917,3627.917,ok,-40.000,false,
11,cuaderno,15,2,cuaderno.jpg,1771295532023,0.300,1771295532023.3,0.300,6018.400,1771295532023.3,1771295538041.4,1500,66,66_cuaderno.wav,0.000,2075.771,2075.771,ok,-40.000,false,
12,tiza,10,1,tiza.jpg,1771295539567,0.400,1771295539567.4,0.400,6022.300,1771295539567.4,1771295545589.3,1500,66,66_tiza.wav,0.000,2114.896,2114.896,ok,-40.000,false,
13,basurero,23,2,basurero.jpg,1771295547113,0.300,1771295547113.3,0.300,6019.900,1771295547113.3,1771295553132.9,1500,66,66_basurero.wav,0.000,4390.438,4390.438,ok,-40.000,false,
14,grapadora,7,1,grapadora.jpg,1771295554646,0.200,1771295554646.2,0.200,6014.700,1771295554646.2,1771295560660.7,1500,66,66_grapadora.wav,0.000,2828.938,2828.938,ok,-40.000,false,
15,loro,17,2,loro.jpg,1771295562182,0.400,1771295562182.4,0.400,6026.000,1771295562182.4,1771295568208,1500,66,66_loro.wav,0.000,5178.229,5178.229,ok,-40.000,false,
16,reloj,3,1,reloj.jpg,1771295569730,0.400,1771295569730.4,0.400,6019.200,1771295569730.4,1771295575749.2,1500,66,66_reloj.wav,0.000,2488.292,2488.292,ok,-40.000,false,
17,lápiz,19,2,lapiz.jpg,1771295577270,1.000,1771295577271,1.000,6011.100,1771295577271,1771295583281.1,1500,66,66_lápiz.wav,0.000,3726.229,3726.229,ok,-40.000,false,
18,oso,2,1,oso.jpg,1771295584803,0.200,1771295584803.2,0.200,6020.800,1771295584803.2,1771295590823.8,1500,66,66_oso.wav,0.000,1475.896,1475.896,ok,-40.000,false,
19,cebolla,14,2,cebolla.jpg,1771295592341,0.200,1771295592341.2,0.200,6022.000,1771295592341.2,1771295598363,1500,66,66_cebolla.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
20,caballo,11,1,caballo.jpg,1771295599877,0.400,1771295599877.4,0.400,6010.900,1771295599877.4,1771295605887.9,1500,66,66_caballo.wav,0.000,2980.042,2980.042,ok,-40.000,false,
21,lechuga,18,2,lechuga.jpg,1771295607407,0.300,1771295607407.3,0.400,6021.200,1771295607407.4,1771295613428.2,1500,66,66_lechuga.wav,0.000,5200.458,5200.458,ok,-40.000,false,
22,sandía,5,1,sandia.jpg,1771295614948,0.500,1771295614948.5,0.500,6014.600,1771295614948.5,1771295620962.6,1500,66,66_sandía.wav,0.000,2718.771,2718.771,ok,-40.000,false,
23,hongos,13,2,hongos.jpg,1771295622486,0.300,1771295622486.3,0.300,6015.500,1771295622486.3,1771295628501.5,1500,66,66_hongos.wav,0.000,2010.604,2010.604,ok,-45.000,true,
24,manzana,1,1,manzana.jpg,1771295630013,0.100,1771295630013.1,0.100,6012.700,1771295630013.1,1771295636025.7,1500,66,66_manzana.wav,0.000,3020.208,3020.208,ok,-40.000,false,
