trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,elote,12,1,elote.jpg,1769587070110,0.700,1769587070110.7,0.700,6031.900,1769587070110.7,1769587076141.9,1500,13,13_elote.wav,0.000,82.625,82.625,ok,-40.000,false,
2,lápiz,19,2,lapiz.jpg,1769587077692,0.300,1769587077692.3,0.300,6033.700,1769587077692.3,1769587083725.7,1500,13,13_lápiz.wav,0.000,1208.958,1208.958,ok,-40.000,false,
3,pato,6,1,pato.jpg,1769587085267,0.200,1769587085267.2,0.200,6022.800,1769587085267.2,1769587091289.8,1500,13,13_pato.wav,0.000,1371.021,1371.021,ok,-40.000,false,
4,loro,17,2,loro.jpg,1769587092830,0.400,1769587092830.4,0.400,6024.600,1769587092830.4,1769587098854.6,1500,13,13_loro.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
5,oso,2,1,oso.jpg,1769587100398,0.300,1769587100398.3,0.300,6032.900,1769587100398.3,1769587106430.9,1500,13,13_oso.wav,0.000,1077.500,1077.500,ok,-40.000,false,
6,basurero,23,2,basurero.jpg,1769587107971,0.400,1769587107971.4,0.400,6035.900,1769587107971.4,1769587114006.9,1500,13,13_basurero.wav,0.000,3152.771,3152.771,ok,-40.000,false,
7,reloj,3,1,reloj.jpg,1769587115561,0.300,1769587115561.3,0.300,6020.500,1769587115561.3,1769587121581.5,1500,13,13_reloj.wav,0.000,5592.979,5592.979,ok,-40.000,false,
8,cebolla,14,2,cebolla.jpg,1769587123119,0.300,1769587123119.3,0.300,6012.000,1769587123119.3,1769587129131,1500,13,13_cebolla.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
9,sandía,5,1,sandia.jpg,1769587130670,0.300,1769587130670.3,0.300,6021.500,1769587130670.3,1769587136691.5,1500,13,13_sandía.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
10,ardilla,16,2,ardilla.jpg,1769587138233,0.400,1769587138233.4,0.400,6028.900,1769587138233.4,1769587144261.9,1500,13,13_ardilla.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
11,tijeras,4,1,tijeras.jpg,1769587145800,0.600,1769587145800.6,0.600,6028.200,1769587145800.6,1769587151828.2,1500,13,13_tijeras.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
12,lechuga,18,2,lechuga.jpg,1769587153382,0.400,1769587153382.4,0.400,6017.200,1769587153382.4,1769587159399.2,1500,13,13_lechuga.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
13,caballo,11,1,caballo.jpg,1769587160936,0.200,1769587160936.2,0.200,6019.500,1769587160936.2,1769587166955.5,1500,13,13_caballo.wav,0.000,5039.646,5039.646,ok,-40.000,false,
14,gato,21,2,gato.jpg,1769587168487,0.200,1769587168487.2,0.200,6021.700,1769587168487.2,1769587174508.7,1500,13,13_gato.wav,0.000,2200.542,2200.542,ok,-40.000,false,
15,cinta,8,1,cinta.jpg,1769587176047,0.200,1769587176047.2,0.200,6020.800,1769587176047.2,1769587182067.8,1500,13,13_cinta.wav,0.000,1222.917,1222.917,ok,-40.000,false,
16,naranja,22,2,naranja.jpg,1769587183622,0.400,1769587183622.4,0.400,6020.300,1769587183622.4,1769587189642.3,1500,13,13_naranja.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
17,manzana,1,1,manzana.jpg,1769587191186,0.300,1769587191186.3,0.300,6014.000,1769587191186.3,1769587197200,1500,13,13_manzana.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
18,cuaderno,15,2,cuaderno.jpg,1769587198733,0.200,1769587198733.2,0.200,6017.100,1769587198733.2,1769587204750.1,1500,13,13_cuaderno.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
19,fresas,9,1,fresas.jpg,1769587206288,0.900,1769587206288.9,0.900,6029.600,1769587206288.9,1769587212317.6,1500,13,13_fresas.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
20,conejo,20,2,conejo.jpg,1769587213883,0.300,1769587213883.3,0.300,6021.600,1769587213883.3,1769587219904.6,1500,13,13_conejo.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
21,grapadora,7,1,grapadora.jpg,1769587221450,0.200,1769587221450.2,0.200,6022.300,1769587221450.2,1769587227472.3,1500,13,13_grapadora.wav,0.000,4426.688,4426.688,ok,-40.000,false,
22,hongos,13,2,hongos.jpg,1769587229004,0.300,1769587229004.3,0.300,6026.400,1769587229004.3,1769587235030.4,1500,13,13_hongos.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
23,tiza,10,1,tiza.jpg,1769587236567,0.500,1769587236567.5,0.500,6018.000,1769587236567.5,1769587242585,1500,13,13_tiza.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
24,pez,24,2,pez.jpg,1769587244124,0.200,1769587244124.2,0.200,6030.100,1769587244124.2,1769587250154.1,1500,13,13_pez.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
