trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,cinta,8,1,cinta.jpg,1769838497718,0.600,1769838497718.6,0.600,6026.200,1769838497718.6,1769838503744.2,1500,35,35_cinta.wav,0.000,26.771,26.771,ok,-40.000,false,
2,ardilla,16,2,ardilla.jpg,1769838505285,0.400,1769838505285.4,0.400,6024.200,1769838505285.4,1769838511309.2,1500,35,35_ardilla.wav,0.000,255.063,255.063,ok,-45.000,true,
3,oso,2,1,oso.jpg,1769838512846,0.400,1769838512846.4,0.400,6018.500,1769838512846.4,1769838518864.5,1500,35,35_oso.wav,0.000,2724.146,2724.146,ok,-40.000,false,
4,lápiz,19,2,lapiz.jpg,1769838520400,0.400,1769838520400.4,0.400,6031.700,1769838520400.4,1769838526431.7,1500,35,35_lápiz.wav,0.000,3888.667,3888.667,ok,-40.000,false,
5,pato,6,1,pato.jpg,1769838527956,0.400,1769838527956.4,0.500,6022.500,1769838527956.5,1769838533978.5,1500,35,35_pato.wav,0.000,3637.146,3637.146,ok,-45.000,true,
6,cebolla,14,2,cebolla.jpg,1769838535509,0.500,1769838535509.5,0.500,6025.100,1769838535509.5,1769838541534.1,1500,35,35_cebolla.wav,0.000,50.104,50.104,ok,-45.000,true,
7,caballo,11,1,caballo.jpg,1769838543057,0.300,1769838543057.3,0.300,6014.700,1769838543057.3,1769838549071.7,1500,35,35_caballo.wav,0.000,3367.417,3367.417,ok,-40.000,false,
8,pez,24,2,pez.jpg,1769838550603,0.300,1769838550603.3,0.300,6031.800,1769838550603.3,1769838556634.8,1500,35,35_pez.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
9,tijeras,4,1,tijeras.jpg,1769838558176,0.200,1769838558176.2,0.200,6031.600,1769838558176.2,1769838564207.6,1500,35,35_tijeras.wav,0.000,2688.667,2688.667,ok,-45.000,true,
10,loro,17,2,loro.jpg,1769838565741,0.400,1769838565741.4,0.400,6030.800,1769838565741.4,1769838571771.8,1500,35,35_loro.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
11,elote,12,1,elote.jpg,1769838573301,0.500,1769838573301.5,0.500,6022.000,1769838573301.5,1769838579323,1500,35,35_elote.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
12,cuaderno,15,2,cuaderno.jpg,1769838580856,0.900,1769838580856.9,0.900,6037.400,1769838580856.9,1769838586893.4,1500,35,35_cuaderno.wav,0.000,887.854,887.854,ok,-45.000,true,
13,grapadora,7,1,grapadora.jpg,1769838588421,0.600,1769838588421.6,0.600,6021.600,1769838588421.6,1769838594442.6,1500,35,35_grapadora.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
14,basurero,23,2,basurero.jpg,1769838595972,0.500,1769838595972.5,0.500,6012.800,1769838595972.5,1769838601984.8,1500,35,35_basurero.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
15,sandía,5,1,sandia.jpg,1769838603516,0.500,1769838603516.5,0.500,6027.700,1769838603516.5,1769838609543.7,1500,35,35_sandía.wav,0.000,5620.000,5620.000,ok,-40.000,false,
16,conejo,20,2,conejo.jpg,1769838611072,0.200,1769838611072.2,0.200,6025.300,1769838611072.2,1769838617097.3,1500,35,35_conejo.wav,0.000,996.813,996.813,ok,-45.000,true,
17,fresas,9,1,fresas.jpg,1769838618630,0.300,1769838618630.3,0.300,6031.300,1769838618630.3,1769838624661.3,1500,35,35_fresas.wav,0.000,1502.604,1502.604,ok,-40.000,false,
18,gato,21,2,gato.jpg,1769838626199,0.700,1769838626199.7,0.700,6035.300,1769838626199.7,1769838632234.3,1500,35,35_gato.wav,0.000,4178.354,4178.354,ok,-40.000,false,
19,reloj,3,1,reloj.jpg,1769838633774,1.400,1769838633775.4,1.500,6018.900,1769838633775.5,1769838639792.9,1500,35,35_reloj.wav,0.000,748.646,748.646,ok,-45.000,true,
20,naranja,22,2,naranja.jpg,1769838641320,0.300,1769838641320.3,0.300,6032.200,1769838641320.3,1769838647352.2,1500,35,35_naranja.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
21,tiza,10,1,tiza.jpg,1769838648878,0.400,1769838648878.4,0.400,6024.900,1769838648878.4,1769838654902.9,1500,35,35_tiza.wav,0.000,4462.167,4462.167,ok,-45.000,true,
22,hongos,13,2,hongos.jpg,1769838656429,0.500,1769838656429.5,0.500,6023.600,1769838656429.5,1769838662452.6,1500,35,35_hongos.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
23,manzana,1,1,manzana.jpg,1769838663976,0.500,1769838663976.5,0.500,6016.800,1769838663976.5,1769838669992.8,1500,35,35_manzana.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
24,lechuga,18,2,lechuga.jpg,1769838671517,0.400,1769838671517.4,0.400,6027.600,1769838671517.4,1769838677544.6,1500,35,35_lechuga.wav,0.000,5301.479,5301.479,ok,-45.000,true,
