trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,female,lápiz,19,2,Target_Stimuli/female/lapiz.mp3,1771036324235,0.100,897.975,897.875,0.100,6022.500,1771036324235.1,1771036330257.5,1500,48,48_trial1_female_lapiz.wav,897.875,1785.938,888.063,ok,-40.000,false,
2,1,male,tiza,10,1,Target_Stimuli/male/tiza.mp3,1771036331782,0.200,797.200,797.000,0.000,6019.900,1771036331782,1771036337801.9,1500,48,48_trial2_male_tiza.wav,797.200,1744.646,947.446,ok,-40.000,false,
3,1,male,loro,17,2,Target_Stimuli/male/loro.mp3,1771036339319,0.100,870.100,870.000,0.100,6016.400,1771036339319.1,1771036345335.4,1500,48,48_trial3_male_loro.wav,870.000,2628.125,1758.125,ok,-40.000,false,
4,1,female,grapadora,7,1,Target_Stimuli/female/grapadora.mp3,1771036346852,0.200,1216.075,1215.875,0.100,6024.000,1771036346852.1,1771036352876,1500,48,48_trial4_female_grapadora.wav,1215.975,3737.250,2521.275,ok,-40.000,false,
5,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1771036354392,0.100,993.100,993.000,0.000,6019.300,1771036354392,1771036360411.3,1500,48,48_trial5_male_cuaderno.wav,993.100,1780.708,787.608,ok,-40.000,false,
6,1,female,elote,12,1,Target_Stimuli/female/elote.mp3,1771036361930,0.100,922.975,922.875,0.000,6016.700,1771036361930,1771036367946.7,1500,48,48_trial6_female_elote.wav,922.975,2181.708,1258.733,ok,-40.000,false,
7,1,female,naranja,22,2,Target_Stimuli/female/naranja.mp3,1771036369471,0.000,1120.875,1120.875,0.000,6010.900,1771036369471,1771036375481.9,1500,48,48_trial7_female_naranja.wav,1120.875,2134.938,1014.063,ok,-40.000,false,
8,1,male,fresas,9,1,Target_Stimuli/male/fresas.mp3,1771036376997,0.300,1002.300,1002.000,0.000,6012.000,1771036376997,1771036383009,1500,48,48_trial8_male_fresas.wav,1002.300,5744.083,4741.783,ok,-40.000,false,
9,1,female,cebolla,14,2,Target_Stimuli/female/cebolla.mp3,1771036384526,0.100,880.975,880.875,0.000,6024.500,1771036384526,1771036390550.5,1500,48,48_trial9_female_cebolla.wav,880.975,,,no_speech_detected,-12.591,true,No onset above threshold after playback end
10,1,male,caballo,11,1,Target_Stimuli/male/caballo.mp3,1771036392072,0.200,880.200,880.000,0.000,6028.100,1771036392072,1771036398100.1,1500,48,48_trial10_male_caballo.wav,880.200,,,no_speech_detected,-11.662,true,No onset above threshold after playback end
11,1,male,hongos,13,2,Target_Stimuli/male/hongos.mp3,1771036399617,0.100,958.100,958.000,0.000,6025.400,1771036399617,1771036405642.4,1500,48,48_trial11_male_hongos.wav,958.100,1822.042,863.942,ok,-40.000,false,
12,1,female,tijeras,4,1,Target_Stimuli/female/tijeras.mp3,1771036407155,0.100,1007.975,1007.875,0.100,6023.600,1771036407155.1,1771036413178.6,1500,48,48_trial12_female_tijeras.wav,1007.875,,,no_speech_detected,-15.096,true,No onset above threshold after playback end
13,1,male,conejo,20,2,Target_Stimuli/male/conejo.mp3,1771036414702,0.100,945.100,945.000,0.100,6019.000,1771036414702.1,1771036420721,1500,48,48_trial13_male_conejo.wav,945.000,1993.313,1048.313,ok,-40.000,false,
14,1,male,oso,2,1,Target_Stimuli/male/oso.mp3,1771036422235,0.100,806.100,806.000,0.100,6014.400,1771036422235.1,1771036428249.4,1500,48,48_trial14_male_oso.wav,806.000,1318.125,512.125,ok,-40.000,false,
15,1,female,pez,24,2,Target_Stimuli/female/pez.mp3,1771036429777,0.100,595.975,595.875,0.100,6016.400,1771036429777.1,1771036435793.4,1500,48,48_trial15_female_pez.wav,595.875,1881.188,1285.313,ok,-40.000,false,
16,1,female,reloj,3,1,Target_Stimuli/female/reloj.mp3,1771036437315,0.100,964.975,964.875,0.000,6016.000,1771036437315,1771036443331,1500,48,48_trial16_female_reloj.wav,964.975,1909.292,944.317,ok,-40.000,false,
17,1,female,basurero,23,2,Target_Stimuli/female/basurero.mp3,1771036444854,0.000,1191.875,1191.875,0.000,6020.300,1771036444854,1771036450874.3,1500,48,48_trial17_female_basurero.wav,1191.875,5076.646,3884.771,ok,-40.000,false,
18,1,male,sandía,5,1,Target_Stimuli/male/sandia.mp3,1771036452387,0.300,1946.258,1945.958,0.100,6023.300,1771036452387.1,1771036458410.3,1500,48,48_trial18_male_sandia.wav,1946.158,2001.167,55.008,ok,-40.000,false,
19,1,female,gato,21,2,Target_Stimuli/female/gato.mp3,1771036459933,0.300,856.175,855.875,0.000,6017.000,1771036459933,1771036465950,1500,48,48_trial19_female_gato.wav,856.175,2885.125,2028.950,ok,-40.000,false,
20,1,female,pato,6,1,Target_Stimuli/female/pato.mp3,1771036467467,0.100,743.975,743.875,0.000,6022.500,1771036467467,1771036473489.5,1500,48,48_trial20_female_pato.wav,743.975,2079.625,1335.650,ok,-40.000,false,
21,1,male,ardilla,16,2,Target_Stimuli/male/ardilla.mp3,1771036475005,0.000,1000.000,1000.000,0.000,6021.900,1771036475005,1771036481026.9,1500,48,48_trial21_male_ardilla.wav,1000.000,,,no_speech_detected,-13.459,true,No onset above threshold after playback end
22,1,female,manzana,1,1,Target_Stimuli/female/manzana.mp3,1771036482555,0.100,1163.975,1163.875,0.100,6013.100,1771036482555.1,1771036488568.1,1500,48,48_trial22_female_manzana.wav,1163.875,4600.750,3436.875,ok,-40.000,false,
23,1,male,lechuga,18,2,Target_Stimuli/male/lechuga.mp3,1771036490092,0.300,1063.300,1063.000,0.100,6024.200,1771036490092.1,1771036496116.2,1500,48,48_trial23_male_lechuga.wav,1063.200,3775.375,2712.175,ok,-40.000,false,
24,1,male,cinta,8,1,Target_Stimuli/male/cinta.mp3,1771036497633,0.300,810.300,810.000,0.000,6026.600,1771036497633,1771036503659.6,1500,48,48_trial24_male_cinta.wav,810.300,3696.396,2886.096,ok,-40.000,false,
