trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
6,ardilla,16,2,ardilla.jpg,1.76855E+12,0.2,1.76855E+12,0.2,6010.9,1.76855E+12,1.76855E+12,1500,61,61_ardilla.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
18,basurero,23,2,basurero.jpg,1.76855E+12,0.2,1.76855E+12,0.2,6025.5,1.76855E+12,1.76855E+12,1500,61,61_basurero.wav,0,3118.938,3118.938,ok,-40,FALSE,
5,caballo,11,1,caballo.jpg,1.76855E+12,0.3,1.76855E+12,0.3,6023.4,1.76855E+12,1.76855E+12,1500,61,61_caballo.wav,0,1929.958,1929.958,ok,-40,FALSE,
10,cebolla,14,2,cebolla.jpg,1.76855E+12,0.2,1.76855E+12,0.2,6022,1.76855E+12,1.76855E+12,1500,61,61_cebolla.wav,0,1342.063,1342.063,ok,-40,FALSE,
19,cinta,8,1,cinta.jpg,1.76855E+12,0.3,1.76855E+12,0.3,6020.3,1.76855E+12,1.76855E+12,1500,61,61_cinta.wav,0,1305.646,1305.646,ok,-40,FALSE,
12,conejo,20,2,conejo.jpg,1.76855E+12,0.2,1.76855E+12,0.2,6019.2,1.76855E+12,1.76855E+12,1500,61,61_conejo.wav,0,1345.667,1345.667,ok,-40,FALSE,
22,cuaderno,15,2,cuaderno.jpg,1.76855E+12,0.2,1.76855E+12,0.2,6008.2,1.76855E+12,1.76855E+12,1500,61,61_cuaderno.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
23,elote,12,1,elote.jpg,1.76855E+12,0.1,1.76855E+12,0.1,6012.3,1.76855E+12,1.76855E+12,1500,61,61_elote.wav,0,1372.583,1372.583,ok,-40,FALSE,
17,fresas,9,1,fresas.jpg,1.76855E+12,0.3,1.76855E+12,0.3,6018.6,1.76855E+12,1.76855E+12,1500,61,61_fresas.wav,0,2031.063,2031.063,ok,-40,FALSE,
14,gato,21,2,gato.jpg,1.76855E+12,0.2,1.76855E+12,0.2,6011.9,1.76855E+12,1.76855E+12,1500,61,61_gato.wav,0,1098.333,1098.333,ok,-40,FALSE,
1,grapadora,7,1,grapadora.jpg,1.76855E+12,0.1,1.76855E+12,0.1,6024.9,1.76855E+12,1.76855E+12,1500,61,61_grapadora.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
8,hongos,13,2,hongos.jpg,1.76855E+12,0.1,1.76855E+12,0.1,6027.4,1.76855E+12,1.76855E+12,1500,61,61_hongos.wav,0,1265.771,1265.771,ok,-40,FALSE,
2,lápiz,19,2,lapiz.jpg,1.76855E+12,0.1,1.76855E+12,0.1,6006.7,1.76855E+12,1.76855E+12,1500,61,61_lápiz.wav,0,1763.042,1763.042,ok,-40,FALSE,
4,lechuga,18,2,lechuga.jpg,1.76855E+12,0.1,1.76855E+12,0.1,6025.7,1.76855E+12,1.76855E+12,1500,61,61_lechuga.wav,0,1061.313,1061.313,ok,-40,FALSE,
20,loro,17,2,loro.jpg,1.76855E+12,0.2,1.76855E+12,0.2,6012.4,1.76855E+12,1.76855E+12,1500,61,61_loro.wav,0,1530.563,1530.563,ok,-40,FALSE,
11,manzana,1,1,manzana.jpg,1.76855E+12,0.1,1.76855E+12,0.1,6019.5,1.76855E+12,1.76855E+12,1500,61,61_manzana.wav,0,1148.25,1148.25,ok,-40,FALSE,
24,naranja,22,2,naranja.jpg,1.76855E+12,0.3,1.76855E+12,0.3,6023.6,1.76855E+12,1.76855E+12,1500,61,61_naranja.wav,0,,,no_speech_detected,-45,TRUE,No onset above threshold after image onset
3,oso,2,1,oso.jpg,1.76855E+12,0.2,1.76855E+12,0.2,6014.8,1.76855E+12,1.76855E+12,1500,61,61_oso.wav,0,694.583,694.583,ok,-40,FALSE,
13,pato,6,1,pato.jpg,1.76855E+12,0.3,1.76855E+12,0.3,6017.9,1.76855E+12,1.76855E+12,1500,61,61_pato.wav,0,2262.313,2262.313,ok,-40,FALSE,
16,pez,24,2,pez.jpg,1.76855E+12,0.1,1.76855E+12,0.1,6010.8,1.76855E+12,1.76855E+12,1500,61,61_pez.wav,0,1527.75,1527.75,ok,-40,FALSE,
21,reloj,3,1,reloj.jpg,1.76855E+12,0.1,1.76855E+12,0.1,6013.1,1.76855E+12,1.76855E+12,1500,61,61_reloj.wav,0,1080.792,1080.792,ok,-40,FALSE,
7,sandía,5,1,sandia.jpg,1.76855E+12,0.1,1.76855E+12,0.1,6029.6,1.76855E+12,1.76855E+12,1500,61,61_sandía.wav,0,1232.771,1232.771,ok,-45,TRUE,
9,tijeras,4,1,tijeras.jpg,1.76855E+12,0.2,1.76855E+12,0.2,6023.8,1.76855E+12,1.76855E+12,1500,61,61_tijeras.wav,0,2339.021,2339.021,ok,-40,FALSE,
15,tiza,10,1,tiza.jpg,1.76855E+12,0.2,1.76855E+12,0.2,6023.1,1.76855E+12,1.76855E+12,1500,61,61_tiza.wav,0,1401.271,1401.271,ok,-45,TRUE,
