trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,male,ardilla,16,2,Target_Stimuli/male/ardilla.mp3,1.76925E+12,0.1,1000.1,1000,0.1,6019,1.76925E+12,1.76925E+12,1500,46,46_trial1_male_ardilla.wav,1000,1110.208,110.208,ok,-40,FALSE,
9,1,male,basurero,23,2,Target_Stimuli/male/basurero.mp3,1.76925E+12,0,1192,1192,0,6022.7,1.76925E+12,1.76925E+12,1500,46,46_trial9_male_basurero.wav,1192,2836.479,1644.479,ok,-40,FALSE,
10,1,male,caballo,11,1,Target_Stimuli/male/caballo.mp3,1.76925E+12,0.1,880.1,880,0.1,6020.9,1.76925E+12,1.76925E+12,1500,46,46_trial10_male_caballo.wav,880,,,no_speech_detected,-11.671,TRUE,No onset above threshold after playback end
23,1,female,cebolla,14,2,Target_Stimuli/female/cebolla.mp3,1.76925E+12,0,880.875,880.875,0,6018.9,1.76925E+12,1.76925E+12,1500,46,46_trial23_female_cebolla.wav,880.875,,,no_speech_detected,-13.001,TRUE,No onset above threshold after playback end
20,1,female,cinta,8,1,Target_Stimuli/female/cinta.mp3,1.76925E+12,0.3,810.175,809.875,0.1,6011.3,1.76925E+12,1.76925E+12,1500,46,46_trial20_female_cinta.wav,810.075,,,no_speech_detected,-9.971,TRUE,No onset above threshold after playback end
19,1,male,conejo,20,2,Target_Stimuli/male/conejo.mp3,1.76925E+12,0.1,945.1,945,0,6025.2,1.76925E+12,1.76925E+12,1500,46,46_trial19_male_conejo.wav,945.1,3904.354,2959.254,ok,-40,FALSE,
13,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1.76925E+12,0.1,993.1,993,0,6022.9,1.76925E+12,1.76925E+12,1500,46,46_trial13_male_cuaderno.wav,993.1,,,no_speech_detected,-12.853,TRUE,No onset above threshold after playback end
2,1,female,elote,12,1,Target_Stimuli/female/elote.mp3,1.76925E+12,0.1,922.975,922.875,0,6020.2,1.76925E+12,1.76925E+12,1500,46,46_trial2_female_elote.wav,922.975,1965.917,1042.942,ok,-40,FALSE,
18,1,male,fresas,9,1,Target_Stimuli/male/fresas.mp3,1.76925E+12,0.2,1002.2,1002,0.1,6026.7,1.76925E+12,1.76925E+12,1500,46,46_trial18_male_fresas.wav,1002.1,3651.771,2649.671,ok,-40,FALSE,
17,1,female,gato,21,2,Target_Stimuli/female/gato.mp3,1.76925E+12,0.2,856.075,855.875,0.2,6021.9,1.76925E+12,1.76925E+12,1500,46,46_trial17_female_gato.wav,855.875,,,no_speech_detected,-16.771,TRUE,No onset above threshold after playback end
24,1,female,grapadora,7,1,Target_Stimuli/female/grapadora.mp3,1.76925E+12,0.2,1216.075,1215.875,0.2,6022.1,1.76925E+12,1.76925E+12,1500,46,46_trial24_female_grapadora.wav,1215.875,4072.563,2856.688,ok,-40,FALSE,
3,1,female,hongos,13,2,Target_Stimuli/female/hongos.mp3,1.76925E+12,0.3,958.175,957.875,0.2,6014.2,1.76925E+12,1.76925E+12,1500,46,46_trial3_female_hongos.wav,957.975,2251.792,1293.817,ok,-40,FALSE,
15,1,female,lapiz,19,2,Target_Stimuli/female/lapiz.mp3,1.76925E+12,0.1,897.975,897.875,0.1,6012.3,1.76925E+12,1.76925E+12,1500,46,46_trial15_female_lapiz.wav,897.875,,,no_speech_detected,-13.088,TRUE,No onset above threshold after playback end
