trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,male,manzana,1,1,Target_Stimuli/male/manzana.mp3,1771056166900,0.200,1164.200,1164.000,0.200,6019.100,1771056166900.2,1771056172919.1,1500,53,53_trial1_male_manzana.wav,1164.000,1575.583,411.583,ok,-40.000,false,
2,1,male,basurero,23,2,Target_Stimuli/male/basurero.mp3,1771056174443,0.200,1192.200,1192.000,0.000,6025.300,1771056174443,1771056180468.3,1500,53,53_trial2_male_basurero.wav,1192.200,1890.667,698.467,ok,-40.000,false,
3,1,male,cinta,8,1,Target_Stimuli/male/cinta.mp3,1771056181992,0.100,810.100,810.000,0.000,6026.200,1771056181992,1771056188018.2,1500,53,53_trial3_male_cinta.wav,810.100,2395.625,1585.525,ok,-40.000,false,
4,1,female,hongos,13,2,Target_Stimuli/female/hongos.mp3,1771056189539,0.100,957.975,957.875,0.000,6019.600,1771056189539,1771056195558.6,1500,53,53_trial4_female_hongos.wav,957.975,2324.104,1366.129,ok,-40.000,false,
5,1,female,reloj,3,1,Target_Stimuli/female/reloj.mp3,1771056197073,0.200,965.075,964.875,0.100,6015.000,1771056197073.1,1771056203088,1500,53,53_trial5_female_reloj.wav,964.975,1980.792,1015.817,ok,-40.000,false,
6,1,male,loro,17,2,Target_Stimuli/male/loro.mp3,1771056204610,0.100,870.100,870.000,0.100,6017.200,1771056204610.1,1771056210627.2,1500,53,53_trial6_male_loro.wav,870.000,1706.708,836.708,ok,-40.000,false,
7,1,female,oso,2,1,Target_Stimuli/female/oso.mp3,1771056212153,0.000,805.875,805.875,0.000,6023.300,1771056212153,1771056218176.3,1500,53,53_trial7_female_oso.wav,805.875,1167.667,361.792,ok,-40.000,false,
8,1,male,lechuga,18,2,Target_Stimuli/male/lechuga.mp3,1771056219694,0.100,1063.100,1063.000,0.100,6013.300,1771056219694.1,1771056225707.3,1500,53,53_trial8_male_lechuga.wav,1063.000,1570.188,507.188,ok,-40.000,false,
9,1,male,elote,12,1,Target_Stimuli/male/elote.mp3,1771056227234,0.100,923.100,923.000,0.000,6016.200,1771056227234,1771056233250.2,1500,53,53_trial9_male_elote.wav,923.100,1561.667,638.567,ok,-40.000,false,
10,1,female,cebolla,14,2,Target_Stimuli/female/cebolla.mp3,1771056234766,0.100,880.975,880.875,0.100,6018.500,1771056234766.1,1771056240784.5,1500,53,53_trial10_female_cebolla.wav,880.875,3288.563,2407.688,ok,-40.000,false,
11,1,female,pato,6,1,Target_Stimuli/female/pato.mp3,1771056242301,0.300,744.175,743.875,0.100,6025.600,1771056242301.1,1771056248326.6,1500,53,53_trial11_female_pato.wav,744.075,2542.667,1798.592,ok,-40.000,false,
12,1,female,naranja,22,2,Target_Stimuli/female/naranja.mp3,1771056249854,0.000,1120.875,1120.875,0.000,6013.600,1771056249854,1771056255867.6,1500,53,53_trial12_female_naranja.wav,1120.875,1811.125,690.250,ok,-40.000,false,
13,1,female,sandía,5,1,Target_Stimuli/female/sandia.mp3,1771056257388,0.100,1075.975,1075.875,0.000,6023.600,1771056257388,1771056263411.6,1500,53,53_trial13_female_sandia.wav,1075.975,2636.438,1560.462,ok,-40.000,false,
14,1,male,cuaderno,15,2,Target_Stimuli/male/cuaderno.mp3,1771056264939,0.400,993.400,993.000,0.200,6023.800,1771056264939.2,1771056270962.8,1500,53,53_trial14_male_cuaderno.wav,993.200,4363.813,3370.613,ok,-40.000,false,
15,1,male,tiza,10,1,Target_Stimuli/male/tiza.mp3,1771056272485,0.100,797.100,797.000,0.000,6020.900,1771056272485,1771056278505.9,1500,53,53_trial15_male_tiza.wav,797.100,3420.542,2623.442,ok,-40.000,false,
16,1,male,pez,24,2,Target_Stimuli/male/pez.mp3,1771056280034,0.100,596.100,596.000,0.100,6025.400,1771056280034.1,1771056286059.4,1500,53,53_trial16_male_pez.wav,596.000,1838.313,1242.313,ok,-40.000,false,
17,1,female,grapadora,7,1,Target_Stimuli/female/grapadora.mp3,1771056287583,0.100,1215.975,1215.875,0.100,6012.600,1771056287583.1,1771056293595.6,1500,53,53_trial17_female_grapadora.wav,1215.875,3356.563,2140.688,ok,-40.000,false,
18,1,female,gato,21,2,Target_Stimuli/female/gato.mp3,1771056295115,0.200,856.075,855.875,0.200,6010.600,1771056295115.2,1771056301125.6,1500,53,53_trial18_female_gato.wav,855.875,1693.458,837.583,ok,-40.000,false,
19,1,female,caballo,11,1,Target_Stimuli/female/caballo.mp3,1771056302642,0.100,879.975,879.875,0.000,6013.800,1771056302642,1771056308655.8,1500,53,53_trial19_female_caballo.wav,879.975,2686.396,1806.421,ok,-40.000,false,
20,1,female,ardilla,16,2,Target_Stimuli/female/ardilla.mp3,1771056310185,0.200,1000.075,999.875,0.100,6018.500,1771056310185.1,1771056316203.5,1500,53,53_trial20_female_ardilla.wav,999.975,1741.854,741.879,ok,-40.000,false,
21,1,male,tijeras,4,1,Target_Stimuli/male/tijeras.mp3,1771056317731,0.000,1008.000,1008.000,0.000,6015.900,1771056317731,1771056323746.9,1500,53,53_trial21_male_tijeras.wav,1008.000,2191.000,1183.000,ok,-40.000,false,
22,1,female,lápiz,19,2,Target_Stimuli/female/lapiz.mp3,1771056325270,0.000,897.875,897.875,0.000,6016.200,1771056325270,1771056331286.2,1500,53,53_trial22_female_lapiz.wav,897.875,2340.375,1442.500,ok,-40.000,false,
23,1,male,fresas,9,1,Target_Stimuli/male/fresas.mp3,1771056332814,0.100,1002.100,1002.000,0.000,6020.600,1771056332814,1771056338834.6,1500,53,53_trial23_male_fresas.wav,1002.100,3023.604,2021.504,ok,-40.000,false,
24,1,male,conejo,20,2,Target_Stimuli/male/conejo.mp3,1771056340364,0.200,945.200,945.000,0.000,6023.500,1771056340364,1771056346387.5,1500,53,53_trial24_male_conejo.wav,945.200,2190.271,1245.071,ok,-40.000,false,
