trial,word,word_id,list,image_file,trial_start_epoch_ms,image_onset_ms,image_onset_epoch_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,image_onset_ms_rel,onset_ms_from_recording_start,latency_ms_from_image_onset,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,grapadora,7,1,grapadora.jpg,1771038602477,0.400,1771038602477.4,0.400,6028.600,1771038602477.4,1771038608505.6,1500,49,49_grapadora.wav,0.000,1133.792,1133.792,ok,-40.000,false,
2,basurero,23,2,basurero.jpg,1771038610031,0.200,1771038610031.2,0.200,6022.200,1771038610031.2,1771038616053.2,1500,49,49_basurero.wav,0.000,1771.833,1771.833,ok,-40.000,false,
3,pato,6,1,pato.jpg,1771038617580,0.100,1771038617580.1,0.100,6018.400,1771038617580.1,1771038623598.4,1500,49,49_pato.wav,0.000,1540.042,1540.042,ok,-40.000,false,
4,pez,24,2,pez.jpg,1771038625122,0.300,1771038625122.3,0.300,6017.200,1771038625122.3,1771038631139.2,1500,49,49_pez.wav,0.000,588.063,588.063,ok,-45.000,true,
5,sandía,5,1,sandia.jpg,1771038632654,0.200,1771038632654.2,0.200,6014.000,1771038632654.2,1771038638668,1500,49,49_sandía.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
6,conejo,20,2,conejo.jpg,1771038640197,0.500,1771038640197.5,0.500,6014.600,1771038640197.5,1771038646211.6,1500,49,49_conejo.wav,0.000,3625.458,3625.458,ok,-45.000,true,
7,tiza,10,1,tiza.jpg,1771038647724,0.300,1771038647724.3,0.300,6023.900,1771038647724.3,1771038653747.9,1500,49,49_tiza.wav,0.000,690.271,690.271,ok,-40.000,false,
8,cuaderno,15,2,cuaderno.jpg,1771038655261,0.300,1771038655261.3,0.300,6017.000,1771038655261.3,1771038661278,1500,49,49_cuaderno.wav,0.000,3524.250,3524.250,ok,-40.000,false,
9,reloj,3,1,reloj.jpg,1771038662793,0.200,1771038662793.2,0.200,6016.400,1771038662793.2,1771038668809.4,1500,49,49_reloj.wav,0.000,981.125,981.125,ok,-40.000,false,
10,lechuga,18,2,lechuga.jpg,1771038670331,0.200,1771038670331.2,0.200,6019.700,1771038670331.2,1771038676350.7,1500,49,49_lechuga.wav,0.000,784.667,784.667,ok,-40.000,false,
11,manzana,1,1,manzana.jpg,1771038677870,0.100,1771038677870.1,0.100,6026.800,1771038677870.1,1771038683896.8,1500,49,49_manzana.wav,0.000,880.583,880.583,ok,-40.000,false,
12,ardilla,16,2,ardilla.jpg,1771038685414,0.300,1771038685414.3,0.300,6014.800,1771038685414.3,1771038691428.8,1500,49,49_ardilla.wav,0.000,285.854,285.854,ok,-40.000,false,
13,cinta,8,1,cinta.jpg,1771038692943,0.100,1771038692943.1,0.100,6026.500,1771038692943.1,1771038698969.5,1500,49,49_cinta.wav,0.000,1078.729,1078.729,ok,-40.000,false,
14,lápiz,19,2,lapiz.jpg,1771038700493,0.200,1771038700493.2,0.200,6018.100,1771038700493.2,1771038706511.1,1500,49,49_lápiz.wav,0.000,800.667,800.667,ok,-40.000,false,
15,fresas,9,1,fresas.jpg,1771038708027,0.300,1771038708027.3,0.300,6026.600,1771038708027.3,1771038714053.6,1500,49,49_fresas.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
16,loro,17,2,loro.jpg,1771038715570,0.200,1771038715570.2,0.200,6015.200,1771038715570.2,1771038721585.2,1500,49,49_loro.wav,0.000,1400.938,1400.938,ok,-40.000,false,
17,caballo,11,1,caballo.jpg,1771038723111,0.100,1771038723111.1,0.100,6016.800,1771038723111.1,1771038729127.8,1500,49,49_caballo.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
18,gato,21,2,gato.jpg,1771038730648,0.300,1771038730648.3,0.300,6014.300,1771038730648.3,1771038736662.3,1500,49,49_gato.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
19,tijeras,4,1,tijeras.jpg,1771038738181,0.200,1771038738181.2,0.200,6024.700,1771038738181.2,1771038744205.7,1500,49,49_tijeras.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
20,hongos,13,2,hongos.jpg,1771038745730,0.300,1771038745730.3,0.300,6015.900,1771038745730.3,1771038751745.9,1500,49,49_hongos.wav,0.000,,,no_speech_detected,-45.000,true,No onset above threshold after image onset
21,oso,2,1,oso.jpg,1771038753266,0.200,1771038753266.2,0.200,6021.600,1771038753266.2,1771038759287.6,1500,49,49_oso.wav,0.000,873.250,873.250,ok,-40.000,false,
22,naranja,22,2,naranja.jpg,1771038760814,0.300,1771038760814.3,0.300,6021.200,1771038760814.3,1771038766835.2,1500,49,49_naranja.wav,0.000,986.125,986.125,ok,-40.000,false,
23,elote,12,1,elote.jpg,1771038768361,0.200,1771038768361.2,0.200,6016.400,1771038768361.2,1771038774377.4,1500,49,49_elote.wav,0.000,893.833,893.833,ok,-40.000,false,
24,cebolla,14,2,cebolla.jpg,1771038775902,0.300,1771038775902.3,0.300,6015.800,1771038775902.3,1771038781917.8,1500,49,49_cebolla.wav,0.000,1019.000,1019.000,ok,-40.000,false,
