trial,attempt,voice,word,word_id,list,audio_file,trial_start_epoch_ms,playback_onset_ms,playback_end_ms,stimulus_duration_ms,recording_start_ms,recording_end_ms,recording_start_epoch_ms,recording_end_epoch_ms,iti_ms,participant_id,recording_file,playback_end_ms_rel,onset_ms_from_recording_start,latency_ms_from_playback_end,latency_status,latency_dynamic_threshold_db,latency_fallback_used,latency_note
1,1,male,manzana,1,1,Target_Stimuli/male/manzana.mp3,1771315272413,0.100,1164.100,1164.000,0.000,6011.500,1771315272413,1771315278424.5,1500,71,71_trial1_male_manzana.wav,1164.100,2766.313,1602.213,ok,-40.000,false,
2,1,male,hongos,13,2,Target_Stimuli/male/hongos.mp3,1771315279941,0.200,958.200,958.000,0.100,6011.900,1771315279941.1,1771315285952.9,1500,71,71_trial2_male_hongos.wav,958.100,1683.896,725.796,ok,-40.000,false,
3,1,female,reloj,3,1,Target_Stimuli/female/reloj.mp3,1771315287473,0.100,964.975,964.875,0.100,6012.400,1771315287473.1,1771315293485.4,1500,71,71_trial3_female_reloj.wav,964.875,1986.313,1021.438,ok,-40.000,false,
4,1,male,gato,21,2,Target_Stimuli/male/gato.mp3,1771315295001,0.300,856.300,856.000,0.100,6023.600,1771315295001.1,1771315301024.6,1500,71,71_trial4_male_gato.wav,856.200,1677.604,821.404,ok,-40.000,false,
5,1,male,sandía,5,1,Target_Stimuli/male/sandia.mp3,1771315302537,0.300,1946.258,1945.958,0.100,6012.000,1771315302537.1,1771315308549,1500,71,71_trial5_male_sandia.wav,1946.158,2001.167,55.008,ok,-40.000,false,
6,1,female,cebolla,14,2,Target_Stimuli/female/cebolla.mp3,1771315310077,0.100,880.975,880.875,0.100,6018.000,1771315310077.1,1771315316095,1500,71,71_trial6_female_cebolla.wav,880.875,,,no_speech_detected,-12.993,true,No onset above threshold after playback end
7,1,female,tiza,10,1,Target_Stimuli/female/tiza.mp3,1771315317608,0.600,797.475,796.875,0.100,6024.500,1771315317608.1,1771315323632.5,1500,71,71_trial7_female_tiza.wav,797.375,3417.854,2620.479,ok,-40.000,false,
8,1,female,cuaderno,15,2,Target_Stimuli/female/cuaderno.mp3,1771315325156,0.300,993.175,992.875,0.100,6010.100,1771315325156.1,1771315331166.1,1500,71,71_trial8_female_cuaderno.wav,993.075,3208.813,2215.738,ok,-40.000,false,
9,1,male,fresas,9,1,Target_Stimuli/male/fresas.mp3,1771315332679,0.200,1002.200,1002.000,0.000,6009.300,1771315332679,1771315338688.3,1500,71,71_trial9_male_fresas.wav,1002.200,2277.042,1274.842,ok,-40.000,false,
10,1,male,lechuga,18,2,Target_Stimuli/male/lechuga.mp3,1771315340216,0.300,1063.300,1063.000,0.100,6025.900,1771315340216.1,1771315346241.9,1500,71,71_trial10_male_lechuga.wav,1063.200,2481.646,1418.446,ok,-40.000,false,
